session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260603_135934,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,180,1.80000,1.757750,1.6100,0.3000,1.757750,1.708950,-0.048800,1.3300,1.5000,+0.1700,10703.9978,11145.7991,+441.8013,-24.0400,+397.5580,+195.5360,443.6943,2598.8313,1,1,1,strong
session_20260603_135934,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,180,1.80000,1.734450,1.5800,0.3000,1.734450,1.697850,-0.036600,1.2900,1.4400,+0.1500,10586.6102,11049.5427,+462.9325,-25.8430,+416.4910,+204.2470,464.5960,3086.2169,1,1,1,strong
session_20260603_135934,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,180,1.80000,1.755800,1.6100,0.3000,1.755800,1.728950,-0.026850,1.3200,1.4700,+0.1500,10587.6197,11049.7119,+462.0921,-24.9415,+414.6880,+203.2800,462.5051,3080.6143,1,1,1,strong
