time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1780510046.824196,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.739100,1.80000,1.739100,-0.060900,nan,1.2900,1.2900,,-2.0000,0.0000,-1134.6870,9165.2480,5184.6080,-1134.6870,9165.2480,5184.6080,-260.0223,2738.7375,1688.0099,10591.0078,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510046.824196,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.739200,1.80000,1.739200,-0.060800,nan,1.2900,1.2900,,-2.0000,0.0004,-1137.0910,9151.4230,5190.4160,-1137.0910,9151.4230,5190.4160,-262.4263,2724.9125,1693.8179,10582.1518,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510046.835924,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.739300,1.80000,1.739300,-0.060700,nan,1.2900,1.2900,,-2.0000,0.0007,-1135.2890,9156.2340,5180.7360,-1135.2890,9156.2340,5180.7360,-260.6243,2729.7235,1684.1379,10581.3765,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510046.923790,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.739100,1.80000,1.739100,-0.060900,nan,1.2900,1.2900,,-2.0000,0.0126,-1138.8940,9161.0400,5191.3830,-1138.8940,9161.0400,5191.3830,-264.2293,2734.5295,1694.7849,10591.1374,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.012591,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.738700,1.80000,1.738700,-0.061300,nan,1.2900,1.2900,,-2.0000,0.1002,-1139.4960,9164.0470,5188.4800,-1139.4960,9164.0470,5188.4800,-264.8313,2737.5365,1691.8819,10592.3809,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.100945,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.738300,1.80000,1.738300,-0.061700,nan,1.2900,1.2900,,-2.0000,0.1887,-1138.2930,9155.0290,5189.4480,-1138.2930,9155.0290,5189.4480,-263.6283,2728.5185,1692.8499,10584.9250,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.189720,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.738600,1.80000,1.738600,-0.061400,nan,1.2900,1.2900,,-2.0000,0.2771,-1139.4960,9156.2340,5192.3510,-1139.4960,9156.2340,5192.3510,-264.8313,2729.7235,1695.7529,10587.5201,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.277660,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.739900,1.80000,1.739900,-0.060100,nan,1.2900,1.2900,,-2.0000,0.3662,-1137.6920,9158.6400,5184.6080,-1137.6920,9158.6400,5184.6080,-263.0273,2732.1295,1688.0099,10585.6124,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.366465,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.739400,1.80000,1.739400,-0.060600,nan,1.2900,1.2900,,-2.0000,0.4538,-1132.2830,9160.4370,5184.6080,-1132.2830,9160.4370,5184.6080,-257.6183,2733.9265,1688.0099,10586.5873,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.454475,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.737300,1.80000,1.737300,-0.062700,nan,1.2900,1.2900,,-2.0000,0.5422,-1135.8890,9158.6400,5188.4800,-1135.8890,9158.6400,5188.4800,-261.2243,2732.1295,1691.8819,10587.3158,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.542315,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.736300,1.80000,1.736300,-0.063700,nan,1.2900,1.2900,,-2.0000,0.6303,-1137.0910,9158.6400,5189.4480,-1137.0910,9158.6400,5189.4480,-262.4263,2732.1295,1692.8499,10587.9192,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.631084,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.737800,1.80000,1.737800,-0.062200,nan,1.2900,1.2900,,-2.0000,0.7188,-1133.4850,9159.2320,5186.5440,-1133.4850,9159.2320,5186.5440,-258.8203,2732.7215,1689.9459,10586.6216,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.719490,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.737300,1.80000,1.737300,-0.062700,nan,1.2900,1.2900,,-2.0000,0.8072,-1135.2890,9154.4320,5185.5760,-1135.2890,9154.4320,5185.5760,-260.6243,2727.9215,1688.9779,10582.1881,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.808931,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.737500,1.80000,1.737500,-0.062500,nan,1.2900,1.2900,,-2.0000,0.8956,-1139.4960,9158.0370,5186.5440,-1139.4960,9158.0370,5186.5440,-264.8313,2731.5265,1689.9459,10586.2331,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.896007,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.736400,1.80000,1.736400,-0.063600,nan,1.2900,1.2900,,-2.0000,0.9848,-1134.6870,9158.0370,5189.4480,-1134.6870,9158.0370,5189.4480,-260.0223,2731.5265,1692.8499,10587.1397,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510047.984546,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.735700,1.80000,1.735700,-0.064300,nan,1.2900,1.2900,,-2.0000,1.0721,-1137.6920,9153.8290,5191.3830,-1137.6920,9153.8290,5191.3830,-263.0273,2727.3185,1694.7849,10584.7714,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.072978,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.736000,1.80000,1.736000,-0.064000,nan,1.2900,1.2900,,-2.0000,1.1606,-1134.6870,9159.8390,5187.5120,-1134.6870,9159.8390,5187.5120,-260.0223,2733.3285,1690.9139,10587.7498,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.160832,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.735700,1.80000,1.735700,-0.064300,nan,1.2900,1.2900,,-2.0000,1.2490,-1136.4900,9162.8470,5187.5120,-1136.4900,9162.8470,5187.5120,-261.8253,2736.3365,1690.9139,10590.5456,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.249867,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734300,1.80000,1.734300,-0.065700,nan,1.2900,1.2900,,-2.0000,1.3372,-1135.2890,9167.0550,5181.7030,-1135.2890,9167.0550,5181.7030,-260.6243,2740.5445,1685.1049,10591.2145,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.338051,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.733700,1.80000,1.733700,-0.066300,nan,1.2900,1.2900,,-2.0000,1.4258,-1134.6870,9158.0370,5188.4800,-1134.6870,9158.0370,5188.4800,-260.0223,2731.5265,1691.8819,10586.6652,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.427389,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.735700,1.80000,1.735700,-0.064300,nan,1.2900,1.2900,,-2.0000,1.5141,-1134.0860,9160.4370,5196.2230,-1134.0860,9160.4370,5196.2230,-259.4213,2733.9265,1699.6249,10592.4733,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.514981,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.736400,1.80000,1.736400,-0.063600,nan,1.2900,1.2900,,-2.0000,1.6033,-1138.8940,9157.4390,5190.4160,-1138.8940,9157.4390,5190.4160,-264.2293,2730.9285,1693.8179,10587.5487,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.602918,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.736400,1.80000,1.736400,-0.063600,nan,1.2900,1.2900,,-2.0000,1.6909,-1133.4850,9159.2320,5180.7360,-1133.4850,9159.2320,5180.7360,-258.8203,2732.7215,1684.1379,10583.7774,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.691283,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734900,1.80000,1.734900,-0.065100,nan,1.2900,1.2900,,-2.0000,1.7791,-1140.0960,9159.2320,5185.5760,-1140.0960,9159.2320,5185.5760,-265.4313,2732.7215,1688.9779,10586.8573,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.779796,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734800,1.80000,1.734800,-0.065200,nan,1.2900,1.2900,,-2.0000,1.8673,-1129.2780,9157.4390,5192.3510,-1129.2780,9157.4390,5192.3510,-254.6133,2730.9285,1695.7529,10587.4674,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.867966,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734700,1.80000,1.734700,-0.065300,nan,1.2900,1.2900,,-2.0000,1.9558,-1136.4900,9161.6420,5185.5760,-1136.4900,9161.6420,5185.5760,-261.8253,2735.1315,1688.9779,10588.5548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510048.956513,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734800,1.80000,1.734800,-0.065200,nan,1.2900,1.2900,,-2.0000,2.0442,-1137.0910,9161.0400,5183.6400,-1137.0910,9161.0400,5183.6400,-262.4263,2734.5295,1687.0419,10587.1504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.044235,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734100,1.80000,1.734100,-0.065900,nan,1.2900,1.2900,,-2.0000,2.1326,-1138.8940,9156.2340,5187.5120,-1138.8940,9156.2340,5187.5120,-264.2293,2729.7235,1690.9139,10585.0830,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.132578,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734200,1.80000,1.734200,-0.065800,nan,1.2900,1.2900,,-2.0000,2.2209,-1138.2930,9159.2320,5194.2880,-1138.2930,9159.2320,5194.2880,-263.6283,2732.7215,1697.6899,10590.9334,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.221178,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734600,1.80000,1.734600,-0.065400,nan,1.2900,1.2900,,-2.0000,2.3092,-1135.8890,9161.6420,5190.4160,-1135.8890,9161.6420,5190.4160,-261.2243,2735.1315,1693.8179,10590.8614,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.310077,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.735200,1.80000,1.735200,-0.064800,nan,1.2900,1.2900,,-2.0000,2.3976,-1135.8890,9158.6400,5183.6400,-1135.8890,9158.6400,5183.6400,-261.2243,2732.1295,1687.0419,10584.9447,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.398132,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.735400,1.80000,1.735400,-0.064600,nan,1.2900,1.2900,,-2.0000,2.4860,-1132.8840,9158.0370,5179.7680,-1132.8840,9158.0370,5179.7680,-258.2193,2731.5265,1683.1699,10582.2051,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.486624,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734300,1.80000,1.734300,-0.065700,nan,1.2900,1.2900,,-2.0000,2.5742,-1137.6920,9155.0290,5186.5440,-1137.6920,9155.0290,5186.5440,-263.0273,2728.5185,1689.9459,10583.4370,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.574979,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.735100,1.80000,1.735100,-0.064900,nan,1.2900,1.2900,,-2.0000,2.6626,-1133.4850,9155.0290,5181.7030,-1133.4850,9155.0290,5181.7030,-258.8203,2728.5185,1685.1049,10580.6139,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.663355,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.735500,1.80000,1.735500,-0.064500,nan,1.2900,1.2900,,-2.0000,2.7510,-1137.0910,9162.2450,5191.3830,-1137.0910,9162.2450,5191.3830,-262.4263,2735.7345,1694.7849,10591.9860,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.750859,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734000,1.80000,1.734000,-0.066000,nan,1.2900,1.2900,,-2.0000,2.8392,-1134.0860,9156.2340,5190.4160,-1134.0860,9156.2340,5190.4160,-259.4213,2729.7235,1693.8179,10585.9903,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.840373,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734100,1.80000,1.734100,-0.065900,nan,1.2900,1.2900,,-2.0000,2.9277,-1137.0910,9161.6420,5187.5120,-1137.0910,9161.6420,5187.5120,-262.4263,2735.1315,1690.9139,10589.5675,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510049.928635,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.734300,1.80000,1.734300,-0.065700,nan,1.2900,1.2900,,-2.0000,3.0161,-1137.6920,9152.0260,5183.6400,-1137.6920,9152.0260,5183.6400,-263.0273,2725.5155,1687.0419,10579.4162,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780510050.016910,session_20260603_135934,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.732800,1.80000,1.732800,-0.067200,nan,1.2900,1.2900,,-2.0000,3.1044,-1135.2890,9156.2340,5184.6080,-1135.2890,9156.2340,5184.6080,-260.6243,2729.7235,1688.0099,10583.2728,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
