time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781475065.729057,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.733600,3.75000,3.733600,-0.016400,nan,2.3300,2.3300,,-4.0700,0.0000,-566.7420,5428.2310,6188.4240,-566.7420,5428.2310,6188.4240,-98.9421,2215.4454,3687.2148,8251.2714,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475065.729057,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.733000,3.75000,3.733000,-0.017000,nan,2.3300,2.3300,,-4.0700,0.0005,-569.1460,5428.8310,6197.1350,-569.1460,5428.8310,6197.1350,-101.3461,2216.0454,3695.9258,8258.3664,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475065.731565,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.731000,3.75000,3.731000,-0.019000,nan,2.3300,2.3300,,-4.0700,0.0007,-569.1460,5425.8260,6191.3280,-569.1460,5425.8260,6191.3280,-101.3461,2213.0404,3690.1188,8252.0335,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475065.820215,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.731200,3.75000,3.731200,-0.018800,nan,2.3300,2.3300,,-4.0700,0.0028,-573.9550,5425.2260,6196.1680,-573.9550,5425.2260,6196.1680,-106.1551,2212.4404,3694.9588,8255.6041,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475065.908502,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.729400,3.75000,3.729400,-0.020600,nan,2.3300,2.3300,,-4.0700,0.0913,-570.3480,5430.6320,6185.5200,-570.3480,5430.6320,6185.5200,-102.5481,2217.8464,3684.3108,8250.9223,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475065.997008,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.728500,3.75000,3.728500,-0.021500,nan,2.3300,2.3300,,-4.0700,0.1798,-570.9490,5428.8310,6192.2960,-570.9490,5428.8310,6192.2960,-103.1491,2216.0454,3691.0868,8254.8603,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.085464,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.728900,3.75000,3.728900,-0.021100,nan,2.3300,2.3300,,-4.0700,0.2682,-569.1460,5425.8260,6188.4240,-569.1460,5425.8260,6188.4240,-101.3461,2213.0404,3687.2148,8249.8549,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.173949,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.729900,3.75000,3.729900,-0.020100,nan,2.3300,2.3300,,-4.0700,0.3567,-568.5450,5431.2340,6193.2640,-568.5450,5431.2340,6193.2640,-100.7451,2218.4484,3692.0548,8257.0010,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.262694,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.729500,3.75000,3.729500,-0.020500,nan,2.3300,2.3300,,-4.0700,0.4451,-567.9440,5428.2310,6201.0080,-567.9440,5428.2310,6201.0080,-100.1441,2215.4454,3699.7988,8260.7961,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.350847,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.726200,3.75000,3.726200,-0.023800,nan,2.3300,2.3300,,-4.0700,0.5336,-566.1410,5428.8310,6190.3590,-566.1410,5428.8310,6190.3590,-98.3411,2216.0454,3689.1498,8253.0762,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.440548,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.726700,3.75000,3.726700,-0.023300,nan,2.3300,2.3300,,-4.0700,0.6221,-565.5400,5428.2310,6193.2640,-565.5400,5428.2310,6193.2640,-97.7401,2215.4454,3692.0548,8254.8196,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.528243,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.726100,3.75000,3.726100,-0.023900,nan,2.3300,2.3300,,-4.0700,0.7117,-567.9440,5427.6310,6198.1040,-567.9440,5427.6310,6198.1040,-100.1441,2214.8454,3696.8948,8258.2221,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.616346,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.728300,3.75000,3.728300,-0.021700,nan,2.3300,2.3300,,-4.0700,0.7991,-564.3380,5430.6320,6193.2640,-564.3380,5430.6320,6193.2640,-96.5381,2217.8464,3692.0548,8256.3164,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.704096,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.729300,3.75000,3.729300,-0.020700,nan,2.3300,2.3300,,-4.0700,0.8877,-565.5400,5427.0290,6189.3920,-565.5400,5427.0290,6189.3920,-97.7401,2214.2434,3688.1828,8251.1243,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.792764,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.726900,3.75000,3.726900,-0.023100,nan,2.3300,2.3300,,-4.0700,0.9760,-568.5450,5432.4370,6189.3920,-568.5450,5432.4370,6189.3920,-100.7451,2219.6514,3688.1828,8254.8888,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.881756,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.725600,3.75000,3.725600,-0.024400,nan,2.3300,2.3300,,-4.0700,1.0644,-566.7420,5425.8260,6187.4550,-566.7420,5425.8260,6187.4550,-98.9421,2213.0404,3686.2458,8248.9626,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475066.970383,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.725700,3.75000,3.725700,-0.024300,nan,2.3300,2.3300,,-4.0700,1.1530,-567.3430,5425.2260,6189.3920,-567.3430,5425.2260,6189.3920,-99.5431,2212.4404,3688.1828,8250.0623,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475067.058949,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.725500,3.75000,3.725500,-0.024500,nan,2.3300,2.3300,,-4.0700,1.2422,-569.1460,5424.6240,6194.2340,-569.1460,5424.6240,6194.2340,-101.3461,2211.8384,3693.0248,8253.4240,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781475067.147210,session_20260614_175601,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.724700,3.75000,3.724700,-0.025300,nan,2.3300,2.3300,,-4.0700,1.3299,-567.9440,5424.6240,6197.1350,-567.9440,5424.6240,6197.1350,-100.1441,2211.8384,3695.9258,8255.5186,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
