time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781474401.991741,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.757000,3.75000,3.757000,+0.007000,nan,2.3800,2.3800,,-4.0700,0.0000,-568.5450,5443.2550,6169.0640,-568.5450,5443.2550,6169.0640,-98.3013,2256.5156,3725.3515,8246.7945,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474401.992814,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.757600,3.75000,3.757600,+0.007600,nan,2.3800,2.3800,,-4.0700,0.0008,-571.5500,5436.6450,6171.0000,-571.5500,5436.6450,6171.0000,-101.3063,2249.9056,3727.2875,8244.0900,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474401.996736,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.757900,3.75000,3.757900,+0.007900,nan,2.3800,2.3800,,-4.0700,0.0013,-568.5450,5440.8500,6171.0000,-568.5450,5440.8500,6171.0000,-98.3013,2254.1106,3727.2875,8246.6559,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474402.085137,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.755600,3.75000,3.755600,+0.005600,nan,2.3800,2.3800,,-4.0700,0.0054,-571.5500,5438.4480,6182.6160,-571.5500,5438.4480,6182.6160,-101.3063,2251.7086,3738.9035,8253.9764,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474402.173843,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.755900,3.75000,3.755900,+0.005900,nan,2.3800,2.3800,,-4.0700,0.0936,-572.1520,5446.2610,6169.0640,-572.1520,5446.2610,6169.0640,-101.9083,2259.5216,3725.3515,8249.0283,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474402.262544,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.757400,3.75000,3.757400,+0.007400,nan,2.3800,2.3800,,-4.0700,0.1823,-572.1520,5443.2550,6166.1600,-572.1520,5443.2550,6166.1600,-101.9083,2256.5156,3722.4475,8244.8719,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474402.350935,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.757300,3.75000,3.757300,+0.007300,nan,2.3800,2.3800,,-4.0700,0.2708,-570.3480,5438.4480,6171.9680,-570.3480,5438.4480,6171.9680,-100.1043,2251.7086,3728.2555,8245.9204,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474402.439089,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.757200,3.75000,3.757200,+0.007200,nan,2.3800,2.3800,,-4.0700,0.3592,-572.1520,5439.6480,6173.9060,-572.1520,5439.6480,6173.9060,-101.9083,2252.9086,3730.1935,8248.2873,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474402.528232,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.754900,3.75000,3.754900,+0.004900,nan,2.3800,2.3800,,-4.0700,0.4477,-570.3480,5439.0470,6165.1920,-570.3480,5439.0470,6165.1920,-100.1043,2252.3076,3721.4795,8241.2451,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781474402.616449,session_20260614_175601,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.756300,3.75000,3.756300,+0.006300,nan,2.3800,2.3800,,-4.0700,0.5363,-571.5500,5440.2500,6167.1270,-571.5500,5440.2500,6167.1270,-101.3063,2253.5106,3723.4145,8243.5699,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
