trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.769400,-0.030600,1.4900,-1.8600,0.0000,down,1.5100,-0.0200,-1143.7030,7814.8020,5807.0310,-269.3731,2382.3494,2272.9819,9803.1013
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.761800,-0.038200,1.5100,-1.8800,4.2036,down,1.5300,-0.0200,-1144.3040,7811.7970,5803.1600,-269.9741,2379.3444,2269.1109,9798.4830
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.766400,-0.033600,1.5300,-1.9000,8.3630,down,1.5400,-0.0100,-1143.7030,7816.0020,5805.0960,-269.3731,2383.5494,2271.0469,9802.9120
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.770100,-0.029900,1.5400,-1.9100,12.4893,down,1.5600,-0.0200,-1142.5000,7812.3990,5806.0640,-268.1701,2379.9464,2272.0149,9800.4726
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.767400,-0.032600,1.5600,-1.9300,16.6505,down,1.5800,-0.0200,-1140.6970,7808.1910,5807.0310,-266.3671,2375.7384,2272.9819,9797.4816
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757900,-0.042100,1.5800,-1.9500,20.7873,down,1.6000,-0.0200,-1143.1010,7811.1940,5802.1920,-268.7711,2378.7414,2268.1429,9797.2886
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.761000,-0.039000,1.6000,-1.9700,24.9368,down,1.6300,-0.0300,-1141.2980,7806.9860,5806.0640,-266.9681,2374.5334,2272.0149,9796.0181
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.748800,-0.051200,1.6300,-2.0000,29.0837,down,1.6400,-0.0100,-1144.3040,7817.2020,5807.0310,-269.9741,2384.7494,2272.9819,9805.0848
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.756500,-0.043500,1.6400,-2.0100,33.2312,down,1.6600,-0.0200,-1145.5050,7811.1940,5803.1600,-271.1751,2378.7414,2269.1109,9798.1427
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.763100,-0.036900,1.6600,-2.0300,37.3875,down,1.6800,-0.0200,-1144.3040,7812.3990,5808.0000,-269.9741,2379.9464,2273.9509,9801.8301
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758400,-0.041600,1.6800,-2.0500,41.5262,down,1.7000,-0.0200,-1141.8990,7812.9990,5800.2560,-267.5691,2380.5464,2266.2069,9797.4413
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.753100,-0.046900,1.7000,-2.0700,45.6573,down,1.7200,-0.0200,-1142.5000,7811.1940,5798.3200,-268.1701,2378.7414,2264.2709,9794.9259
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.755800,-0.044200,1.7200,-2.0900,49.7955,down,1.7400,-0.0200,-1149.1110,7812.9990,5800.2560,-274.7811,2380.5464,2266.2069,9798.2845
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758600,-0.041400,1.7400,-2.1100,53.9562,down,1.7600,-0.0200,-1144.3040,7807.5890,5802.1920,-269.9741,2375.1364,2268.1429,9794.5551
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.765100,-0.034900,1.7600,-2.1300,58.1290,down,1.7800,-0.0200,-1142.5000,7816.6050,5808.9680,-268.1701,2384.1524,2274.9189,9805.5458
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.756600,-0.043400,1.7800,-2.1500,62.2824,down,1.8100,-0.0300,-1150.3130,7809.9920,5805.0960,-275.9831,2377.5394,2271.0469,9798.8946
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.748900,-0.051100,1.8100,-2.1800,66.4169,down,1.8300,-0.0200,-1136.4900,7812.3990,5808.0000,-262.1601,2379.9464,2273.9509,9800.9210
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.753700,-0.046300,1.8300,-2.2000,70.5614,down,1.8500,-0.0200,-1143.1010,7813.5990,5808.0000,-268.7711,2381.1464,2273.9509,9802.6462
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.763200,-0.036800,1.8500,-2.2200,74.6987,down,1.8700,-0.0200,-1144.9040,7813.5990,5797.3510,-270.5741,2381.1464,2263.3019,9796.5511
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.761600,-0.038400,1.8700,-2.2400,78.8309,down,1.8800,-0.0100,-1138.2930,7812.9990,5801.2230,-263.9631,2380.5464,2267.1739,9797.5942
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.748400,-0.051600,1.8800,-2.2500,82.9635,down,1.9000,-0.0200,-1141.2980,7810.5940,5800.2560,-266.9681,2378.1414,2266.2069,9795.4535
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.746100,-0.053900,1.9000,-2.2700,87.1000,down,1.9200,-0.0200,-1144.3040,7811.7970,5805.0960,-269.9741,2379.3444,2271.0469,9799.6298
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.750900,-0.049100,1.9200,-2.2900,91.2501,down,1.9400,-0.0200,-1141.8990,7806.3860,5808.0000,-267.5691,2373.9334,2273.9509,9796.7576
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757100,-0.042900,1.9400,-2.3100,95.4204,down,1.9600,-0.0200,-1144.9040,7809.9920,5801.2230,-270.5741,2377.5394,2267.1739,9795.9670
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.756200,-0.043800,1.9600,-2.3300,99.5543,down,1.9800,-0.0200,-1142.5000,7807.5890,5808.9680,-268.1701,2375.1364,2274.9189,9798.3601
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.750800,-0.049200,1.9800,-2.3500,103.6766,down,1.9800,0.0000,-1145.5050,7809.3910,5801.2230,-271.1751,2376.9384,2267.1739,9795.5581
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.739500,-0.060500,1.9800,-2.3500,107.8241,down,2.0000,-0.0200,-1139.4960,7800.3760,5796.3830,-265.1661,2367.9234,2262.3339,9784.8032
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.731500,-0.068500,2.0000,-2.3700,111.9741,down,2.0400,-0.0400,-1143.7030,7814.2000,5803.1600,-269.3731,2381.7474,2269.1109,9800.3288
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.736800,-0.063200,2.0400,-2.4100,116.1291,down,2.0900,-0.0500,-1146.7070,7805.1840,5794.4480,-272.3771,2372.7314,2260.3989,9788.3329
