# APMD fixed-force passive creep session 20260609_095329
# metadata={'sample_id': '', 'magnet_id': '', 'head_id': 'stamp_head_v1', 'force_calibration_id': 'force_calibration_20260602_190856', 'displacement_zero_id': 'stageD_session_20260602_201421'}
# F_HOLDS=[(450, 4.5)], HOLD_S=180.0, N_TRIALS=3
# live_tare_N=-2.93160
# B0=(-456.75512258064515, 2854.807129032258, 3277.085806451613)
# trial_start_pos=-0.0000
[trial 1 hold 450] contact_pos=-1.6900 F=0.2239 baseline=0.1196 dF_base=0.1043 dF_step=0.0394 slope=0.3945
[trial 1 hold 450 acquire] iter=1 targetF=4.5000 F=0.2230 err=4.2770 d=0.0000 pos=-1.6900
[trial 1 hold 450 acquire] iter=2 targetF=4.5000 F=0.3018 err=4.1982 d=0.1700 pos=-1.8600
[trial 1 hold 450 acquire] iter=3 targetF=4.5000 F=0.3891 err=4.1109 d=0.3400 pos=-2.0300
[trial 1 hold 450 acquire] iter=4 targetF=4.5000 F=0.5082 err=3.9918 d=0.5100 pos=-2.2000
[trial 1 hold 450 acquire] iter=5 targetF=4.5000 F=0.6547 err=3.8453 d=0.6800 pos=-2.3700
[trial 1 hold 450 acquire] iter=6 targetF=4.5000 F=0.8246 err=3.6754 d=0.8400 pos=-2.5300
[trial 1 hold 450 acquire] iter=7 targetF=4.5000 F=0.9999 err=3.5001 d=1.0100 pos=-2.7000
[trial 1 hold 450 acquire] iter=8 targetF=4.5000 F=1.2235 err=3.2765 d=1.1800 pos=-2.8700
[trial 1 hold 450 acquire] iter=9 targetF=4.5000 F=1.4876 err=3.0124 d=1.3400 pos=-3.0300
[trial 1 hold 450 acquire] iter=10 targetF=4.5000 F=1.7560 err=2.7440 d=1.5000 pos=-3.1900
[trial 1 hold 450 acquire] iter=11 targetF=4.5000 F=2.0835 err=2.4165 d=1.6600 pos=-3.3500
[trial 1 hold 450 acquire] iter=12 targetF=4.5000 F=2.4385 err=2.0615 d=1.8200 pos=-3.5100
[trial 1 hold 450 acquire] iter=13 targetF=4.5000 F=2.8642 err=1.6358 d=1.9800 pos=-3.6700
[trial 1 hold 450 acquire] iter=14 targetF=4.5000 F=3.3595 err=1.1405 d=2.1400 pos=-3.8300
[trial 1 hold 450 acquire] iter=15 targetF=4.5000 F=3.9201 err=0.5799 d=2.3100 pos=-4.0000
[trial 1 hold 450 acquire] iter=16 targetF=4.5000 F=4.4376 err=0.0624 d=2.4400 pos=-4.1300
[trial 1 hold 450 acquire] iter=17 targetF=4.5000 F=4.6018 err=-0.1018 d=2.4600 pos=-4.1500
[trial 1 hold 450 acquire] iter=18 targetF=4.5000 F=4.2139 err=0.2861 d=2.4400 pos=-4.1300
