model,session_id,cycle_index,d_target_mm,measured_delta_F_N,predicted_delta_F_N,abs_delta_F_residual_N,measured_delta_d_mm,predicted_delta_d_mm,abs_delta_d_residual_mm
ridge_alpha1,session_20260624_164026,2,1.85,-0.9151,-0.7118098506368815,0.2032901493631185,-0.020000000000000018,0.002158006844972693,0.02215800684497271
ridge_alpha1,session_20260624_164026,2,1.95,-0.9670000000000001,-1.1441477846858223,0.17714778468582226,0.0,0.0007930396963751196,0.0007930396963751196
ridge_alpha1,session_20260624_164026,2,2.05,-1.0859,-0.9120192060898535,0.17388079391014655,-0.020000000000000018,0.0031500514945701497,0.023150051494570167
ridge_alpha1,session_20260624_164026,2,2.15,-1.0180499999999997,-0.9596926975443063,0.05835730245569337,0.0,0.0039277774790820175,0.0039277774790820175
ridge_alpha1,session_20260624_164026,2,2.25,-1.1146499999999997,-1.1737791179308594,0.05912911793085973,-0.020000000000000018,-0.014349909161599506,0.005650090838400512
ridge_alpha1,session_20260624_164026,2,2.35,-1.1631999999999998,-1.0226422219739728,0.14055777802602698,-0.040000000000000036,-0.03006231741394938,0.009937682586050656
ridge_alpha1,session_20260624_164026,3,1.85,-0.9193999999999998,-0.7160772735485557,0.2033227264514441,-0.020000000000000018,-0.0016766482566406005,0.018323351743359417
ridge_alpha1,session_20260624_164026,3,1.95,-0.964,-1.1530326834226567,0.18903268342265678,0.0,-0.00033226895086446717,0.00033226895086446717
ridge_alpha1,session_20260624_164026,3,2.05,-1.0873999999999997,-0.9031808602123848,0.18421913978761495,-0.020000000000000018,0.0009151456963882865,0.020915145696388304
ridge_alpha1,session_20260624_164026,3,2.15,-1.0159500000000001,-0.9703023122486076,0.045647687751392496,0.0,0.003912210984385656,0.003912210984385656
ridge_alpha1,session_20260624_164026,3,2.25,-1.1113500000000003,-1.1778689776887479,0.0665189776887476,-0.020000000000000018,-0.015061951362157266,0.004938048637842751
ridge_alpha1,session_20260624_164026,3,2.35,-1.1611500000000001,-1.0219709272457385,0.13917907275426167,-0.040000000000000036,-0.030322566887793556,0.00967743311220648
ridge_cv,session_20260615_160438,1,3.05,-2.1603000000000003,-1.8904992422974,0.26980075770260026,-0.020000000000000018,0.07422497437355746,0.09422497437355748
ridge_cv,session_20260615_160438,1,3.15,-2.2179,-2.1757017660145292,0.042198233985470956,0.0,0.03672745675251177,0.03672745675251177
ridge_cv,session_20260615_160438,1,3.25,-2.4623,-2.432144453126062,0.030155546873937844,-0.020000000000000018,0.012780392471196222,0.03278039247119624
ridge_cv,session_20260615_160438,1,3.35,-2.3344999999999994,-2.2719636380304733,0.06253636196952606,0.0,0.02608613193440723,0.02608613193440723
ridge_cv,session_20260615_160438,1,3.45,-2.5323,-2.457327529571195,0.07497247042880506,-0.020000000000000018,0.0011712133711490047,0.021171213371149022
ridge_cv,session_20260615_160438,1,3.55,-2.0322999999999993,-1.9507396823670629,0.08156031763293647,0.0,0.01688218375282524,0.01688218375282524
ridge_cv,session_20260615_160438,2,3.05,-2.3884,-2.4543517992867683,0.06595179928676842,-0.020000000000000018,-0.003520201917374788,0.01647979808262523
ridge_cv,session_20260615_160438,2,3.15,-2.8383000000000003,-2.8580892402835483,0.019789240283548004,-0.040000000000000036,-0.02026306656623511,0.019736933433764925
ridge_cv,session_20260615_160438,2,3.25,-2.798,-2.771162826069329,0.0268371739306712,-0.010000000000000231,-0.001928786052166398,0.008071213947833833
ridge_cv,session_20260615_160438,2,3.35,-2.6327,-2.5677691279488046,0.06493087205119519,0.0,0.015635210563778035,0.015635210563778035
ridge_cv,session_20260615_160438,2,3.45,-2.8407999999999998,-2.75176856474309,0.08903143525690993,-0.020000000000000018,-0.005824513164703671,0.014175486835296347
ridge_cv,session_20260615_160438,2,3.55,-2.261700000000001,-2.1690127915705606,0.09268720842944056,0.0,0.012146683241642808,0.012146683241642808
ridge_cv,session_20260615_160438,3,3.05,-2.4448,-2.5137764961324676,0.0689764961324677,-0.029999999999999805,-0.00910988693302306,0.020890113066976745
ridge_cv,session_20260615_160438,3,3.15,-2.553699999999999,-2.550730364722643,0.002969635277356275,0.0,0.01859719367643997,0.01859719367643997
ridge_cv,session_20260615_160438,3,3.25,-2.8796999999999997,-2.851854459248411,0.027845540751588516,-0.020000000000000018,-0.006132518339658333,0.013867481660341685
ridge_cv,session_20260615_160438,3,3.35,-2.6889000000000003,-2.6206092248613935,0.06829077513860682,0.0,0.01361450907624917,0.01361450907624917
ridge_cv,session_20260615_160438,3,3.45,-2.9232499999999995,-2.8297270460281787,0.09352295397182075,-0.020000000000000018,-0.007069467515651073,0.012930532484348944
ridge_cv,session_20260615_160438,3,3.55,-3.0694,-2.990433997298279,0.07896600270172094,-0.04999999999999982,-0.07143172019470034,0.02143172019470052
ridge_cv,session_20260618_161152,1,3.05,-2.5864000000000003,-2.65151481957823,0.06511481957822962,-0.020000000000000018,-0.008657352260805773,0.011342647739194245
ridge_cv,session_20260618_161152,1,3.15,-2.6544999999999996,-2.6482523159692803,0.006247684030719292,0.020000000000000018,0.0139136744584758,0.006086325541524218
ridge_cv,session_20260618_161152,1,3.25,-2.4861000000000004,-2.435109520576491,0.05099047942350943,0.040000000000000036,0.03177510506731318,0.008224894932686855
