model,session_id,cycle_index,d_target_mm,measured_delta_F_N,predicted_delta_F_N,abs_delta_F_residual_N,measured_delta_d_mm,predicted_delta_d_mm,abs_delta_d_residual_mm
apmd_local_identifiability_dot_dual_mlp,session_20260623_204724,3,3.55,-2.5862,-2.54297932537197,0.0432206746280297,0.020000000000000018,0.025380379337065495,0.005380379337065477
apmd_local_identifiability_dot_dual_mlp,session_20260623_204724,3,3.65,-2.635300000000001,-2.4296512998794846,0.20564870012051628,0.0,0.025015539903582074,0.025015539903582074
apmd_local_identifiability_dot_dual_mlp,session_20260623_204724,3,3.75,-2.5886500000000012,-2.609317009445263,0.020667009445261897,-0.020000000000000018,-0.022809592040028193,0.002809592040028175
apmd_local_identifiability_dot_dual_mlp,session_20260623_204724,3,3.85,-2.27365,-2.1843701753307556,0.08927982466924433,-0.050000000000000266,-0.04946423821600954,0.0005357617839907292
apmd_local_identifiability_dot_dual_mlp,session_20260623_204724,3,3.95,-0.2748999999999988,-0.23429160799713245,0.04060839200286637,0.0,-0.01951249804441213,0.01951249804441213
apmd_local_identifiability_dot_dual_mlp,session_20260624_155402,1,1.85,-0.8934499999999999,-0.871868161325815,0.02158183867418484,-0.020000000000000018,0.04012607403461099,0.06012607403461101
apmd_local_identifiability_dot_dual_mlp,session_20260624_155402,1,1.95,-0.9513499999999999,-0.8897066379699341,0.06164336203006582,0.0,-0.0033766712751630568,0.0033766712751630568
apmd_local_identifiability_dot_dual_mlp,session_20260624_155402,1,2.05,-1.0730499999999998,-0.922244010660707,0.1508059893392928,0.0,0.046262366739332705,0.046262366739332705
apmd_local_identifiability_dot_dual_mlp,session_20260624_155402,1,2.15,-1.0098499999999997,-1.0462466983985292,0.03639669839852955,0.0,0.026370136118055942,0.026370136118055942
apmd_local_identifiability_dot_dual_mlp,session_20260624_155402,1,2.25,-1.0956000000000001,-0.9459461933567148,0.14965380664328531,0.0,0.035261686755451827,0.035261686755451827
