time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,nominal_d_mm,nominal_preload_d_mm,motion_depth_from_start_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781638475.550604,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.0438,0.046700,-448.9460,2605.3340,2590.3680,0.2504,0.0735,5.1939,3701.2598,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638475.638773,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.1326,0.045700,-444.1380,2604.1320,2597.1440,5.0584,-1.1285,11.9699,3704.5808,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638475.727184,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.2212,0.045000,-449.5470,2608.9400,2589.3990,-0.3506,3.6795,4.2249,3703.1942,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638475.815658,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.3092,0.043600,-449.5470,2607.1360,2588.4320,-0.3506,1.8755,3.2579,3701.2472,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638475.904215,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.3986,0.046500,-450.7490,2611.3430,2589.3990,-1.5526,6.0825,4.2249,3705.0336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638475.992734,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.4862,0.047700,-449.5470,2608.3390,2586.4960,-0.3506,3.0785,1.3219,3700.7413,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.081233,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.5746,0.045500,-448.3450,2603.5310,2583.5920,0.8514,-1.7295,-1.5821,3695.1772,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.169743,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.6633,0.046700,-441.1330,2603.5310,2591.3360,8.0634,-1.7295,6.1619,3699.7289,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.258209,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.7517,0.046100,-442.3350,2604.7330,2586.4960,6.8614,-0.5275,1.3219,3697.3309,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.346293,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.8402,0.045200,-450.1480,2608.9400,2591.3360,-0.9516,3.6795,6.1619,3704.6219,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.435473,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,2.9287,0.046800,-456.7590,2605.9340,2584.5590,-7.5626,0.6735,-0.6151,3698.5762,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.523317,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.0171,0.046700,-453.1530,2606.5360,2588.4320,-3.9566,1.2755,3.2579,3701.2643,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.612479,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.1058,0.048200,-450.1480,2608.3390,2585.5270,-0.9516,3.0785,0.3529,3700.1372,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.700782,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.1947,0.047000,-448.9460,2607.7380,2597.1440,0.2504,2.4775,11.9699,3707.6956,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.789215,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.2828,0.045900,-452.5520,2603.5310,2594.2400,-3.3556,-1.7295,9.0659,3703.1417,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.877825,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.3711,0.046500,-453.7540,2606.5360,2582.6240,-4.5576,1.2755,-2.5501,3697.2786,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638476.966121,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.4600,0.046400,-449.5470,2605.3340,2599.0800,-0.3506,0.0735,13.9059,3707.4350,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.056007,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.5487,0.047800,-453.1530,2602.9290,2586.4960,-3.9566,-2.3315,1.3219,3697.3705,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.143049,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.6377,0.048700,-450.1480,2605.9340,2587.4640,-0.9516,0.6735,2.2899,3699.7966,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.231867,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.7252,0.046000,-450.7490,2609.5410,2596.1750,-1.5526,4.2805,11.0009,3708.5042,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.320240,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.8138,0.045300,-450.7490,2601.1270,2590.3680,-1.5526,-4.1335,5.1939,3698.5190,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.408853,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.9022,0.047800,-447.7440,2607.1360,2593.2720,1.4524,1.8755,8.0979,3704.4153,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.497550,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,3.9909,0.046900,-448.9460,2605.3340,2586.4960,0.2504,0.0735,1.3219,3698.5510,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.585844,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.0791,0.045600,-448.3450,2607.1360,2592.3040,0.8514,1.8755,7.1299,3703.8104,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.674108,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.1678,0.045800,-454.3550,2607.7380,2585.5270,-5.1586,2.4775,0.3529,3700.2278,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.763346,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.2564,0.046900,-451.9510,2613.1470,2592.3040,-2.7546,7.8865,7.1299,3708.4818,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.851599,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.3449,0.046900,-449.5470,2612.5460,2584.5590,-0.3506,7.2855,-0.6151,3702.3552,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638477.939924,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.4337,0.044200,-450.1480,2610.1410,2588.4320,-0.9516,4.8805,3.2579,3703.4375,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.028226,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.5223,0.044200,-445.9410,2607.1360,2591.3360,3.2554,1.8755,6.1619,3702.8427,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.117378,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.6105,0.045200,-450.7490,2608.9400,2591.3360,-1.5526,3.6795,6.1619,3704.6950,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.205228,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.6995,0.044600,-456.1580,2611.3430,2584.5590,-6.9616,6.0825,-0.6151,3702.3152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.293350,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.7872,0.046400,-447.7440,2607.1360,2586.4960,1.4524,1.8755,1.3219,3699.6749,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.381760,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.8759,0.046600,-450.7490,2601.1270,2588.4320,-1.5526,-4.1335,3.2579,3697.1633,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.470953,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,4.9642,0.046400,-448.3450,2605.3340,2585.5270,0.8514,0.0735,0.3529,3697.8005,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.559237,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.0529,0.047200,-450.7490,2605.9340,2583.5920,-1.5526,0.6735,-1.5821,3697.1630,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.647971,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.1412,0.045200,-450.1480,2612.5460,2589.3990,-0.9516,7.2855,4.2249,3705.8085,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.736496,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.2299,0.045900,-448.3450,2607.7380,2585.5270,0.8514,2.4775,0.3529,3699.4946,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.824343,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.3182,0.045900,-448.9460,2602.9290,2595.2080,0.2504,-2.3315,10.0339,3702.9578,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638478.913395,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.4070,0.047300,-446.5420,2611.9450,2590.3680,2.6544,6.6845,5.1939,3705.6258,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.001330,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.4952,0.045900,-448.9460,2606.5360,2586.4960,0.2504,1.2755,1.3219,3699.3978,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.090339,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.5840,0.045600,-451.9510,2605.3340,2585.5270,-2.7546,0.0735,0.3529,3698.2394,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.179001,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.6722,0.046800,-456.7590,2604.1320,2581.6560,-7.5626,-1.1285,-3.5181,3695.2781,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.267374,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.7609,0.047400,-452.5520,2605.3340,2589.3990,-3.3556,0.0735,4.2249,3701.0209,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.355332,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.8493,0.049900,-456.1580,2602.9290,2578.7520,-6.9616,-2.3315,-6.4221,3692.3274,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.445056,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,5.9379,0.048200,-453.1530,2612.5460,2593.2720,-3.9566,7.2855,8.0979,3708.8818,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.532566,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,6.0273,0.047600,-451.3500,2610.7430,2592.3040,-2.1536,5.4825,7.1299,3706.7150,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.621458,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,6.1150,0.046500,-447.1430,2607.1360,2588.4320,2.0534,1.8755,3.2579,3700.9560,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.710291,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,6.2034,0.044500,-450.7490,2611.3430,2588.4320,-1.5526,6.0825,3.2579,3704.3579,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.798306,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,6.2922,0.044900,-444.7390,2608.3390,2593.2720,4.4574,3.0785,8.0979,3704.9001,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.886795,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,6.3804,0.045800,-450.1480,2614.9500,2585.5270,-0.9516,9.6895,0.3529,3704.8005,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638479.974336,session_20260616_152850,2,2,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,6.4690,0.047500,-448.3450,2611.3430,2594.2400,0.8514,6.0825,9.0659,3708.1271,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
