time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,nominal_d_mm,nominal_preload_d_mm,motion_depth_from_start_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781638210.463297,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.0186,0.044700,-448.9460,2602.9290,2588.4320,0.2504,-2.3315,3.2579,3698.2120,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638210.552115,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.1073,0.045900,-452.5520,2607.7380,2593.2720,-3.3556,2.4775,8.0979,3705.4231,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638210.640755,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.1958,0.045500,-444.7390,2610.7430,2584.5590,4.4574,5.4825,-0.6151,3700.5023,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638210.729144,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.2847,0.045200,-451.9510,2602.9290,2589.3990,-2.7546,-2.3315,4.2249,3699.2548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638210.818129,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.3726,0.045600,-443.5370,2604.1320,2590.3680,5.6594,-1.1285,5.1939,3699.7615,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638210.906114,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.4614,0.044300,-448.3450,2599.9250,2582.6240,0.8514,-5.3355,-2.5501,3691.9602,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638210.994684,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.5497,0.045000,-448.3450,2608.3390,2583.5920,0.8514,3.0785,-1.5821,3698.5664,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.083296,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.6384,0.046800,-449.5470,2605.3340,2592.3040,-0.3506,0.0735,7.1299,3702.6879,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.172247,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.7267,0.047900,-448.9460,2606.5360,2587.4640,0.2504,1.2755,2.2899,3700.0746,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.259928,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.8155,0.048500,-446.5420,2605.3340,2589.3990,2.6544,0.0735,4.2249,3700.2908,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.349173,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.9038,0.046900,-449.5470,2603.5310,2592.3040,-0.3506,-1.7295,7.1299,3701.4195,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.437223,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.9925,0.045600,-450.7490,2611.9450,2588.4320,-1.5526,6.6845,3.2579,3704.7823,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.526312,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.0807,0.048100,-448.3450,2614.3490,2581.6560,0.8514,9.0885,-3.5181,3701.4567,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.614054,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.1695,0.046500,-447.7440,2605.9340,2597.1440,1.4524,0.6735,11.9699,3706.2816,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.703312,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.2579,0.047200,-448.3450,2607.7380,2588.4320,0.8514,2.4775,3.2579,3701.5255,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.791271,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.3468,0.046100,-451.3500,2601.1270,2583.5920,-2.1536,-4.1335,-1.5821,3693.8498,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.880003,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.4348,0.048700,-447.1430,2601.7270,2583.5920,2.0534,-3.5335,-1.5821,3693.7607,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638211.968416,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.5236,0.046800,-453.1530,2606.5360,2590.3680,-3.9566,1.2755,5.1939,3702.6185,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.057474,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.6119,0.045700,-445.9410,2604.7330,2585.5270,3.2554,-0.5275,0.3529,3697.0863,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.145840,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.7011,0.045500,-446.5420,2609.5410,2577.7850,2.6544,4.2805,-7.3891,3695.1427,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.234036,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.7890,0.046900,-443.5370,2602.3290,2592.3040,5.6594,-2.9315,7.1299,3699.8488,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.322539,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.8776,0.048200,-453.7540,2600.5270,2594.2400,-4.5576,-4.7335,9.0659,3701.1775,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.411120,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.9661,0.046300,-449.5470,2607.1360,2589.3990,-0.3506,1.8755,4.2249,3701.9235,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.499315,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.0546,0.046200,-448.9460,2607.1360,2589.3990,0.2504,1.8755,4.2249,3701.8506,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.588176,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.1432,0.046300,-452.5520,2605.3340,2596.1750,-3.3556,0.0735,11.0009,3705.7649,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.676591,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.2316,0.044300,-445.9410,2610.1410,2586.4960,3.2554,4.8805,1.3219,3701.5755,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.764804,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.3201,0.045100,-450.1480,2604.7330,2592.3040,-0.9516,-0.5275,7.1299,3702.3381,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.853254,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.4086,0.046900,-448.3450,2605.3340,2575.8470,0.8514,0.0735,-9.3271,3691.0386,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638212.941359,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.4969,0.046200,-448.9460,2601.1270,2581.6560,0.2504,-4.1335,-3.5181,3692.2028,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.030699,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.5856,0.046600,-448.3450,2607.1360,2591.3360,0.8514,1.8755,6.1619,3703.1329,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.118782,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.6741,0.045300,-447.1430,2607.1360,2589.3990,2.0534,1.8755,4.2249,3701.6324,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.207048,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.7626,0.047300,-452.5520,2601.7270,2584.5590,-3.3556,-3.5335,-0.6151,3695.0957,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.296143,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.8511,0.048400,-447.7440,2601.1270,2584.5590,1.4524,-4.1335,-0.6151,3694.0874,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.384671,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.9397,0.046600,-448.9460,2604.1320,2581.6560,0.2504,-1.1285,-3.5181,3694.3205,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.472051,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.0282,0.044100,-451.3500,2606.5360,2585.5270,-2.1536,1.2755,0.3529,3699.0129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.562063,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.1167,0.044900,-447.1430,2604.1320,2584.5590,2.0534,-1.1285,-0.6151,3696.1312,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.650147,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.2053,0.046700,-447.1430,2603.5310,2589.3990,2.0534,-1.7295,4.2249,3699.0942,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.738965,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.2936,0.045400,-451.3500,2602.3290,2590.3680,-2.1536,-2.9315,5.1939,3699.4377,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.827112,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.3822,0.045600,-448.9460,2605.3340,2592.3040,0.2504,0.0735,7.1299,3702.6150,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638213.915817,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.4713,0.046000,-449.5470,2599.3240,2589.3990,-0.3506,-5.9365,4.2249,3696.4260,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.004146,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.5594,0.046400,-452.5520,2600.5270,2583.5920,-3.3556,-4.7335,-1.5821,3693.5744,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.092253,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.6477,0.048100,-452.5520,2605.9340,2591.3360,-3.3556,0.6735,6.1619,3702.7986,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.181034,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.7361,0.046400,-452.5520,2602.3290,2581.6560,-3.3556,-2.9315,-3.5181,3693.4898,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.269397,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.8247,0.045200,-446.5420,2605.3340,2592.3040,2.6544,0.0735,7.1299,3702.3243,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.357687,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.9131,0.044400,-444.7390,2604.1320,2583.5920,4.4574,-1.1285,-1.5821,3695.1649,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.446761,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.0017,0.045300,-451.3500,2600.5270,2583.5920,-2.1536,-4.7335,-1.5821,3693.4273,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.535413,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.0903,0.045600,-450.1480,2604.7330,2586.4960,-0.9516,-0.5275,1.3219,3698.2738,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.623805,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.1787,0.047100,-447.1430,2604.1320,2584.5590,2.0534,-1.1285,-0.6151,3696.1312,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.712153,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.2673,0.045900,-444.1380,2604.1320,2586.4960,5.0584,-1.1285,1.3219,3697.1237,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.800815,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.3556,0.043700,-445.3400,2601.7270,2583.5920,3.8564,-3.5335,-1.5821,3693.5428,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.889310,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.4443,0.043400,-448.9460,2605.9340,2594.2400,0.2504,0.6735,9.0659,3704.3928,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638214.978320,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.5328,0.044300,-448.3450,2602.9290,2588.4320,0.8514,-2.3315,3.2579,3698.1391,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.065841,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.6218,0.045600,-450.1480,2607.7380,2591.3360,-0.9516,2.4775,6.1619,3703.7755,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.155120,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.7097,0.046700,-447.7440,2608.3390,2587.4640,1.4524,3.0785,2.2899,3701.1994,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.243270,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.7986,0.046000,-454.9560,2606.5360,2580.6870,-5.7596,1.2755,-4.4871,3696.0736,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.331287,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.8866,0.046500,-450.1480,2602.9290,2584.5590,-0.9516,-2.3315,-0.6151,3695.6485,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.420706,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.9755,0.044300,-447.1430,2602.9290,2586.4960,2.0534,-2.3315,1.3219,3696.6387,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.508664,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.0638,0.046300,-451.9510,2609.5410,2581.6560,-2.7546,4.2805,-3.5181,3698.5013,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.597057,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.1524,0.046200,-448.3450,2607.7380,2590.3680,0.8514,2.4775,5.1939,3702.8796,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.686049,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.2407,0.044500,-445.3400,2605.3340,2584.5590,3.8564,0.0735,-0.6151,3696.7605,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.773636,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.3301,0.043900,-448.3450,2602.9290,2581.6560,0.8514,-2.3315,-3.5181,3693.3996,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.862721,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.4177,0.044900,-447.1430,2602.9290,2593.2720,2.0534,-2.3315,8.0979,3701.3830,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638215.951326,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.5065,0.044800,-448.3450,2603.5310,2586.4960,0.8514,-1.7295,1.3219,3697.2082,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.039150,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.5948,0.046300,-451.3500,2606.5360,2591.3360,-2.1536,1.2755,6.1619,3703.0756,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.128120,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.6835,0.047600,-450.1480,2604.1320,2593.2720,-0.9516,-1.1285,8.0979,3702.5932,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.217119,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.7717,0.048300,-445.9410,2607.7380,2587.4640,3.2554,2.4775,2.2899,3700.5582,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.304782,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.8604,0.046500,-451.9510,2609.5410,2586.4960,-2.7546,4.2805,1.3219,3701.8813,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.394283,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,38.9487,0.045700,-447.1430,2606.5360,2595.2080,2.0534,1.2755,10.0339,3705.2761,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.482200,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.0378,0.046600,-445.9410,2608.3390,2590.3680,3.2554,3.0785,5.1939,3703.0126,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.570514,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.1257,0.045800,-450.1480,2602.3290,2584.5590,-0.9516,-2.9315,-0.6151,3695.2259,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.659207,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.2146,0.045800,-450.1480,2609.5410,2590.3680,-0.9516,4.2805,5.1939,3704.3682,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.747772,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.3029,0.046400,-450.7490,2604.7330,2590.3680,-1.5526,-0.5275,5.1939,3701.0559,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.836488,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.3916,0.045200,-450.1480,2608.9400,2586.4960,-0.9516,3.6795,1.3219,3701.2380,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638216.924928,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.4799,0.046000,-450.1480,2605.3340,2589.3990,-0.9516,0.0735,4.2249,3700.7277,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638217.013646,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.5686,0.045100,-451.9510,2605.9340,2582.6240,-2.7546,0.6735,-2.5501,3696.6334,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638217.101791,session_20260616_152850,1,1,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,39.6571,0.045500,-445.9410,2601.7270,2585.5270,3.2554,-3.5335,0.3529,3694.9691,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
