time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781211023.506164,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.263300,4.30000,4.263300,-0.036700,nan,2.7500,2.7500,,-4.2500,0.0000,-399.6640,5953.5040,6354.9200,-399.6640,5953.5040,6354.9200,-3.0010,2717.7647,4142.1614,8717.1641,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211023.507286,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.264700,4.30000,4.264700,-0.035300,nan,2.7500,2.7500,,-4.2500,0.0010,-399.0630,5949.8980,6352.0150,-399.0630,5949.8980,6352.0150,-2.4000,2714.1587,4139.2564,8712.5560,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211023.511299,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.262800,4.30000,4.262800,-0.037200,nan,2.7500,2.7500,,-4.2500,0.0017,-400.2650,5951.1010,6360.7280,-400.2650,5951.1010,6360.7280,-3.6020,2715.3617,4147.9694,8719.7865,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211023.599634,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.263400,4.30000,4.263400,-0.036600,nan,2.7500,2.7500,,-4.2500,0.0056,-405.0730,5950.4980,6362.6640,-405.0730,5950.4980,6362.6640,-8.4100,2714.7587,4149.9054,8721.0093,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211023.687649,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.261600,4.30000,4.261600,-0.038400,nan,2.7500,2.7500,,-4.2500,0.0938,-399.0630,5946.8930,6362.6640,-399.0630,5946.8930,6362.6640,-2.4000,2711.1537,4149.9054,8718.2728,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211023.776095,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.258500,4.30000,4.258500,-0.041500,nan,2.7500,2.7500,,-4.2500,0.1821,-411.0830,5952.9030,6356.8560,-411.0830,5952.9030,6356.8560,-14.4200,2717.1637,4144.0974,8718.6961,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211023.864704,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.257200,4.30000,4.257200,-0.042800,nan,2.7500,2.7500,,-4.2500,0.2702,-404.4720,5953.5040,6359.7600,-404.4720,5953.5040,6359.7600,-7.8090,2717.7647,4147.0014,8720.9148,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211023.952950,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.257900,4.30000,4.257900,-0.042100,nan,2.7500,2.7500,,-4.2500,0.3586,-402.0680,5947.4950,6358.7910,-402.0680,5947.4950,6358.7910,-5.4050,2711.7557,4146.0324,8715.9956,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211024.041522,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.258000,4.30000,4.258000,-0.042000,nan,2.7500,2.7500,,-4.2500,0.4469,-400.2650,5950.4980,6353.9520,-400.2650,5950.4980,6353.9520,-3.6020,2714.7587,4141.1934,8714.4331,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781211024.129291,session_20260611_164622,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,430,4.30000,4.257700,4.30000,4.257700,-0.042300,nan,2.7500,2.7500,,-4.2500,0.5353,-402.0680,5945.6930,6356.8560,-402.0680,5945.6930,6356.8560,-5.4050,2709.9537,4144.0974,8713.3542,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
