session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260611_164622,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,430,4.30000,4.165800,3.0300,0.3000,4.165800,4.157100,-0.008700,2.7500,2.8600,+0.1100,8715.5617,9056.4169,+340.8552,+4.8080,+210.3500,+270.5570,342.7409,3098.6837,1,1,1,strong
session_20260611_164622,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,430,4.30000,4.197700,3.0000,0.3000,4.197700,4.205100,+0.007400,2.7200,2.8300,+0.1100,8722.6623,9063.4111,+340.7488,+5.4090,+207.3455,+272.4915,342.4515,3097.7164,1,1,1,strong
session_20260611_164622,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,430,4.30000,4.207400,3.0200,0.3000,4.207400,4.229500,+0.022100,2.7400,2.8500,+0.1100,8732.1321,9074.6446,+342.5125,+5.4090,+203.7420,+277.8160,344.5603,3113.7500,1,1,1,strong
