trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.434100,-0.065900,3.2700,-4.9600,95.2464,down,3.3100,-0.0400,-704.9720,4464.8260,7815.6320,-246.5469,1609.8716,4571.1903,9028.6079
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.433100,-0.066900,3.3100,-5.0000,99.3904,down,3.3400,-0.0300,-707.3760,4458.2180,7816.6000,-248.9509,1603.2636,4572.1583,9026.3683
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.433500,-0.066500,3.3400,-5.0300,103.5444,down,3.3800,-0.0400,-710.3810,4469.0320,7822.4080,-251.9559,1614.0776,4577.9663,9036.9771
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.433200,-0.066800,3.3800,-5.0700,107.6976,down,3.4200,-0.0400,-709.7800,4465.4290,7811.7600,-251.3549,1610.4746,4567.3183,9025.9314
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.431500,-0.068500,3.4200,-5.1100,111.8559,down,3.4600,-0.0400,-712.7850,4465.4290,7812.7280,-254.3599,1610.4746,4568.2863,9027.0060
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.431800,-0.068200,3.4600,-5.1500,116.0063,down,3.5000,-0.0400,-706.7750,4469.6340,7813.6950,-248.3499,1614.6796,4569.2533,9029.4512
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.437000,-0.063000,3.5000,-5.1900,120.1714,down,3.5400,-0.0400,-711.5830,4467.8320,7817.5700,-253.1579,1612.8776,4573.1283,9032.2906
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.550700,0.050700,3.5400,-5.2300,124.2883,down,3.5800,-0.0400,-709.7800,4468.4340,7814.6640,-251.3549,1613.4796,4570.2223,9029.9315
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.737200,0.237200,3.5800,-5.2700,128.4193,d_soft_limit,3.5800,0.0000,-709.1790,4456.4130,7809.8240,-250.7539,1601.4586,4565.3823,9019.7507
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.736700,0.236700,3.5800,-5.2700,132.5508,d_soft_limit,3.5800,0.0000,-710.3810,4464.2260,7815.6320,-251.9559,1609.2716,4571.1903,9028.7352
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.709800,0.209800,3.5800,-5.2700,136.6684,none,3.5800,0.0000,-709.7800,4466.0310,7814.6640,-251.3549,1611.0766,4570.2223,9028.7427
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.697200,0.197200,3.5800,-5.2700,136.6689,none,3.5800,0.0000,-706.7750,4467.8320,7820.4720,-248.3499,1612.8776,4576.0303,9034.4250
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.686800,0.186800,3.5800,-5.2700,136.6692,none,3.5800,0.0000,-707.9770,4467.2310,7815.6320,-249.5519,1612.2766,4571.1903,9030.0325
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.681300,0.181300,3.5800,-5.2700,136.6694,none,3.5800,0.0000,-709.7800,4464.2260,7813.6950,-251.3549,1609.2716,4569.2533,9027.0112
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.677800,0.177800,3.5800,-5.2700,136.6697,none,3.5800,0.0000,-710.9820,4464.8260,7812.7280,-252.5569,1609.8716,4568.2863,9026.5655
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.671200,0.171200,3.5800,-5.2700,136.6699,none,3.5800,0.0000,-713.3860,4467.8320,7816.6000,-254.9609,1612.8776,4572.1583,9031.5933
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.665800,0.165800,3.5800,-5.2700,136.6702,none,3.5800,0.0000,-705.5730,4467.8320,7810.7910,-247.1479,1612.8776,4566.3493,9025.9521
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.661900,0.161900,3.5800,-5.2700,136.6704,none,3.5800,0.0000,-712.7850,4468.4340,7814.6640,-254.3599,1613.4796,4570.2223,9030.1682
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.661300,0.161300,3.5800,-5.2700,136.6707,none,3.5800,0.0000,-710.3810,4466.0310,7812.7280,-251.9559,1611.0766,4568.2863,9027.1143
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.657700,0.157700,3.5800,-5.2700,136.6710,none,3.5800,0.0000,-712.1840,4466.0310,7815.6320,-253.7589,1611.0766,4571.1903,9029.7698
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.656800,0.156800,3.5800,-5.2700,136.6712,none,3.5800,0.0000,-707.9770,4469.0320,7808.8560,-249.5519,1614.0776,4564.4143,9025.0601
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.652700,0.152700,3.5800,-5.2700,136.6714,none,3.5800,0.0000,-710.3810,4465.4290,7819.5040,-251.9559,1610.4746,4575.0623,9032.6818
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.647700,0.147700,3.5800,-5.2700,136.6717,none,3.5800,0.0000,-710.3810,4469.0320,7808.8560,-251.9559,1614.0776,4564.4143,9025.2490
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.644500,0.144500,3.5800,-5.2700,136.6720,none,3.5800,0.0000,-711.5830,4464.2260,7813.6950,-253.1579,1609.2716,4569.2533,9027.1531
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.646600,0.146600,3.5800,-5.2700,136.6722,none,3.5800,0.0000,-707.3760,4463.6240,7816.6000,-248.9509,1608.6696,4572.1583,9029.0396
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.645500,0.145500,3.5800,-5.2700,136.6724,none,3.5800,0.0000,-705.5730,4466.0310,7814.6640,-247.1479,1611.0766,4570.2223,9028.4129
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.644400,0.144400,3.5800,-5.2700,136.6727,none,3.5800,0.0000,-709.1790,4463.0230,7821.4400,-250.7539,1608.0686,4576.9983,9033.0744
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.641700,0.141700,3.5800,-5.2700,136.6729,none,3.5800,0.0000,-710.3810,4468.4340,7815.6320,-251.9559,1613.4796,4571.1903,9030.8165
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.639900,0.139900,3.5800,-5.2700,136.6732,none,3.5800,0.0000,-704.3720,4466.6320,7813.6950,-245.9469,1611.6776,4569.2533,9027.7777
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.640200,0.140200,3.5800,-5.2700,136.6734,none,3.5800,0.0000,-712.7850,4470.8390,7824.3440,-254.3599,1615.8846,4579.9023,9039.7358
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.638300,0.138300,3.5800,-5.2700,136.6737,none,3.5800,0.0000,-714.5880,4470.2370,7812.7280,-256.1629,1615.2826,4568.2863,9029.5279
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.637700,0.137700,3.5800,-5.2700,136.6739,none,3.5800,0.0000,-706.1740,4473.2400,7809.8240,-247.7489,1618.2856,4565.3823,9027.8408
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.635700,0.135700,3.5800,-5.2700,136.6742,none,3.5800,0.0000,-709.1790,4462.4240,7818.5360,-250.7539,1607.4696,4574.0943,9030.2640
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.632700,0.132700,3.5800,-5.2700,136.6744,none,3.5800,0.0000,-710.9820,4467.8320,7813.6950,-252.5569,1612.8776,4569.2533,9028.8896
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.631300,0.131300,3.5800,-5.2700,136.6747,none,3.5800,0.0000,-710.3810,4464.2260,7811.7600,-251.9559,1609.2716,4567.3183,9025.3836
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.628400,0.128400,3.5800,-5.2700,136.6749,none,3.5800,0.0000,-707.9770,4465.4290,7810.7910,-249.5519,1610.4746,4566.3493,9024.9512
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.630600,0.130600,3.5800,-5.2700,136.6752,none,3.5800,0.0000,-712.1840,4462.4240,7825.3120,-253.7589,1607.4696,4580.8703,9036.3677
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.630200,0.130200,3.5800,-5.2700,136.6754,none,3.5800,0.0000,-709.7800,4465.4290,7815.6320,-251.3549,1610.4746,4571.1903,9029.2828
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.630100,0.130100,3.5800,-5.2700,136.6757,none,3.5800,0.0000,-712.7850,4469.0320,7814.6640,-254.3599,1614.0776,4570.2223,9030.4642
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.628000,0.128000,3.5800,-5.2700,136.6759,none,3.5800,0.0000,-713.3860,4463.6240,7818.5360,-254.9609,1608.6696,4574.0943,9031.1884
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.627100,0.127100,3.5800,-5.2700,136.6762,none,3.5800,0.0000,-712.1840,4467.8320,7819.5040,-253.7589,1612.8776,4575.0623,9034.0119
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.626500,0.126500,3.5800,-5.2700,136.6764,none,3.5800,0.0000,-710.3810,4466.6320,7819.5040,-251.9559,1611.6776,4575.0623,9033.2766
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.625100,0.125100,3.5800,-5.2700,136.6768,none,3.5800,0.0000,-710.9820,4466.6320,7824.3440,-252.5569,1611.6776,4579.9023,9037.5138
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.623000,0.123000,3.5800,-5.2700,136.6771,none,3.5800,0.0000,-708.5780,4461.2210,7820.4720,-250.1529,1606.2666,4576.0303,9031.2988
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.622800,0.122800,3.5800,-5.2700,136.6773,none,3.5800,0.0000,-712.7850,4463.6240,7812.7280,-254.3599,1608.6696,4568.2863,9026.1133
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.621800,0.121800,3.5800,-5.2700,136.6775,none,3.5800,0.0000,-706.1740,4467.8320,7816.6000,-247.7489,1612.8776,4572.1583,9031.0265
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.620600,0.120600,3.5800,-5.2700,136.6778,none,3.5800,0.0000,-709.1790,4464.8260,7811.7600,-250.7539,1609.8716,4567.3183,9025.5859
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.617900,0.117900,3.5800,-5.2700,136.6780,none,3.5800,0.0000,-713.9870,4467.2310,7811.7600,-255.5619,1612.2766,4567.3183,9027.1548
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.618300,0.118300,3.5800,-5.2700,136.6783,none,3.5800,0.0000,-709.7800,4468.4340,7811.7600,-251.3549,1613.4796,4567.3183,9027.4185
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.615800,0.115800,3.5800,-5.2700,136.6785,none,3.5800,0.0000,-708.5780,4464.2260,7814.6640,-250.1529,1609.2716,4570.2223,9027.7555
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.616500,0.116500,3.5800,-5.2700,136.6788,none,3.5800,0.0000,-707.3760,4462.4240,7815.6320,-248.9509,1607.4696,4571.1903,9027.6083
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.616500,0.116500,3.5800,-5.2700,136.6790,none,3.5800,0.0000,-709.1790,4470.8390,7815.6320,-250.7539,1615.8846,4571.1903,9031.9123
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.614200,0.114200,3.5800,-5.2700,136.6793,none,3.5800,0.0000,-712.1840,4468.4340,7811.7600,-253.7589,1613.4796,4567.3183,9027.6078
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.628100,0.128100,3.5800,-5.2700,136.6795,none,3.5800,0.0000,-704.9720,4464.2260,7811.7600,-246.5469,1609.2716,4567.3183,9024.9595
