trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.759800,-0.040200,1.4100,-2.0000,0.0000,down,1.4200,-0.0100,-1140.0960,9198.9060,5084.9060,-280.8302,2730.3487,1723.2025,10572.4150
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.760100,-0.039900,1.4200,-2.0100,4.1749,down,1.4400,-0.0200,-1142.5000,9203.7120,5082.0000,-283.2342,2735.1547,1720.2965,10575.4596
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758300,-0.041700,1.4400,-2.0300,8.3333,down,1.4600,-0.0200,-1137.0910,9203.7120,5086.8400,-277.8252,2735.1547,1725.1365,10577.2034
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758100,-0.041900,1.4600,-2.0500,12.4553,down,1.4800,-0.0200,-1141.2980,9202.5110,5082.0000,-282.0322,2733.9537,1720.2965,10574.2846
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.759800,-0.040200,1.4800,-2.0700,16.5935,down,1.5000,-0.0200,-1137.6920,9200.7030,5079.0960,-278.4262,2732.1457,1717.3925,10570.9269
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.759400,-0.040600,1.5000,-2.0900,20.7472,down,1.5200,-0.0200,-1136.4900,9201.9040,5086.8400,-277.2242,2733.3467,1725.1365,10575.5656
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.759300,-0.040700,1.5200,-2.1100,24.8991,down,1.5200,0.0000,-1136.4900,9199.5040,5082.9680,-277.2242,2730.9467,1721.2645,10571.6152
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.759100,-0.040900,1.5200,-2.1100,29.0205,down,1.5400,-0.0200,-1135.2890,9205.5140,5090.7110,-276.0232,2736.9567,1729.0075,10580.4399
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758700,-0.041300,1.5400,-2.1300,33.1477,down,1.5600,-0.0200,-1137.6920,9200.7030,5085.8720,-278.4262,2732.1457,1724.1685,10574.1843
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758100,-0.041900,1.5600,-2.1500,37.2839,down,1.5900,-0.0300,-1137.0910,9200.7030,5079.0960,-277.8252,2732.1457,1717.3925,10570.8622
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758800,-0.041200,1.5900,-2.1800,41.4339,down,1.6100,-0.0200,-1134.0860,9204.9110,5079.0960,-274.8202,2736.3537,1717.3925,10574.2023
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757800,-0.042200,1.6100,-2.2000,45.5687,down,1.6300,-0.0200,-1142.5000,9197.7010,5086.8400,-283.2342,2729.1437,1725.1365,10572.5565
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758500,-0.041500,1.6300,-2.2200,49.7036,down,1.6500,-0.0200,-1132.8840,9200.1110,5094.5840,-273.6182,2731.5537,1732.8805,10577.3463
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758400,-0.041600,1.6500,-2.2400,53.8311,down,1.6600,-0.0100,-1134.6870,9195.9030,5074.2560,-275.4212,2727.3457,1712.5525,10564.1006
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757400,-0.042600,1.6600,-2.2500,57.9755,down,1.6800,-0.0200,-1139.4960,9205.5140,5086.8400,-280.2302,2736.9567,1725.1365,10579.0302
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757800,-0.042200,1.6800,-2.2700,62.1152,down,1.7000,-0.0200,-1135.8890,9203.7120,5081.0310,-276.6232,2735.1547,1719.3275,10574.2817
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758200,-0.041800,1.7000,-2.2900,66.2476,down,1.7200,-0.0200,-1139.4960,9204.9110,5082.0000,-280.2302,2736.3537,1720.2965,10576.1790
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757700,-0.042300,1.7200,-2.3100,70.3690,down,1.7400,-0.0200,-1137.6920,9198.3030,5082.9680,-278.4262,2729.7457,1721.2645,10570.6994
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.756900,-0.043100,1.7400,-2.3300,74.5425,down,1.7600,-0.0200,-1136.4900,9207.3170,5080.0640,-277.2242,2738.7597,1718.3605,10577.0197
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758400,-0.041600,1.7600,-2.3500,78.7162,down,1.7800,-0.0200,-1137.0910,9204.9110,5087.8070,-277.8252,2736.3537,1726.1035,10578.7118
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.758200,-0.041800,1.7800,-2.3700,82.8679,down,1.8000,-0.0200,-1135.2890,9198.3030,5080.0640,-276.0232,2729.7457,1718.3605,10569.0449
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757600,-0.042400,1.8000,-2.3900,87.0106,down,1.8200,-0.0200,-1132.2830,9203.7120,5082.9680,-273.0172,2735.1547,1721.2645,10574.8259
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.756600,-0.043400,1.8200,-2.4100,91.1540,down,1.8500,-0.0300,-1140.6970,9201.3060,5079.0960,-281.4312,2732.7487,1717.3925,10571.7755
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757000,-0.043000,1.8500,-2.4400,95.3254,down,1.8700,-0.0200,-1137.0910,9204.9110,5079.0960,-277.8252,2736.3537,1717.3925,10574.5250
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757000,-0.043000,1.8700,-2.4600,99.4999,down,1.8900,-0.0200,-1133.4850,9203.1090,5083.9360,-274.2192,2734.5517,1722.2325,10574.8952
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.757100,-0.042900,1.8900,-2.4800,103.6740,down,1.9100,-0.0200,-1141.8990,9202.5110,5080.0640,-282.6332,2733.9537,1718.3605,10573.4191
