trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.804500,0.004500,1.4000,-2.0300,0.8494,none,1.4000,0.0000,-1138.8940,9320.9060,5052.9600,-279.6282,2852.3487,1691.2565,10663.4316
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.803100,0.003100,1.4000,-2.0300,0.9385,none,1.4000,0.0000,-1140.6970,9329.3220,5058.7680,-281.4312,2860.7647,1697.0645,10673.7328
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.804300,0.004300,1.4000,-2.0300,1.0261,none,1.4000,0.0000,-1137.6920,9318.5010,5055.8640,-278.4262,2849.9437,1694.1605,10662.5778
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.805100,0.005100,1.4000,-2.0300,1.1144,none,1.4000,0.0000,-1144.3040,9319.7010,5052.9600,-285.0382,2851.1437,1691.2565,10662.9575
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.803900,0.003900,1.4000,-2.0300,1.2026,none,1.4000,0.0000,-1138.2930,9317.3010,5060.7030,-279.0272,2848.7437,1698.9995,10663.8888
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.802700,0.002700,1.4000,-2.0300,1.2911,none,1.4000,0.0000,-1139.4960,9318.5010,5051.9920,-280.2302,2849.9437,1690.2885,10660.9350
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.803100,0.003100,1.4000,-2.0300,1.3794,none,1.4000,0.0000,-1137.0910,9322.1110,5052.9600,-277.8252,2853.5537,1691.2565,10664.2925
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.802600,0.002600,1.4000,-2.0300,1.5560,none,1.4000,0.0000,-1138.2930,9321.5090,5058.7680,-279.0272,2852.9517,1697.0645,10666.6478
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.803500,0.003500,1.4000,-2.0300,1.6444,none,1.4000,0.0000,-1142.5000,9316.7030,5057.7990,-283.2342,2848.1457,1696.0955,10662.4384
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.803600,0.003600,1.4000,-2.0300,1.7325,none,1.4000,0.0000,-1138.8940,9317.9030,5053.9280,-279.6282,2849.3457,1692.2245,10661.2656
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.803100,0.003100,1.4000,-2.0300,1.8210,none,1.4000,0.0000,-1141.2980,9317.3010,5046.1840,-282.0322,2848.7437,1684.4805,10657.3276
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800600,0.000600,1.4000,-2.0300,1.9093,none,1.4000,0.0000,-1140.0960,9317.9030,5053.9280,-280.8302,2849.3457,1692.2245,10661.3941
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800800,0.000800,1.4000,-2.0300,1.9974,none,1.4000,0.0000,-1138.2930,9316.7030,5053.9280,-279.0272,2848.1457,1692.2245,10660.1526
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.802200,0.002200,1.4000,-2.0300,2.0860,none,1.4000,0.0000,-1140.0960,9316.0960,5060.7030,-280.8302,2847.5387,1698.9995,10663.0286
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.802500,0.002500,1.4000,-2.0300,2.1742,none,1.4000,0.0000,-1137.6920,9320.9060,5055.8640,-278.4262,2852.3487,1694.1605,10664.6797
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.801200,0.001200,1.4000,-2.0300,2.2626,none,1.4000,0.0000,-1141.2980,9325.1140,5065.5440,-282.0322,2856.5567,1703.8405,10673.3335
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800900,0.000900,1.4000,-2.0300,2.3508,none,1.4000,0.0000,-1140.6970,9320.3040,5049.0880,-281.4312,2851.7467,1687.3845,10661.2638
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.802000,0.002000,1.4000,-2.0300,2.4392,none,1.4000,0.0000,-1142.5000,9319.7010,5051.0230,-283.2342,2851.1437,1689.3195,10661.8463
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.801800,0.001800,1.4000,-2.0300,2.5274,none,1.4000,0.0000,-1141.8990,9319.7010,5048.1190,-282.6332,2851.1437,1686.4155,10660.4064
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800600,0.000600,1.4000,-2.0300,2.6156,none,1.4000,0.0000,-1148.5100,9321.5090,5058.7680,-289.2442,2852.9517,1697.0645,10667.7429
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800600,0.000600,1.4000,-2.0300,2.7041,none,1.4000,0.0000,-1144.3040,9322.7090,5058.7680,-285.0382,2854.1517,1697.0645,10668.3395
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800700,0.000700,1.4000,-2.0300,2.7925,none,1.4000,0.0000,-1141.8990,9319.7010,5055.8640,-282.6332,2851.1437,1694.1605,10664.0762
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800900,0.000900,1.4000,-2.0300,2.8806,none,1.4000,0.0000,-1139.4960,9324.5120,5065.5440,-280.2302,2855.9547,1703.8405,10672.6150
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.801800,0.001800,1.4000,-2.0300,2.9690,none,1.4000,0.0000,-1137.6920,9314.2980,5057.7990,-278.4262,2845.7407,1696.0955,10659.8227
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800600,0.000600,1.4000,-2.0300,3.0574,none,1.4000,0.0000,-1139.4960,9319.1040,5059.7360,-280.2302,2850.5467,1698.0325,10665.1338
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799800,-0.000200,1.4000,-2.0300,3.1456,none,1.4000,0.0000,-1137.6920,9320.9060,5042.3120,-278.4262,2852.3487,1680.6085,10658.2617
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.801200,0.001200,1.4000,-2.0300,3.2340,none,1.4000,0.0000,-1141.8990,9318.5010,5050.0550,-282.6332,2849.9437,1688.3515,10660.2744
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800000,-0.000000,1.4000,-2.0300,3.3222,none,1.4000,0.0000,-1144.3040,9322.1110,5051.9920,-285.0382,2853.5537,1690.2885,10664.6054
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797900,-0.002100,1.4000,-2.0300,3.4104,none,1.4000,0.0000,-1141.8990,9324.5120,5052.9600,-282.6332,2855.9547,1691.2565,10666.9050
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798500,-0.001500,1.4000,-2.0300,3.4990,none,1.4000,0.0000,-1138.8940,9317.9030,5053.9280,-279.6282,2849.3457,1692.2245,10661.2656
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798200,-0.001800,1.4000,-2.0300,3.5873,none,1.4000,0.0000,-1142.5000,9318.5010,5047.1520,-283.2342,2849.9437,1685.4485,10658.9639
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798300,-0.001700,1.4000,-2.0300,3.6764,none,1.4000,0.0000,-1143.7030,9319.1040,5055.8640,-284.4372,2850.5467,1694.1605,10663.7478
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799100,-0.000900,1.4000,-2.0300,3.7639,none,1.4000,0.0000,-1144.9040,9316.0960,5052.9600,-285.6382,2847.5387,1691.2565,10659.8712
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798000,-0.002000,1.4000,-2.0300,3.8522,none,1.4000,0.0000,-1144.3040,9319.1040,5045.2160,-285.0382,2850.5467,1683.5125,10658.7680
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799100,-0.000900,1.4000,-2.0300,3.9403,none,1.4000,0.0000,-1141.8990,9322.1110,5043.2800,-282.6332,2853.5537,1681.5765,10660.2233
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799800,-0.000200,1.4000,-2.0300,4.0286,none,1.4000,0.0000,-1140.6970,9322.7090,5051.9920,-281.4312,2854.1517,1690.2885,10664.7417
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800300,0.000300,1.4000,-2.0300,4.1171,none,1.4000,0.0000,-1138.8940,9315.4980,5054.8980,-279.6282,2846.9407,1693.1945,10659.6236
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799400,-0.000600,1.4000,-2.0300,4.2054,none,1.4000,0.0000,-1141.2980,9322.1110,5051.9920,-282.0322,2853.5537,1690.2885,10664.2833
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799500,-0.000500,1.4000,-2.0300,4.2936,none,1.4000,0.0000,-1140.0960,9316.7030,5051.9920,-280.8302,2848.1457,1690.2885,10659.4276
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.800100,0.000100,1.4000,-2.0300,4.3821,none,1.4000,0.0000,-1140.6970,9316.7030,5051.0230,-281.4312,2848.1457,1689.3195,10659.0327
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798000,-0.002000,1.4000,-2.0300,4.4704,none,1.4000,0.0000,-1140.0960,9320.3040,5050.0550,-280.8302,2851.7467,1688.3515,10661.6575
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799100,-0.000900,1.4000,-2.0300,4.5585,none,1.4000,0.0000,-1143.7030,9314.2980,5045.2160,-284.4372,2845.7407,1683.5125,10654.5018
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799300,-0.000700,1.4000,-2.0300,4.6470,none,1.4000,0.0000,-1140.6970,9319.7010,5051.0230,-281.4312,2851.1437,1689.3195,10661.6532
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799800,-0.000200,1.4000,-2.0300,4.7353,none,1.4000,0.0000,-1141.2980,9320.3040,5052.9600,-282.0322,2851.7467,1691.2565,10663.1624
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799500,-0.000500,1.4000,-2.0300,4.8234,none,1.4000,0.0000,-1140.0960,9317.9030,5050.0550,-280.8302,2849.3457,1688.3515,10659.5587
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799100,-0.000900,1.4000,-2.0300,4.9119,none,1.4000,0.0000,-1141.8990,9318.5010,5051.9920,-282.6332,2849.9437,1690.2885,10661.1921
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797600,-0.002400,1.4000,-2.0300,5.0004,none,1.4000,0.0000,-1139.4960,9311.8880,5053.9280,-280.2302,2843.3307,1692.2245,10656.0733
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797600,-0.002400,1.4000,-2.0300,5.0885,none,1.4000,0.0000,-1140.0960,9321.5090,5048.1190,-280.8302,2852.9517,1686.4155,10661.7941
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799700,-0.000300,1.4000,-2.0300,5.1769,none,1.4000,0.0000,-1136.4900,9321.5090,5049.0880,-277.2242,2852.9517,1687.3845,10661.8680
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798200,-0.001800,1.4000,-2.0300,5.2652,none,1.4000,0.0000,-1141.2980,9323.3120,5054.8980,-282.0322,2854.7547,1693.1945,10666.7100
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797800,-0.002200,1.4000,-2.0300,5.3533,none,1.4000,0.0000,-1135.8890,9317.3010,5054.8980,-276.6232,2848.7437,1693.1945,10660.8787
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797100,-0.002900,1.4000,-2.0300,5.4418,none,1.4000,0.0000,-1143.1010,9316.7030,5056.8320,-283.8352,2848.1457,1695.1285,10662.0441
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798000,-0.002000,1.4000,-2.0300,5.5301,none,1.4000,0.0000,-1140.6970,9320.3040,5044.2480,-281.4312,2851.7467,1682.5445,10658.9725
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799300,-0.000700,1.4000,-2.0300,5.6192,none,1.4000,0.0000,-1141.2980,9319.1040,5062.6400,-282.0322,2850.5467,1700.9365,10666.7045
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799100,-0.000900,1.4000,-2.0300,5.7066,none,1.4000,0.0000,-1134.0860,9317.3010,5051.0230,-274.8202,2848.7437,1689.3195,10658.8500
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798100,-0.001900,1.4000,-2.0300,5.7961,none,1.4000,0.0000,-1138.8940,9318.5010,5056.8320,-279.6282,2849.9437,1695.1285,10663.1651
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,2.797700,0.997700,1.4000,-2.0300,5.8843,none,1.4000,0.0000,-1140.6970,9314.8960,5049.0880,-281.4312,2846.3387,1687.3845,10656.5363
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797700,-0.002300,1.4000,-2.0300,5.9715,none,1.4000,0.0000,-1146.7070,9319.7010,5057.7990,-287.4412,2851.1437,1696.0955,10665.5096
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797300,-0.002700,1.4000,-2.0300,6.0600,none,1.4000,0.0000,-1145.5050,9320.3040,5042.3120,-286.2392,2851.7467,1680.6085,10658.5721
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798100,-0.001900,1.4000,-2.0300,6.1484,none,1.4000,0.0000,-1137.0910,9320.3040,5046.1840,-277.8252,2851.7467,1684.4805,10659.5035
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797800,-0.002200,1.4000,-2.0300,6.2365,none,1.4000,0.0000,-1145.5050,9319.7010,5053.9280,-286.2392,2851.1437,1692.2245,10663.5452
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,2.797500,0.997500,1.4000,-2.0300,6.3256,none,1.4000,0.0000,-1137.0910,9323.3120,5048.1190,-277.8252,2854.7547,1686.4155,10663.0497
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795500,-0.004500,1.4000,-2.0300,6.4136,none,1.4000,0.0000,-1140.0960,9315.4980,5054.8980,-280.8302,2846.9407,1693.1945,10659.7521
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795900,-0.004100,1.4000,-2.0300,6.5014,none,1.4000,0.0000,-1141.8990,9318.5010,5054.8980,-282.6332,2849.9437,1693.1945,10662.5695
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797200,-0.002800,1.4000,-2.0300,6.5899,none,1.4000,0.0000,-1140.0960,9316.0960,5056.8320,-280.8302,2847.5387,1695.1285,10661.1919
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.796500,-0.003500,1.4000,-2.0300,6.6783,none,1.4000,0.0000,-1138.8940,9316.0960,5051.0230,-279.6282,2847.5387,1689.3195,10658.3093
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.793500,-0.006500,1.4000,-2.0300,6.7665,none,1.4000,0.0000,-1135.8890,9319.7010,5055.8640,-276.6232,2851.1437,1694.1605,10663.4343
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795800,-0.004200,1.4000,-2.0300,6.8549,none,1.4000,0.0000,-1142.5000,9319.7010,5049.0880,-283.2342,2851.1437,1687.3845,10660.9297
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.796800,-0.003200,1.4000,-2.0300,6.9433,none,1.4000,0.0000,-1141.8990,9321.5090,5059.7360,-282.6332,2852.9517,1698.0325,10667.4923
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.796800,-0.003200,1.4000,-2.0300,7.0316,none,1.4000,0.0000,-1140.6970,9321.5090,5052.9600,-281.4312,2852.9517,1691.2565,10664.1514
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797100,-0.002900,1.4000,-2.0300,7.1200,none,1.4000,0.0000,-1138.2930,9317.9030,5057.7990,-279.0272,2849.3457,1696.0955,10663.0370
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797200,-0.002800,1.4000,-2.0300,7.2083,none,1.4000,0.0000,-1141.8990,9314.2980,5055.8640,-282.6332,2845.7407,1694.1605,10659.3546
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797700,-0.002300,1.4000,-2.0300,7.2964,none,1.4000,0.0000,-1133.4850,9320.3040,5050.0550,-274.2192,2851.7467,1688.3515,10660.9526
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797000,-0.003000,1.4000,-2.0300,7.3846,none,1.4000,0.0000,-1146.1060,9316.7030,5052.9600,-286.8402,2848.1457,1691.2565,10660.5309
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797100,-0.002900,1.4000,-2.0300,7.4731,none,1.4000,0.0000,-1132.2830,9324.5120,5053.9280,-273.0172,2855.9547,1692.2245,10666.3385
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797100,-0.002900,1.4000,-2.0300,7.5614,none,1.4000,0.0000,-1141.8990,9317.3010,5053.9280,-282.6332,2848.7437,1692.2245,10661.0609
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795800,-0.004200,1.4000,-2.0300,7.6498,none,1.4000,0.0000,-1135.8890,9319.7010,5054.8980,-276.6232,2851.1437,1693.1945,10662.9763
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795100,-0.004900,1.4000,-2.0300,7.7380,none,1.4000,0.0000,-1141.2980,9323.3120,5059.7360,-282.0322,2854.7547,1698.0325,10669.0035
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.793900,-0.006100,1.4000,-2.0300,7.8264,none,1.4000,0.0000,-1136.4900,9320.9060,5048.1190,-277.2242,2852.3487,1686.4155,10660.8819
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.792700,-0.007300,1.4000,-2.0300,7.9146,none,1.4000,0.0000,-1142.5000,9316.7030,5047.1520,-283.2342,2848.1457,1685.4485,10657.3920
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.793700,-0.006300,1.4000,-2.0300,8.0033,none,1.4000,0.0000,-1137.0910,9314.8960,5047.1520,-277.8252,2846.3387,1685.4485,10655.2338
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.794200,-0.005800,1.4000,-2.0300,8.0913,none,1.4000,0.0000,-1139.4960,9319.7010,5050.0550,-280.2302,2851.1437,1688.3515,10661.0662
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795600,-0.004400,1.4000,-2.0300,8.1794,none,1.4000,0.0000,-1140.6970,9314.2980,5051.9920,-281.4312,2845.7407,1690.2885,10657.3899
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795700,-0.004300,1.4000,-2.0300,8.2679,none,1.4000,0.0000,-1131.6820,9311.8880,5053.9280,-272.4162,2843.3307,1692.2245,10655.2405
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795600,-0.004400,1.4000,-2.0300,8.3563,none,1.4000,0.0000,-1138.8940,9326.3140,5053.9280,-279.6282,2857.7567,1692.2245,10668.6176
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795300,-0.004700,1.4000,-2.0300,8.4444,none,1.4000,0.0000,-1142.5000,9316.7030,5057.7990,-283.2342,2848.1457,1696.0955,10662.4384
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795300,-0.004700,1.4000,-2.0300,8.5338,none,1.4000,0.0000,-1140.0960,9313.6950,5044.2480,-280.8302,2845.1377,1682.5445,10653.1296
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797100,-0.002900,1.4000,-2.0300,8.6214,none,1.4000,0.0000,-1131.6820,9309.4870,5049.0880,-272.4162,2840.9297,1687.3845,10650.8470
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.796700,-0.003300,1.4000,-2.0300,8.7094,none,1.4000,0.0000,-1139.4960,9322.1110,5054.8980,-280.2302,2853.5537,1693.1945,10665.4676
2,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.796000,-0.004000,1.4000,-2.0300,8.7980,none,1.4000,0.0000,-1142.5000,9317.9030,5051.9920,-283.2342,2849.3457,1690.2885,10660.7338
