session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.8000,15.0,5.0,113,2.9800,7.007400,8511.5154,-575.1560,1435.1870,8369.3280,-179.4866,-429.5908,5357.1767
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_310,loading_branch,loading_dense,3.1000,3.8000,15.0,5.0,113,3.0900,7.885800,8720.2355,-581.1660,1434.5860,8582.2870,-185.4966,-430.1918,5570.1357
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_320,loading_branch,loading_dense,3.2000,3.8000,15.0,5.0,113,3.1900,8.722400,8946.7899,-588.3780,1438.1920,8810.7350,-192.7086,-426.5858,5798.5837
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_330,loading_branch,loading_dense,3.3000,3.8000,15.0,5.0,113,3.2800,9.637500,9174.8640,-596.7920,1443.6010,9041.1190,-201.1226,-421.1768,6028.9677
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_340,loading_branch,loading_dense,3.4000,3.8000,15.0,5.0,114,3.3800,10.637500,9406.0435,-604.6050,1453.2170,9272.9565,-208.9356,-411.5608,6260.8052
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_350,loading_branch,loading_dense,3.5000,3.8000,15.0,5.0,114,3.4800,11.726350,9633.2083,-614.2210,1467.0400,9500.9220,-218.5516,-397.7378,6488.7707
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_360,loading_branch,loading_dense,3.6000,3.8000,15.0,5.0,113,3.5900,12.916300,9856.4937,-623.8370,1482.6660,9724.5280,-228.1676,-382.1118,6712.3767
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_380,preload_loading,preload_dense,3.8000,3.8000,30.0,5.0,114,3.7800,15.455150,10312.4424,-647.8770,1528.9430,10177.5520,-252.2076,-335.8348,7165.4007
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,3.8000,15.0,5.0,114,3.6100,11.057300,10042.2301,-635.8570,1533.1500,9904.5760,-240.1876,-331.6278,6892.4247
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,3.8000,15.0,5.0,113,3.4800,9.111700,9793.2141,-626.8420,1521.1300,9653.8660,-231.1726,-343.6478,6641.7147
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_340,return_unloading,unloading_dense,3.4000,3.8000,15.0,5.0,113,3.4000,8.182000,9639.0407,-620.8320,1513.3170,9498.9860,-225.1626,-351.4608,6486.8347
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_330,return_unloading,unloading_dense,3.3000,3.8000,15.0,5.0,113,3.2800,6.924300,9359.0140,-611.8170,1491.0800,9219.2320,-216.1476,-373.6978,6207.0807
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_320,return_unloading,unloading_dense,3.2000,3.8000,15.0,5.0,114,3.2100,6.254400,9198.8463,-607.6100,1489.8780,9057.0930,-211.9406,-374.8998,6044.9417
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_310,return_unloading,unloading_dense,3.1000,3.8000,15.0,5.0,113,3.0900,5.350200,8927.1682,-599.7970,1509.7110,8777.8240,-204.1276,-355.0668,5765.6727
session_20260618_123116,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_300,return_unloading,unloading_dense,3.0000,3.8000,15.0,5.0,113,3.0000,4.853600,8765.5938,-595.5900,1524.1350,8611.3280,-199.9206,-340.6428,5599.1767
