Bx_uT,By_uT,Bz_uT
4.285649999999999636e+03,1.831349999999999909e+03,6.247953999999999724e+03
4.285798999999999978e+03,1.830599999999999909e+03,6.243359000000000378e+03
4.284751000000000204e+03,1.830599999999999909e+03,6.243117000000000189e+03
4.286250000000000000e+03,1.831799999999999955e+03,6.241422999999999774e+03
4.285798999999999978e+03,1.830150000000000091e+03,6.245052999999999884e+03
4.286250000000000000e+03,1.831500000000000000e+03,6.239728000000000065e+03
4.286100999999999658e+03,1.831500000000000000e+03,6.239244999999999891e+03
4.285501000000000204e+03,1.831199000000000069e+03,6.236582999999999629e+03
4.285649999999999636e+03,1.830000000000000000e+03,6.240694999999999709e+03
4.284150999999999840e+03,1.830900000000000091e+03,6.238032000000000153e+03
4.285951000000000022e+03,1.830900000000000091e+03,6.238032000000000153e+03
4.285649999999999636e+03,1.831049999999999955e+03,6.241663999999999760e+03
4.285047999999999774e+03,1.831049999999999955e+03,6.242873999999999796e+03
4.285047999999999774e+03,1.829849999999999909e+03,6.240210000000000036e+03
4.285047999999999774e+03,1.830599999999999909e+03,6.247712000000000444e+03
4.285199999999999818e+03,1.830599999999999909e+03,6.248198999999999614e+03
4.284600000000000364e+03,1.830299999999999955e+03,6.244085000000000036e+03
4.285798999999999978e+03,1.830750000000000000e+03,6.244569999999999709e+03
4.285798999999999978e+03,1.831799999999999955e+03,6.249649999999999636e+03
4.286850000000000364e+03,1.831049999999999955e+03,6.242390999999999622e+03
4.286548999999999978e+03,1.830599999999999909e+03,6.244569999999999709e+03
4.286100999999999658e+03,1.830900000000000091e+03,6.245052999999999884e+03
4.285798999999999978e+03,1.831349999999999909e+03,6.244813000000000102e+03
4.285199999999999818e+03,1.829849999999999909e+03,6.238519000000000233e+03
4.285047999999999774e+03,1.831049999999999955e+03,6.252311999999999898e+03
4.285951000000000022e+03,1.831199000000000069e+03,6.250615999999999985e+03
4.286548999999999978e+03,1.831199000000000069e+03,6.257877000000000407e+03
4.285951000000000022e+03,1.830000000000000000e+03,6.255701000000000022e+03
4.285951000000000022e+03,1.830599999999999909e+03,6.252796999999999571e+03
4.286100999999999658e+03,1.831199000000000069e+03,6.253038999999999760e+03
4.286250000000000000e+03,1.830599999999999909e+03,6.242631999999999607e+03
4.284900999999999840e+03,1.830299999999999955e+03,6.244085000000000036e+03
4.286100999999999658e+03,1.831049999999999955e+03,6.248925000000000182e+03
4.286250000000000000e+03,1.830150000000000091e+03,6.254006999999999607e+03
4.285649999999999636e+03,1.830599999999999909e+03,6.236341000000000349e+03
4.285649999999999636e+03,1.830750000000000000e+03,6.248925000000000182e+03
4.286399999999999636e+03,1.830299999999999955e+03,6.250858000000000175e+03
4.287297999999999774e+03,1.830750000000000000e+03,6.249408000000000357e+03
4.287000000000000000e+03,1.830900000000000091e+03,6.244813000000000102e+03
4.285501000000000204e+03,1.829849999999999909e+03,6.245778000000000247e+03
4.287000000000000000e+03,1.829699000000000069e+03,6.251586000000000240e+03
4.285951000000000022e+03,1.831650000000000091e+03,6.257152000000000044e+03
4.285501000000000204e+03,1.830299999999999955e+03,6.249408000000000357e+03
4.285798999999999978e+03,1.830599999999999909e+03,6.249893000000000029e+03
4.287000000000000000e+03,1.830000000000000000e+03,6.249649999999999636e+03
4.285951000000000022e+03,1.830750000000000000e+03,6.254247999999999593e+03
4.285501000000000204e+03,1.830299999999999955e+03,6.240935999999999694e+03
4.285798999999999978e+03,1.830449000000000069e+03,6.249408000000000357e+03
4.286250000000000000e+03,1.830150000000000091e+03,6.247470999999999549e+03
4.287150999999999840e+03,1.831049999999999955e+03,6.243600000000000364e+03
4.287000000000000000e+03,1.830299999999999955e+03,6.242873999999999796e+03
4.287000000000000000e+03,1.830449000000000069e+03,6.239728000000000065e+03
4.286850000000000364e+03,1.830449000000000069e+03,6.239728000000000065e+03
4.287600000000000364e+03,1.829699000000000069e+03,6.257394000000000233e+03
4.286850000000000364e+03,1.830599999999999909e+03,6.247953999999999724e+03
4.286399999999999636e+03,1.830000000000000000e+03,6.250375000000000000e+03
4.287000000000000000e+03,1.830299999999999955e+03,6.251100999999999658e+03
4.286850000000000364e+03,1.830599999999999909e+03,6.254006999999999607e+03
4.286850000000000364e+03,1.830750000000000000e+03,6.245052999999999884e+03
4.286850000000000364e+03,1.830150000000000091e+03,6.252311999999999898e+03
4.287751000000000204e+03,1.830449000000000069e+03,6.244327000000000226e+03
4.286850000000000364e+03,1.829849999999999909e+03,6.239244999999999891e+03
4.287600000000000364e+03,1.828949000000000069e+03,6.226903000000000247e+03
4.287000000000000000e+03,1.830449000000000069e+03,6.234648000000000138e+03
4.287751000000000204e+03,1.830299999999999955e+03,6.239002000000000407e+03
