session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_340,loading_branch,loading_dense,3.4000,4.2000,15.0,5.0,114,3.3900,12.685700,10277.7990,-691.1490,1854.0840,10086.5600,-258.4101,-93.0714,6723.6192
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_350,loading_branch,loading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,14.305400,10485.8957,-703.1690,1871.5130,10293.7120,-270.4301,-75.6424,6930.7712
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_360,loading_branch,loading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,15.881200,10702.2500,-715.7900,1896.7550,10508.1250,-283.0511,-50.4004,7145.1842
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_370,loading_branch,loading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,17.599350,10912.4263,-728.4110,1926.2040,10716.7300,-295.6721,-20.9514,7353.7892
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_380,loading_branch,loading_dense,3.8000,4.2000,15.0,5.0,114,3.7800,19.445000,11111.3446,-740.7315,1958.6580,10912.2660,-307.9926,11.5026,7549.3252
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_390,loading_branch,loading_dense,3.9000,4.2000,15.0,5.0,114,3.8900,21.430750,11296.4204,-753.0520,1994.1170,11093.2800,-320.3131,46.9616,7730.3392
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_400,loading_branch,loading_dense,4.0000,4.2000,15.0,5.0,114,3.8900,21.586900,11307.0522,-754.2540,1994.1170,11103.9250,-321.5151,46.9616,7740.9842
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_420,preload_loading,preload_dense,4.2000,4.2000,30.0,5.0,114,3.8900,21.416200,11308.2068,-754.2540,1993.5160,11105.8660,-321.5151,46.3606,7742.9252
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_400,return_unloading,unloading_dense,4.0000,4.2000,15.0,5.0,114,3.8900,21.343950,11311.7224,-754.2540,1994.1170,11108.7670,-321.5151,46.9616,7745.8262
session_20260623_172014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_390,return_unloading,unloading_dense,3.9000,4.2000,15.0,5.0,114,3.8900,21.290800,11310.9561,-753.6530,1993.5160,11108.2845,-320.9141,46.3606,7745.3437
