time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781190830.604931,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.486900,2.50000,2.486900,-0.013100,nan,2.0200,2.0200,,-3.6500,0.0000,-495.8240,6080.3140,4433.4400,-495.8240,6080.3140,4433.4400,-68.4344,2524.5367,2491.4399,7541.3162,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190830.604931,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.485700,2.50000,2.485700,-0.014300,nan,2.0200,2.0200,,-3.6500,0.0005,-487.4100,6084.5220,4433.4400,-487.4100,6084.5220,4433.4400,-60.0204,2528.7447,2491.4399,7544.1611,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190830.606012,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.486800,2.50000,2.486800,-0.013200,nan,2.0200,2.0200,,-3.6500,0.0009,-496.4250,6080.3140,4428.6000,-496.4250,6080.3140,4428.6000,-69.0354,2524.5367,2486.5999,7538.5114,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190830.692780,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.486800,2.50000,2.486800,-0.013200,nan,2.0200,2.0200,,-3.6500,0.0012,-490.4150,6079.7120,4437.3120,-490.4150,6079.7120,4437.3120,-63.0254,2523.9347,2495.3119,7542.7543,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190830.781685,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.486100,2.50000,2.486100,-0.013900,nan,2.0200,2.0200,,-3.6500,0.0883,-495.8240,6082.7190,4434.4080,-495.8240,6082.7190,4434.4080,-68.4344,2526.9417,2492.4079,7543.8244,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190830.869061,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.485700,2.50000,2.485700,-0.014300,nan,2.0200,2.0200,,-3.6500,0.1767,-494.0210,6082.7190,4428.6000,-494.0210,6082.7190,4428.6000,-66.6314,2526.9417,2486.5999,7540.2934,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190830.957529,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.483600,2.50000,2.483600,-0.016400,nan,2.0200,2.0200,,-3.6500,0.2648,-497.6270,6080.9170,4447.9600,-497.6270,6080.9170,4447.9600,-70.2374,2525.1397,2505.9599,7550.4657,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190831.045774,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.482800,2.50000,2.482800,-0.017200,nan,2.0200,2.0200,,-3.6500,0.3533,-497.6270,6088.7280,4432.4710,-497.6270,6088.7280,4432.4710,-70.2374,2532.9507,2490.4709,7547.6513,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190831.135012,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.484500,2.50000,2.484500,-0.015500,nan,2.0200,2.0200,,-3.6500,0.4412,-488.0110,6084.5220,4436.3440,-488.0110,6084.5220,4436.3440,-60.6214,2528.7447,2494.3439,7545.9069,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781190831.221959,session_20260611_110131,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,250,2.50000,2.485200,2.50000,2.485200,-0.014800,nan,2.0200,2.0200,,-3.6500,0.5301,-498.8290,6088.1270,4429.5700,-498.8290,6088.1270,4429.5700,-71.4394,2532.3497,2487.5699,7545.5425,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
