time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1780940429.896944,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.0000,1.728900,-604.6050,4000.8550,2357.0800,-106.8449,1424.3766,1225.2309,4682.7571,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940429.984935,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.0558,1.728600,-604.0040,3996.6480,2361.9200,-106.2439,1420.1696,1230.0709,4681.5256,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.073139,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.1439,1.729100,-602.8020,3999.0530,2367.7270,-105.0419,1422.5746,1235.8779,4686.3553,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.161188,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.2320,1.728900,-598.5950,4000.2550,2357.0800,-100.8349,1423.7766,1225.2309,4681.4722,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.249284,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.3201,1.727700,-597.9940,4001.4560,2352.2400,-100.2339,1424.9776,1220.3909,4679.9872,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.337582,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.4083,1.726800,-596.7920,3996.0480,2353.2080,-99.0319,1419.5696,1221.3589,4675.6976,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.425754,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.4963,1.725700,-601.6000,3996.6480,2359.9840,-103.8399,1420.1696,1228.1349,4680.2396,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.513143,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.5845,1.724600,-602.2010,4000.2550,2364.8240,-104.4409,1423.7766,1232.9749,4685.8381,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.601999,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.6725,1.724100,-600.3980,3998.4510,2359.9840,-102.6379,1421.9726,1228.1349,4681.6250,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.689495,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.7608,1.725100,-602.8020,3994.8460,2358.0480,-105.0419,1418.3676,1226.1989,4677.8793,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.777965,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.8486,1.725300,-600.3980,3999.0530,2357.0800,-102.6379,1422.5746,1225.2309,4680.6761,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.866097,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,0.9369,1.724300,-604.0040,3999.6530,2359.0150,-106.2439,1423.1746,1227.1659,4682.6271,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780940430.954222,session_20260608_133931,1,1,1,same_d_diff_f,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-1.9700,1.0252,1.724200,-600.3980,3995.4460,2359.0150,-102.6379,1418.9676,1227.1659,4678.5701,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
