trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.782700,-0.017300,1.4400,-2.0300,0.0000,none,1.4400,0.0000,-1130.4800,9379.2000,4999.7190,-277.4643,2943.2193,1663.4117,10688.5251
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.781300,-0.018700,1.4400,-2.0300,0.0571,none,1.4400,0.0000,-1131.6820,9383.4080,5001.6560,-278.6663,2947.4273,1665.3487,10693.2508
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.780600,-0.019400,1.4400,-2.0300,0.1454,none,1.4400,0.0000,-1135.2890,9380.4050,5002.6240,-282.2733,2944.4243,1666.3167,10691.4511
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.782200,-0.017800,1.4400,-2.0300,0.2337,none,1.4400,0.0000,-1126.8740,9380.4050,5004.5590,-273.8583,2944.4243,1668.2517,10691.4664
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.781600,-0.018400,1.4400,-2.0300,0.3221,none,1.4400,0.0000,-1129.8790,9385.2150,4998.7520,-276.8633,2949.2343,1662.4447,10693.2880
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.781500,-0.018500,1.4400,-2.0300,0.4103,none,1.4400,0.0000,-1131.6820,9381.6100,5000.6870,-278.6663,2945.6293,1664.3797,10691.2198
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.782600,-0.017400,1.4400,-2.0300,0.4985,none,1.4400,0.0000,-1134.6870,9381.6100,4998.7520,-281.6713,2945.6293,1662.4447,10690.6334
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.781000,-0.019000,1.4400,-2.0300,0.5870,none,1.4400,0.0000,-1135.8890,9376.7990,4991.0080,-282.8733,2940.8183,1654.7007,10682.9193
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.780900,-0.019100,1.4400,-2.0300,0.6753,none,1.4400,0.0000,-1132.8840,9379.8070,5000.6870,-279.8683,2943.8263,1664.3797,10689.7650
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.781700,-0.018300,1.4400,-2.0300,0.7635,none,1.4400,0.0000,-1131.0810,9378.0000,4995.8480,-278.0653,2942.0193,1659.5407,10685.7253
