time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1780938497.616415,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.0000,1.650700,-653.8870,-528.8790,3956.2160,-179.5716,-1645.9262,1534.6200,4044.6169,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938497.705115,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.0547,1.649900,-658.0940,-524.0710,3959.1200,-183.7786,-1641.1182,1537.5240,4047.5140,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938497.792931,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.1428,1.649200,-652.6850,-524.6720,3956.2160,-178.3696,-1641.7192,1534.6200,4043.8748,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938497.880926,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.2309,1.650600,-649.6800,-526.4750,3963.9600,-175.3646,-1643.5222,1542.3640,4051.2022,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938497.969334,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.3189,1.650900,-655.6900,-527.0760,3960.0880,-181.3746,-1644.1232,1538.4920,4048.4609,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938498.056713,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.4069,1.648500,-650.8820,-526.4750,3952.3430,-176.5666,-1643.5222,1530.7470,4040.0295,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938498.145137,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.4950,1.648600,-651.4830,-522.8700,3954.2810,-177.1676,-1639.9172,1532.6850,4041.5543,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938498.233351,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.5831,1.649200,-653.8870,-521.6670,3958.1520,-179.5716,-1638.7142,1536.5560,4045.5744,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938498.321459,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.6714,1.649800,-651.4830,-532.4850,3954.2810,-177.1676,-1649.5322,1532.6850,4042.8095,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780938498.410011,session_20260608_125829,3,3,1,same_d_diff_f_old_timing_probe,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5800,1.5800,,-0.0200,-2.2900,0.7595,1.648900,-649.6800,-527.0760,3958.1520,-175.3646,-1644.1232,1536.5560,4045.5977,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
