session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260608_125829,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,160,1.6000,1.9000,1.5800,1.6100,+0.0300,1.384900,1.044200,-0.340700,3918.9150,3929.6509,+10.7359,+0.0000,-28.5475,+7.7430,29.5789,-31.5114,0,1,0,bad_d_match
session_20260608_125829,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,160,1.6000,1.9000,1.5900,1.5900,+0.0000,1.583000,1.218900,-0.364100,4043.6083,4056.7494,+13.1411,+0.6010,-32.4540,+8.7120,33.6084,-36.0921,1,1,0,force_split_only
session_20260608_125829,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,160,1.6000,1.9000,1.5800,1.6000,+0.0200,1.601350,1.224800,-0.376550,4044.9165,4058.8133,+13.8968,+0.0000,-26.4440,+10.6490,28.5077,-36.9057,1,1,0,force_split_only
