trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,1.5435,5.773700,-736.8250,4637.3140,8493.2320,-294.2671,1810.5377,5352.6300,9704.7711
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,1.6314,5.774100,-738.0270,4636.1120,8501.9410,-295.4691,1809.3357,5361.3390,9711.9112
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,1.7199,5.772000,-738.6280,4633.1090,8497.1040,-296.0701,1806.3327,5356.5020,9706.2890
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,1.8077,5.770300,-736.2240,4637.3140,8502.9110,-293.6661,1810.5377,5362.3090,9713.1973
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,1.8957,5.771300,-738.0270,4636.1120,8510.6560,-295.4691,1809.3357,5370.0540,9719.5413
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,1.9836,5.769100,-732.0170,4639.1170,8505.8180,-289.4591,1812.3407,5365.2160,9716.2851
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.0718,5.766800,-738.6280,4639.1170,8506.7830,-296.0701,1812.3407,5366.1810,9717.6301
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.1599,5.766200,-735.6230,4637.3140,8505.8180,-293.0651,1810.5377,5365.2160,9715.6967
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.2477,5.762700,-733.2190,4639.7190,8502.9110,-290.6611,1812.9427,5362.3090,9714.1185
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.3358,5.764100,-733.8200,4636.1120,8507.7490,-291.2621,1809.3357,5367.1470,9716.6774
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.4239,5.764500,-732.6180,4635.5120,8505.8180,-290.0601,1808.7357,5365.2160,9714.6096
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.5127,5.761800,-735.0220,4639.1170,8503.8820,-292.4641,1812.3407,5363.2800,9714.8172
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.5998,5.758500,-736.2240,4639.1170,8496.1430,-293.6661,1812.3407,5355.5410,9708.1346
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.6879,5.757800,-733.2190,4636.1120,8498.0740,-290.6611,1809.3357,5357.4720,9708.1618
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.7759,5.757400,-735.0220,4634.3090,8497.1040,-292.4641,1807.5327,5356.5020,9706.5882
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.8639,5.759000,-743.4360,4638.5140,8502.9110,-300.8781,1811.7377,5362.3090,9714.3196
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,2.9519,5.756900,-736.8250,4633.1090,8499.0400,-294.2671,1806.3327,5358.4380,9707.8469
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.0400,5.756900,-738.0270,4638.5140,8509.6900,-295.4691,1811.7377,5369.0880,9719.8416
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.1282,5.754900,-735.0220,4638.5140,8502.9110,-292.4641,1811.7377,5362.3090,9713.6793
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.2161,5.752400,-736.8250,4636.1120,8503.8820,-294.2671,1809.3357,5363.2800,9713.5192
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.3041,5.753600,-736.8250,4639.1170,8511.6260,-294.2671,1812.3407,5371.0240,9721.7331
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.3920,5.752500,-732.6180,4633.7090,8504.8480,-290.0601,1806.9327,5364.2460,9712.9001
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.4801,5.751300,-738.0270,4639.7190,8502.9110,-295.4691,1812.9427,5362.3090,9714.4826
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.5683,5.752800,-732.6180,4635.5120,8501.9410,-290.0601,1808.7357,5361.3390,9711.2152
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.6561,5.752800,-735.0220,4634.9110,8503.8820,-292.4641,1808.1347,5363.2800,9712.8094
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.7440,5.751500,-735.6230,4630.7030,8501.9410,-293.0651,1803.9267,5361.3390,9709.1479
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.8320,5.750600,-732.0170,4638.5140,8504.8480,-289.4591,1811.7377,5364.2460,9715.1480
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,3.9205,5.747500,-735.0220,4633.7090,8497.1040,-292.4641,1806.9327,5356.5020,9706.3017
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.0083,5.746600,-734.4210,4637.3140,8494.2020,-291.8631,1810.5377,5353.6000,9705.4378
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.0965,5.746000,-737.4260,4640.9200,8498.0740,-294.8681,1814.1437,5357.4720,9710.7774
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.1844,5.746100,-732.6180,4636.1120,8497.1040,-290.0601,1809.3357,5356.5020,9707.2674
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.2723,5.745400,-739.8310,4640.3200,8502.9110,-297.2731,1813.5437,5362.3090,9714.9068
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.3605,5.742700,-733.2190,4635.5120,8501.9410,-290.6611,1808.7357,5361.3390,9711.2606
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.4486,5.742100,-740.4310,4630.1010,8499.0400,-297.8731,1803.3247,5358.4380,9706.6861
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.5365,5.740300,-736.2240,4632.5060,8502.9110,-293.6661,1805.7297,5362.3090,9710.9028
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.6246,5.741600,-737.4260,4642.7220,8495.1680,-294.8681,1815.9457,5354.5660,9709.0959
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.7124,5.737800,-730.8150,4639.1170,8497.1040,-288.2571,1812.3407,5356.5020,9708.5670
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.8003,5.737000,-733.8200,4635.5120,8507.7490,-291.2621,1808.7357,5367.1470,9716.3911
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.8886,5.740000,-731.4160,4638.5140,8502.9110,-288.8581,1811.7377,5362.3090,9713.4071
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,4.9767,5.740400,-738.0270,4633.7090,8505.8180,-295.4691,1806.9327,5365.2160,9714.1589
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.0646,5.738600,-733.8200,4642.1220,8505.8180,-291.2621,1815.3457,5365.2160,9717.8562
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.1527,5.736900,-739.8310,4639.1170,8505.8180,-297.2731,1812.3407,5365.2160,9716.8769
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.2405,5.734200,-735.6230,4638.5140,8501.9410,-293.0651,1811.7377,5361.3390,9712.8757
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.3287,5.735400,-732.0170,4636.7120,8500.9760,-289.4591,1809.9357,5360.3740,9710.8980
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.4167,5.736000,-735.0220,4637.3140,8505.8180,-292.4641,1810.5377,5365.2160,9715.6512
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.5045,5.732800,-735.0220,4641.5220,8508.7190,-292.4641,1814.7457,5368.1170,9720.1997
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.5925,5.734100,-738.0270,4637.3140,8508.7190,-295.4691,1810.5377,5368.1170,9718.4188
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.6808,5.733600,-733.2190,4636.1120,8510.6560,-290.6611,1809.3357,5370.0540,9719.1774
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.7688,5.732100,-738.6280,4636.7120,8508.7190,-296.0701,1809.9357,5368.1170,9718.1772
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.8570,5.732300,-737.4260,4637.3140,8500.0100,-294.8681,1810.5377,5359.4080,9710.7491
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,5.9449,5.732000,-735.6230,4637.3140,8502.9110,-293.0651,1810.5377,5362.3090,9713.1518
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.0339,5.730400,-738.0270,4637.9140,8502.9110,-295.4691,1811.1377,5362.3090,9713.6206
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.1209,5.727300,-738.6280,4642.7220,8500.0100,-296.0701,1815.9457,5359.4080,9713.4242
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.2089,5.727300,-737.4260,4640.9200,8499.0400,-294.8681,1814.1437,5358.4380,9711.6228
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.2970,5.727500,-734.4210,4634.9110,8506.7830,-291.8631,1808.1347,5366.1810,9715.3040
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.3850,5.727500,-730.8150,4636.1120,8504.8480,-288.2571,1809.3357,5364.2460,9713.9109
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.4729,5.724800,-734.4210,4638.5140,8504.8480,-291.8631,1811.7377,5364.2460,9715.3294
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.5617,5.724200,-734.4210,4638.5140,8499.0400,-291.8631,1811.7377,5358.4380,9710.2455
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.6492,5.723000,-730.8150,4637.3140,8504.8480,-288.2571,1810.5377,5364.2460,9714.4846
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.7376,5.724000,-730.8150,4636.1120,8496.1430,-288.2571,1809.3357,5355.5410,9706.2903
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.8253,5.724300,-732.0170,4639.1170,8503.8820,-289.4591,1812.3407,5363.2800,9714.5903
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,6.9134,5.721100,-736.2240,4634.3090,8507.7490,-293.6661,1807.5327,5367.1470,9715.9991
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.0013,5.720900,-731.4160,4634.9110,8501.9410,-288.8581,1808.1347,5361.3390,9710.8378
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.0892,5.719800,-730.8150,4633.1090,8511.6260,-288.2571,1806.3327,5371.0240,9718.4138
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.1772,5.721700,-735.0220,4638.5140,8505.8180,-292.4641,1811.7377,5365.2160,9716.2240
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.2651,5.719800,-732.0170,4636.1120,8505.8180,-289.4591,1809.3357,5365.2160,9714.8507
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.3538,5.718400,-732.0170,4632.5060,8503.8820,-289.4591,1805.7297,5363.2800,9711.4350
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.4413,5.718600,-734.4210,4636.7120,8510.6560,-291.8631,1809.9357,5370.0540,9719.5544
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.5293,5.719000,-733.2190,4636.1120,8503.8820,-290.6611,1809.3357,5363.2800,9713.2463
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.6176,5.717300,-732.6180,4633.1090,8509.6900,-290.0601,1806.3327,5369.0880,9716.8540
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.7054,5.718400,-734.4210,4639.7190,8500.0100,-291.8631,1812.9427,5359.4080,9711.6701
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.7941,5.716800,-737.4260,4633.1090,8505.8180,-294.8681,1806.3327,5365.2160,9713.8271
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.8814,5.716700,-736.8250,4645.1270,8506.7830,-294.2671,1818.3507,5366.1810,9720.3638
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,7.9697,5.714600,-736.8250,4645.1270,8497.1040,-294.2671,1818.3507,5356.5020,9711.8944
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.0575,5.713300,-735.6230,4633.7090,8508.7190,-293.0651,1806.9327,5368.1170,9716.5168
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.1455,5.713500,-733.8200,4633.1090,8496.1430,-291.2621,1806.3327,5355.5410,9705.0830
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.2334,5.711600,-730.8150,4637.9140,8506.7830,-288.2571,1811.1377,5366.1810,9716.4651
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.3214,5.711900,-735.6230,4636.7120,8508.7190,-293.0651,1809.9357,5368.1170,9717.9493
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.4096,5.711300,-738.0270,4641.5220,8504.8480,-295.4691,1814.7457,5364.2460,9717.0391
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.4977,5.712200,-735.6230,4634.3090,8501.9410,-293.0651,1807.5327,5361.3390,9710.8682
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.5857,5.712300,-734.4210,4634.9110,8506.7830,-291.8631,1808.1347,5366.1810,9715.3040
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.6737,5.711500,-730.8150,4633.1090,8495.1680,-288.2571,1806.3327,5354.5660,9704.0027
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.7618,5.710400,-734.4210,4636.7120,8502.9110,-291.8631,1809.9357,5362.3090,9712.7734
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.8498,5.708000,-729.6130,4641.5220,8505.8180,-287.0551,1814.7457,5365.2160,9717.2528
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,8.9378,5.708800,-736.2240,4640.3200,8502.9110,-293.6661,1813.5437,5362.3090,9714.6328
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.0258,5.707800,-737.4260,4636.1120,8508.7190,-294.8681,1809.3357,5368.1170,9717.7997
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.1139,5.704800,-734.4210,4633.1090,8514.5280,-291.8631,1806.3327,5373.9260,9721.2273
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.2021,5.705100,-729.0120,4630.1010,8503.8820,-286.4541,1803.3247,5363.2800,9710.0619
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.2899,5.706100,-737.4260,4637.9140,8505.8180,-294.8681,1811.1377,5365.2160,9716.1198
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.3780,5.703500,-733.2190,4639.7190,8495.1680,-290.6611,1812.9427,5354.5660,9707.3416
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.4662,5.703700,-737.4260,4639.7190,8501.9410,-294.8681,1812.9427,5361.3390,9713.5879
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.5540,5.703200,-732.0170,4638.5140,8499.0400,-289.4591,1811.7377,5358.4380,9710.0640
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.6420,5.703000,-733.8200,4639.1170,8502.9110,-291.2621,1812.3407,5362.3090,9713.8764
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.7300,5.701900,-742.2340,4637.3140,8510.6560,-299.6761,1810.5377,5370.0540,9720.4351
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.8181,5.702800,-737.4260,4638.5140,8503.8820,-294.8681,1811.7377,5363.2800,9714.7114
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.9061,5.701900,-733.2190,4635.5120,8505.8180,-290.6611,1808.7357,5365.2160,9714.6550
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,9.9942,5.700400,-735.0220,4642.7220,8501.9410,-292.4641,1815.9457,5361.3390,9714.8405
3,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4200,10.0823,5.699800,-735.6230,4636.1120,8500.9760,-293.0651,1809.3357,5360.3740,9710.8840
