trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.1997,5.640700,-729.0120,4641.5220,8457.4180,-286.4541,1814.7457,5316.8160,9674.8697
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.2876,5.638200,-731.4160,4637.9140,8460.3200,-288.8581,1811.1377,5319.7180,9675.8581
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.3756,5.638100,-732.6180,4642.7220,8460.3200,-290.0601,1815.9457,5319.7180,9678.2546
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.4636,5.635800,-735.6230,4645.1270,8459.3540,-293.0651,1818.3507,5318.7520,9678.7921
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.5516,5.634800,-727.8100,4638.5140,8455.4820,-285.2521,1811.7377,5314.8800,9671.6439
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.6396,5.636500,-733.8200,4642.7220,8461.2850,-291.2621,1815.9457,5320.6830,9679.1892
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.7276,5.634600,-730.2140,4640.9200,8457.4180,-287.6561,1814.1437,5316.8160,9674.6716
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.8156,5.631300,-727.8100,4643.9270,8459.3540,-285.2521,1817.1507,5318.7520,9677.6255
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.9037,5.631400,-726.6080,4637.9140,8450.6400,-284.0501,1811.1377,5310.0380,9667.0327
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,1.9919,5.631300,-732.0170,4638.5140,8455.4820,-289.4591,1811.7377,5314.8800,9671.9614
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.0797,5.630600,-730.2140,4646.9280,8456.4470,-287.6561,1820.1517,5315.8450,9676.7065
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.1678,5.628900,-727.8100,4642.1220,8451.6100,-285.2521,1815.3457,5311.0080,9669.9905
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.2558,5.627600,-730.8150,4645.1270,8451.6100,-288.2571,1818.3507,5311.0080,9671.6600
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.3444,5.624900,-731.4160,4640.9200,8456.4470,-288.8581,1814.1437,5315.8450,9673.9136
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.4318,5.623100,-728.4110,4642.1220,8463.2260,-285.8531,1815.3457,5322.6240,9680.1897
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.5199,5.623900,-730.2140,4645.1270,8453.5460,-287.6561,1818.3507,5312.9440,9673.3064
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.6083,5.622900,-733.2190,4640.3200,8455.4820,-290.6611,1813.5437,5314.8800,9672.9187
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.6958,5.623900,-732.6180,4642.1220,8465.1620,-290.0601,1815.3457,5324.5600,9682.1998
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.7839,5.622400,-732.0170,4640.9200,8450.6400,-289.4591,1814.1437,5310.0380,9668.8833
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.8717,5.621700,-734.4210,4640.9200,8461.2850,-291.8631,1814.1437,5320.6830,9678.3705
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,2.9599,5.621600,-735.6230,4640.9200,8460.3200,-293.0651,1814.1437,5319.7180,9677.6182
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.0479,5.618700,-732.6180,4643.9270,8455.4820,-290.0601,1817.1507,5314.8800,9674.6040
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.1363,5.618600,-730.8150,4645.1270,8452.5760,-288.2571,1818.3507,5311.9740,9672.5041
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.2238,5.617400,-727.2090,4637.9140,8453.5460,-284.6511,1811.1377,5312.9440,9669.6184
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.3127,5.616800,-730.8150,4640.9200,8464.1920,-288.2571,1814.1437,5323.5900,9680.6392
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.4011,5.615300,-731.4160,4640.3200,8454.5120,-288.8581,1813.5437,5313.9100,9671.9343
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.4880,5.613600,-732.0170,4641.5220,8466.1280,-289.4591,1814.7457,5325.5260,9682.7113
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.5760,5.612700,-728.4110,4642.7220,8461.2850,-285.8531,1815.9457,5320.6830,9678.7806
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.6639,5.612400,-733.8200,4642.1220,8456.4470,-291.2621,1815.3457,5315.8450,9674.6723
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.7521,5.609300,-730.8150,4645.1270,8460.3200,-288.2571,1818.3507,5319.7180,9679.2722
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.8401,5.609500,-730.2140,4642.1220,8458.3840,-287.6561,1815.3457,5317.7820,9676.0927
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,3.9281,5.611600,-731.4160,4644.5270,8450.6400,-288.8581,1817.7507,5310.0380,9670.5696
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.0160,5.611600,-736.2240,4641.5220,8465.1620,-293.6661,1814.7457,5324.5600,9682.1857
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.1045,5.610200,-732.6180,4641.5220,8460.3200,-290.0601,1814.7457,5319.7180,9677.6790
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.1928,5.608600,-732.6180,4649.9360,8462.2550,-290.0601,1823.1597,5321.6530,9683.4082
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.2801,5.607900,-728.4110,4639.7190,8457.4180,-285.8531,1812.9427,5316.8160,9673.9596
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.3682,5.608600,-735.6230,4639.7190,8455.4820,-293.0651,1812.9427,5314.8800,9672.8129
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.4562,5.607300,-729.6130,4645.7280,8459.3540,-287.0551,1818.9517,5318.7520,9678.6256
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.5440,5.606400,-732.0170,4643.3250,8452.5760,-289.4591,1816.5487,5311.9740,9671.7298
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.6322,5.603200,-732.0170,4643.3250,8456.4470,-289.4591,1816.5487,5315.8450,9675.1130
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.7207,5.603000,-728.4110,4640.3200,8459.3540,-285.8531,1813.5437,5318.7520,9675.9404
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.8083,5.602600,-733.2190,4637.9140,8457.4180,-290.6611,1811.1377,5316.8160,9673.4573
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.8963,5.602900,-729.6130,4637.9140,8459.3540,-287.0551,1811.1377,5318.7520,9674.8773
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,4.9850,5.600600,-730.2140,4640.3200,8463.2260,-287.6561,1813.5437,5322.6240,9679.4616
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.0721,5.601100,-732.0170,4642.1220,8462.2550,-289.4591,1815.3457,5321.6530,9679.6129
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.1604,5.599600,-735.0220,4642.7220,8454.5120,-292.4641,1815.9457,5313.9100,9673.3602
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.2483,5.600400,-730.8150,4637.9140,8454.5120,-288.2571,1811.1377,5313.9100,9670.7347
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.3364,5.599600,-735.6230,4640.3200,8456.4470,-293.0651,1813.5437,5315.8450,9673.9447
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.4246,5.598300,-729.6130,4643.3250,8463.2260,-287.0551,1816.5487,5322.6240,9680.8572
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.5130,5.598800,-731.4160,4640.3200,8459.3540,-288.8581,1813.5437,5318.7520,9676.1671
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.6004,5.597400,-734.4210,4641.5220,8457.4180,-291.8631,1814.7457,5316.8160,9675.2788
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.6884,5.595600,-726.6080,4640.9200,8452.5760,-284.0501,1814.1437,5311.9740,9670.1675
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.7764,5.593500,-731.4160,4640.9200,8456.4470,-288.8581,1814.1437,5315.8450,9673.9136
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.8646,5.591000,-735.0220,4644.5270,8452.5760,-292.4641,1817.7507,5311.9740,9672.5348
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,5.9524,5.592100,-736.2240,4643.3250,8453.5460,-293.6661,1816.5487,5312.9440,9672.8968
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.0405,5.593000,-727.8100,4640.3200,8441.9250,-285.2521,1813.5437,5301.3230,9660.6612
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.1285,5.590200,-733.2190,4637.3140,8458.3840,-290.6611,1810.5377,5317.7820,9674.0142
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.2174,5.589600,-732.0170,4644.5270,8458.3840,-289.4591,1817.7507,5317.7820,9677.3829
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.3046,5.589500,-726.0070,4637.9140,8456.4470,-283.4491,1811.1377,5315.8450,9672.0643
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.3926,5.589100,-733.2190,4640.9200,8451.6100,-290.6611,1814.1437,5311.0080,9669.8221
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.4807,5.587700,-727.2090,4646.3280,8454.5120,-284.6511,1819.5517,5313.9100,9674.5010
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.5686,5.586300,-733.8200,4645.7280,8455.4820,-291.2621,1818.9517,5314.8800,9675.5597
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.6567,5.584300,-729.6130,4643.3250,8454.5120,-287.0551,1816.5487,5313.9100,9673.2402
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.7446,5.584600,-732.0170,4643.9270,8448.7030,-289.4591,1817.1507,5308.1010,9668.6343
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.8326,5.585100,-732.0170,4645.1270,8455.4820,-289.4591,1818.3507,5314.8800,9675.1346
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,6.9206,5.584800,-731.4160,4642.7220,8459.3540,-288.8581,1815.9457,5318.7520,9677.3192
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.0086,5.585300,-730.2140,4645.1270,8449.6740,-287.6561,1818.3507,5309.0720,9669.9229
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.0967,5.584500,-731.4160,4643.9270,8458.3840,-288.8581,1817.1507,5317.7820,9677.0495
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.1847,5.584500,-726.0070,4646.9280,8456.4470,-283.4491,1820.1517,5315.8450,9676.3899
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.2727,5.582900,-730.8150,4642.1220,8460.3200,-288.2571,1815.3457,5319.7180,9677.8304
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.3609,5.579900,-733.8200,4643.3250,8456.4470,-291.2621,1816.5487,5315.8450,9675.2496
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.4487,5.579000,-729.6130,4645.1270,8445.8020,-287.0551,1818.3507,5305.2000,9666.4943
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.5368,5.581300,-730.2140,4639.7190,8462.2550,-287.6561,1812.9427,5321.6530,9678.3245
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.6250,5.582800,-731.4160,4641.5220,8456.4470,-288.8581,1814.7457,5315.8450,9674.2024
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.7127,5.580200,-732.6180,4643.3250,8449.6740,-290.0601,1816.5487,5309.0720,9669.2392
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.8008,5.579500,-733.2190,4636.7120,8454.5120,-290.6611,1809.9357,5313.9100,9670.3403
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.8888,5.577900,-729.6130,4642.7220,8454.5120,-287.0551,1815.9457,5313.9100,9672.9507
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,7.9766,5.575600,-727.8100,4639.7190,8454.5120,-285.2521,1812.9427,5313.9100,9671.3739
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.0649,5.573500,-735.0220,4640.9200,8453.5460,-292.4641,1814.1437,5312.9440,9671.6511
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.1536,5.573900,-729.6130,4638.5140,8458.3840,-287.0551,1811.7377,5317.7820,9674.3169
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.2409,5.575800,-732.6180,4639.1170,8454.5120,-290.0601,1812.3407,5313.9100,9671.4481
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.3292,5.575400,-726.6080,4639.1170,8456.4470,-284.0501,1812.3407,5315.8450,9672.6864
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.4167,5.574200,-731.4160,4644.5270,8462.2550,-288.8581,1817.7507,5321.6530,9680.7211
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.5049,5.574300,-734.4210,4643.3250,8455.4820,-291.8631,1816.5487,5314.8800,9674.4518
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.5929,5.573400,-735.6230,4639.1170,8456.4470,-293.0651,1812.3407,5315.8450,9673.3677
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.6809,5.571400,-732.6180,4637.3140,8451.6100,-290.0601,1810.5377,5311.0080,9668.0464
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.7689,5.571700,-733.8200,4644.5270,8452.5760,-291.2621,1817.7507,5311.9740,9672.4435
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.8570,5.572300,-735.6230,4645.1270,8453.5460,-293.0651,1818.3507,5312.9440,9673.7162
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,8.9451,5.572200,-726.6080,4644.5270,8456.4470,-284.0501,1817.7507,5315.8450,9675.2822
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.0334,5.570800,-727.8100,4643.9270,8456.4470,-285.2521,1817.1507,5315.8450,9675.0846
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.1210,5.568300,-736.8250,4640.3200,8450.6400,-294.2671,1813.5437,5310.0380,9668.9605
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.2090,5.568300,-736.2240,4643.3250,8456.4470,-293.6661,1816.5487,5315.8450,9675.4322
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.2971,5.569500,-734.4210,4643.9270,8444.8320,-291.8631,1817.1507,5304.2300,9665.4343
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.3852,5.569400,-736.2240,4640.9200,8457.4180,-293.6661,1814.1437,5316.8160,9675.1271
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.4739,5.568800,-724.8050,4641.5220,8444.8320,-282.2471,1814.7457,5304.2300,9663.5530
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.5616,5.568500,-732.0170,4642.7220,8457.4180,-289.4591,1815.9457,5316.8160,9675.6724
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.6492,5.566600,-732.0170,4645.7280,8464.1920,-289.4591,1818.9517,5323.5900,9683.0359
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.7372,5.565900,-735.6230,4645.1270,8445.8020,-293.0651,1818.3507,5305.2000,9666.9497
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.8265,5.567000,-729.6130,4642.7220,8454.5120,-287.0551,1815.9457,5313.9100,9672.9507
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,9.9132,5.565600,-730.8150,4648.1330,8445.8020,-288.2571,1821.3567,5305.2000,9668.0299
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,10.0014,5.565500,-735.6230,4643.9270,8461.2850,-293.0651,1817.1507,5320.6830,9679.9041
2,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.4000,10.0894,5.563400,-732.0170,4640.9200,8457.4180,-289.4591,1814.1437,5316.8160,9674.8078
