time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780345372.250275,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,0.8468,2.058400,1028.3100,-5401.7860,9190.1920,326.8371,-6014.1843,4639.9807,10709.6378,,,
1780345372.338336,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,0.9348,2.057700,1031.3150,-5397.5780,9191.1620,329.8421,-6009.9763,4640.9507,10708.6375,,,
1780345372.426368,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.0229,2.057600,1023.5020,-5407.7970,9196.0000,322.0291,-6020.1953,4645.7887,10717.1937,,,
1780345372.514435,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.1109,2.056200,1031.3150,-5403.5890,9179.5460,329.8421,-6015.9873,4629.3347,10701.7031,,,
1780345372.602468,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.1990,2.056100,1027.7090,-5404.7910,9189.2260,326.2361,-6017.1893,4639.0147,10710.2673,,,
1780345372.689985,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.2871,2.057400,1025.9060,-5400.5840,9183.4180,324.4331,-6012.9823,4633.2067,10702.9882,,,
1780345372.778563,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.3750,2.057300,1029.5120,-5404.7910,9196.0000,328.0391,-6017.1893,4645.7887,10716.2529,,,
1780345372.866604,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.4632,2.056700,1026.5070,-5407.1940,9186.3200,325.0341,-6019.5923,4636.1087,10708.8720,,,
1780345372.954616,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.5511,2.054200,1027.1080,-5404.1910,9183.4180,325.6351,-6016.5893,4633.2067,10704.9240,,,
1780345373.042493,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.6392,2.053600,1027.7090,-5402.3860,9188.2550,326.2361,-6014.7843,4638.0437,10708.2207,,,
1780345373.130613,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.7272,2.053000,1028.9120,-5408.9990,9177.6100,327.4391,-6021.3973,4627.3987,10702.5443,,,
1780345373.218417,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.8152,2.051200,1028.3100,-5408.3990,9183.4180,326.8371,-6020.7973,4633.2067,10707.1643,,,
1780345373.306352,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.9033,2.053300,1030.1130,-5399.3830,9187.2850,328.6401,-6011.7813,4637.0737,10706.1046,,,
1780345373.394691,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,1.9913,2.053600,1028.3100,-5406.5940,9180.5120,326.8371,-6018.9923,4630.3007,10703.7601,,,
1780345373.482727,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.0791,2.053000,1027.7090,-5403.5890,9184.3840,326.2361,-6015.9873,4634.1727,10705.5065,,,
1780345373.570263,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.1672,2.050700,1028.9120,-5413.2050,9185.3540,327.4391,-6025.6033,4635.1427,10711.3107,,,
1780345373.658709,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.2552,2.052400,1024.1030,-5402.3860,9178.5760,322.6301,-6014.7843,4628.3647,10699.5710,,,
1780345373.746823,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.3432,2.052900,1030.7140,-5402.9890,9188.2550,329.2411,-6015.3873,4638.0437,10708.8137,,,
1780345373.834715,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.4313,2.052100,1027.1080,-5409.6000,9184.3840,325.6351,-6021.9983,4634.1727,10708.4841,,,
1780345373.923005,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.5196,2.051400,1034.3200,-5404.7910,9184.3840,332.8471,-6017.1893,4634.1727,10706.7499,,,
1780345374.010930,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.6077,2.050500,1025.9060,-5401.7860,9185.3540,324.4331,-6014.1843,4635.1427,10705.2559,,,
1780345374.099006,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.6957,2.048300,1031.9160,-5407.1940,9182.4470,330.4431,-6019.5923,4632.2357,10706.0698,,,
1780345374.187089,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.7837,2.049200,1027.7090,-5406.5940,9190.1920,326.2361,-6018.9923,4639.9807,10712.0060,,,
1780345374.275309,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.8718,2.049900,1030.7140,-5402.9890,9188.2550,329.2411,-6015.3873,4638.0437,10708.8137,,,
1780345374.363603,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,2.9598,2.047500,1031.3150,-5405.9920,9180.5120,329.8421,-6018.3903,4630.3007,10703.7452,,,
1780345374.451423,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.0478,2.049800,1023.5020,-5404.7910,9183.4180,322.0291,-6017.1893,4633.2067,10704.8815,,,
1780345374.539317,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.1358,2.050800,1029.5120,-5402.9890,9183.4180,328.0391,-6015.3873,4633.2067,10704.5482,,,
1780345374.626980,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.2241,2.048500,1028.3100,-5407.1940,9182.4470,326.8371,-6019.5923,4632.2357,10705.7228,,,
1780345374.715089,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.3120,2.045500,1030.1130,-5404.7910,9194.0630,328.6401,-6017.1893,4643.8517,10714.6485,,,
1780345374.803582,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.3998,2.045800,1028.3100,-5404.7910,9181.4820,326.8371,-6017.1893,4631.2707,10703.6816,,,
1780345374.891441,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.4880,2.048600,1027.1080,-5412.6050,9178.5760,325.6351,-6025.0033,4628.3647,10705.0222,,,
1780345374.979666,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.5762,2.047800,1025.9060,-5404.1910,9183.4180,324.4331,-6016.5893,4633.2067,10704.8087,,,
1780345375.067334,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.6641,2.047700,1028.3100,-5400.5840,9185.3540,326.8371,-6012.9823,4635.1427,10704.8801,,,
1780345375.155371,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.7521,2.046500,1024.7040,-5402.3860,9186.3200,323.2311,-6014.7843,4636.1087,10706.2724,,,
1780345375.243201,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.8401,2.045900,1033.7200,-5407.7970,9179.5460,332.2471,-6020.1953,4629.3347,10704.0605,,,
1780345375.331455,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,3.9282,2.046900,1025.3050,-5404.1910,9182.4470,323.8321,-6016.5893,4632.2357,10703.9181,,,
1780345375.419293,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.0163,2.045800,1028.3100,-5402.3860,9179.5460,326.8371,-6014.7843,4629.3347,10700.8065,,,
1780345375.507757,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.1042,2.045600,1031.9160,-5404.7910,9188.2550,330.4431,-6017.1893,4638.0437,10709.8388,,,
1780345375.595725,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.1922,2.045100,1028.3100,-5402.9890,9176.6400,326.8371,-6015.3873,4626.4287,10698.6183,,,
1780345375.683473,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.2803,2.043400,1025.9060,-5402.3860,9185.3540,324.4331,-6014.7843,4635.1427,10705.5586,,,
1780345375.771323,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.3682,2.045100,1028.3100,-5399.9840,9179.5460,326.8371,-6012.3823,4629.3347,10699.5941,,,
1780345375.860078,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.4565,2.044500,1024.7040,-5401.7860,9184.3840,323.2311,-6014.1843,4634.1727,10704.3085,,,
1780345375.948482,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.5446,2.044400,1029.5120,-5404.1910,9190.1920,328.0391,-6016.5893,4639.9807,10710.9665,,,
1780345376.036505,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.6328,2.045100,1025.9060,-5402.9890,9187.2850,324.4331,-6015.3873,4637.0737,10707.5197,,,
1780345376.123703,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.7206,2.042500,1025.9060,-5403.5890,9186.3200,324.4331,-6015.9873,4636.1087,10706.9946,,,
1780345376.212291,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.8087,2.041000,1037.3260,-5404.1910,9190.1920,335.8531,-6016.5893,4639.9807,10711.7204,,,
1780345376.300292,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.8967,2.042700,1030.7140,-5404.1910,9186.3200,329.2411,-6016.5893,4636.1087,10707.7601,,,
1780345376.388369,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,4.9850,2.040100,1025.9060,-5402.9890,9188.2550,324.4331,-6015.3873,4638.0437,10708.3520,,,
1780345376.476450,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.0729,2.039800,1027.7090,-5404.1910,9180.5120,326.2361,-6016.5893,4630.3007,10702.4888,,,
1780345376.564464,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.1611,2.040200,1033.1190,-5406.5940,9182.4470,331.6461,-6018.9923,4632.2357,10705.8828,,,
1780345376.652193,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.2489,2.041700,1028.9120,-5407.7970,9181.4820,327.4391,-6020.1953,4631.2707,10705.2576,,,
1780345376.740667,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.3370,2.041700,1030.7140,-5405.3920,9189.2260,329.2411,-6017.7903,4639.0147,10710.8594,,,
1780345376.828913,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.4250,2.041100,1026.5070,-5400.5840,9183.4180,325.0341,-6012.9823,4633.2067,10703.0458,,,
1780345376.916101,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.5131,2.040500,1031.3150,-5399.9840,9189.2260,329.8421,-6012.3823,4639.0147,10708.1890,,,
1780345377.004325,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.6011,2.040500,1025.3050,-5402.9890,9184.3840,323.8321,-6015.3873,4634.1727,10704.9731,,,
1780345377.092853,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.6892,2.039800,1026.5070,-5404.1910,9192.1280,325.0341,-6016.5893,4641.9167,10712.3393,,,
1780345377.180707,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.7771,2.040900,1030.1130,-5399.9840,9169.8660,328.6401,-6012.3823,4619.6547,10691.4640,,,
1780345377.268380,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.8651,2.040100,1024.7040,-5404.7910,9191.1620,323.2311,-6017.1893,4640.9507,10711.6405,,,
1780345377.356266,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,5.9531,2.039200,1029.5120,-5404.7910,9184.3840,328.0391,-6017.1893,4634.1727,10706.2865,,,
1780345377.444767,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.0413,2.038000,1028.3100,-5408.9990,9180.5120,326.8371,-6021.3973,4630.3007,10704.9751,,,
1780345377.532758,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.1291,2.039900,1027.1080,-5402.3860,9187.2850,325.6351,-6014.7843,4637.0737,10707.3307,,,
1780345377.620373,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.2174,2.040100,1028.9120,-5403.5890,9181.4820,327.4391,-6015.9873,4631.2707,10703.1325,,,
1780345377.708701,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.3052,2.037900,1030.7140,-5404.7910,9180.5120,329.2411,-6017.1893,4630.3007,10703.0808,,,
1780345377.797348,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.3935,2.039200,1027.1080,-5396.9780,9189.2260,325.6351,-6009.3763,4639.0147,10706.2690,,,
1780345377.884775,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.4816,2.039000,1027.7090,-5404.1910,9182.4470,326.2361,-6016.5893,4632.2357,10704.1487,,,
1780345377.972919,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.5696,2.036500,1033.1190,-5405.9920,9182.4470,331.6461,-6018.3903,4632.2357,10705.5788,,,
1780345378.060922,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.6578,2.035100,1027.1080,-5406.5940,9181.4820,325.6351,-6018.9923,4631.2707,10704.4767,,,
1780345378.148961,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.7457,2.037600,1024.7040,-5398.1780,9182.4470,323.2311,-6010.5763,4632.2357,10700.8260,,,
1780345378.237159,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.8338,2.037400,1025.9060,-5399.9840,9193.0930,324.4331,-6012.3823,4642.8817,10710.9882,,,
1780345378.325309,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,6.9220,2.036800,1028.9120,-5407.1940,9191.1620,327.4391,-6019.5923,4640.9507,10713.2565,,,
1780345378.413429,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.0096,2.036600,1032.5170,-5404.1910,9188.2550,331.0441,-6016.5893,4638.0437,10709.5939,,,
1780345378.501497,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.0979,2.037300,1025.9060,-5403.5890,9185.3540,324.4331,-6015.9873,4635.1427,10706.1658,,,
1780345378.589379,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.1859,2.035800,1028.9120,-5406.5940,9187.2850,327.4391,-6018.9923,4637.0737,10709.6276,,,
1780345378.677902,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.2739,2.036200,1029.5120,-5408.9990,9182.4470,328.0391,-6021.3973,4632.2357,10706.7501,,,
1780345378.765166,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.3620,2.036300,1034.9210,-5407.7970,9177.6100,333.4481,-6020.1953,4627.3987,10702.5163,,,
1780345378.853655,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.4502,2.036100,1030.1130,-5404.7910,9183.4180,328.6401,-6017.1893,4633.2067,10705.5156,,,
1780345378.941681,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.5381,2.034200,1034.9210,-5400.5840,9189.2260,333.4481,-6012.9823,4639.0147,10708.8395,,,
1780345379.029423,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.6261,2.034800,1029.5120,-5402.3860,9183.4180,328.0391,-6014.7843,4633.2067,10704.2438,,,
1780345379.118090,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.7141,2.034100,1028.3100,-5404.7910,9178.5760,326.8371,-6017.1893,4628.3647,10701.1889,,,
1780345379.205686,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.8022,2.032500,1024.7040,-5403.5890,9182.4470,323.2311,-6015.9873,4632.2357,10703.5567,,,
1780345379.294100,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.8902,2.034000,1024.1030,-5402.9890,9184.3840,322.6301,-6015.3873,4634.1727,10704.8581,,,
1780345379.381609,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,7.9782,2.034500,1028.9120,-5401.7860,9185.3540,327.4391,-6014.1843,4635.1427,10705.5444,,,
1780345379.469863,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,8.0663,2.032500,1034.9210,-5401.7860,9185.3540,333.4481,-6014.1843,4635.1427,10706.1236,,,
1780345379.557503,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,8.1543,2.032700,1029.5120,-5402.3860,9185.3540,328.0391,-6014.7843,4635.1427,10705.9048,,,
1780345379.646119,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,8.2423,2.034700,1025.3050,-5401.7860,9181.4820,323.8321,-6014.1843,4631.2707,10701.8762,,,
1780345379.734267,session_20260601_160931,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2900,4.2900,,-0.0100,-8.0100,8.3306,2.034500,1030.7140,-5400.5840,9186.3200,329.2411,-6012.9823,4636.1087,10705.9401,,,
