time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780344732.336114,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.1349,1.815200,1037.9270,-4880.7190,8966.5810,336.4541,-5493.1173,4416.3697,10261.4953,,,
1780344732.424154,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.2229,1.814000,1037.9270,-4878.3140,8976.2660,336.4541,-5490.7123,4426.0547,10268.8164,,,
1780344732.512129,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.3109,1.811400,1033.7200,-4880.7190,8978.2020,332.2471,-5493.1173,4427.9907,10271.2271,,,
1780344732.599563,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.3990,1.811700,1038.5270,-4881.9220,8977.2320,337.0541,-5494.3203,4427.0207,10271.4359,,,
1780344732.688283,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.4870,1.812700,1037.3260,-4874.1090,8976.2660,335.8531,-5486.5073,4426.0547,10266.7587,,,
1780344732.776184,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.5751,1.813800,1032.5170,-4879.5190,8970.4530,331.0441,-5491.9173,4420.2417,10263.7627,,,
1780344732.864264,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.6630,1.813800,1037.9270,-4873.5090,8969.4880,336.4541,-5485.9073,4419.2767,10260.6090,,,
1780344732.952582,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.7514,1.812100,1040.3300,-4884.9270,8962.7140,338.8571,-5497.3253,4412.5027,10260.3626,,,
1780344733.040541,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.8394,1.812000,1036.7240,-4876.5120,8964.6500,335.2511,-5488.9103,4414.4387,10257.6857,,,
1780344733.129079,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,3.9274,1.810300,1038.5270,-4877.1140,8980.1430,337.0541,-5489.5123,4429.9317,10271.6964,,,
1780344733.216661,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.0157,1.810700,1037.3260,-4880.7190,8973.3590,335.8531,-5493.1173,4423.1477,10267.3577,,,
1780344733.304175,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.1034,1.812700,1036.7240,-4882.5220,8969.4880,335.2511,-5494.9203,4419.2767,10264.7714,,,
1780344733.392750,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.1914,1.812000,1040.3300,-4881.3200,8973.3590,338.8571,-5493.7183,4423.1477,10267.9474,,,
1780344733.480667,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.2795,1.809500,1034.3200,-4880.1170,8975.2960,332.8471,-5492.5153,4425.0847,10268.4613,,,
1780344733.568699,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.3675,1.808200,1039.1280,-4881.3200,8969.4880,337.6551,-5493.7183,4419.2767,10264.4428,,,
1780344733.657008,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.4554,1.810000,1036.7240,-4881.3200,8964.6500,335.2511,-5493.7183,4414.4387,10259.9723,,,
1780344733.744937,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.5438,1.808500,1036.1230,-4880.7190,8966.5810,334.6501,-5493.1173,4416.3697,10261.3130,,,
1780344733.832959,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.6315,1.808100,1039.7290,-4883.7270,8977.2320,338.2561,-5496.1253,4427.0207,10272.4155,,,
1780344733.921101,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.7201,1.808200,1036.7240,-4883.1250,8969.4880,335.2511,-5495.5233,4419.2767,10265.0583,,,
1780344734.008600,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.8077,1.809500,1033.1190,-4879.5190,8973.3590,331.6461,-5491.9173,4423.1477,10266.3631,,,
1780344734.096927,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.8959,1.808400,1033.1190,-4881.3200,8977.2320,331.6461,-5493.7183,4427.0207,10270.6044,,,
1780344734.184961,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,4.9838,1.808600,1039.7290,-4879.5190,8973.3590,338.2561,-5491.9173,4423.1477,10267.0304,,,
1780344734.272969,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.0718,1.808500,1037.3260,-4883.1250,8970.4530,335.8531,-5495.5233,4420.2417,10265.9623,,,
1780344734.360989,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.1599,1.807500,1036.7240,-4880.1170,8976.2660,335.2511,-5492.5153,4426.0547,10269.5516,,,
1780344734.448256,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.2478,1.805500,1037.3260,-4884.3250,8972.3890,335.8531,-5496.7233,4422.1777,10268.2248,,,
1780344734.536833,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.3356,1.808300,1039.1280,-4884.3250,8974.3300,337.6551,-5496.7233,4424.1187,10270.1030,,,
1780344734.625067,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.4240,1.809200,1037.3260,-4879.5190,8963.6800,335.8531,-5491.9173,4413.4687,10258.3288,,,
1780344734.713249,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.5118,1.806500,1032.5170,-4882.5220,8980.1430,331.0441,-5494.9203,4429.9317,10273.6596,,,
1780344734.801115,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.5999,1.807300,1036.1230,-4877.7170,8964.6500,334.6501,-5490.1153,4414.4387,10258.1979,,,
1780344734.889113,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.6880,1.807200,1039.7290,-4880.1170,8974.3300,338.2561,-5492.5153,4424.1187,10268.1633,,,
1780344734.977113,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.7759,1.805700,1033.7200,-4877.1140,8981.1040,332.2471,-5489.5123,4430.8927,10272.0517,,,
1780344735.065201,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.8639,1.805400,1042.1330,-4883.1250,8975.2960,340.6601,-5495.5233,4425.0847,10270.6811,,,
1780344735.153117,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,5.9519,1.803700,1034.9210,-4881.9220,8979.1680,333.4481,-5494.3203,4428.9567,10272.7641,,,
1780344735.240725,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.0405,1.803600,1033.7200,-4880.1170,8964.6500,332.2471,-5492.5153,4414.4387,10259.0969,,,
1780344735.328786,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.1280,1.805600,1039.7290,-4884.3250,8966.5810,338.2561,-5496.7233,4416.3697,10263.3933,,,
1780344735.416594,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.2159,1.804900,1036.1230,-4878.9170,8972.3890,334.6501,-5491.3153,4422.1777,10265.5320,,,
1780344735.505084,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.3039,1.804200,1036.7240,-4881.9220,8967.5520,335.2511,-5494.3203,4417.3407,10262.7944,,,
1780344735.593216,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.3919,1.803900,1036.7240,-4880.7190,8969.4880,335.2511,-5493.1173,4419.2767,10263.9140,,,
1780344735.681251,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.4799,1.803300,1036.7240,-4875.9110,8972.3890,335.2511,-5488.3093,4422.1777,10264.1643,,,
1780344735.769551,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.5681,1.801300,1034.3200,-4877.7170,8972.3890,332.8471,-5490.1153,4422.1777,10264.7798,,,
1780344735.856800,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.6567,1.803200,1033.7200,-4880.7190,8972.3890,332.2471,-5493.1173,4422.1777,10266.1463,,,
1780344735.945295,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.7441,1.805500,1041.5330,-4878.3140,8975.2960,340.0601,-5490.7123,4425.0847,10268.3337,,,
1780344736.032608,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.8324,1.803600,1036.7240,-4877.7170,8976.2660,335.2511,-5490.1153,4426.0547,10268.4113,,,
1780344736.121164,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,6.9200,1.803100,1039.7290,-4883.1250,8979.1680,338.2561,-5495.5233,4428.9567,10273.8213,,,
1780344736.209481,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.0087,1.803500,1042.1330,-4880.7190,8975.2960,340.6601,-5493.1173,4425.0847,10269.5374,,,
1780344736.297583,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.0964,1.803100,1033.7200,-4883.1250,8981.1040,332.2471,-5495.5233,4430.8927,10274.9071,,,
1780344736.385634,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.1847,1.803100,1035.5220,-4880.7190,8973.3590,334.0491,-5493.1173,4423.1477,10267.1756,,,
1780344736.473875,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.2725,1.803500,1028.9120,-4879.5190,8975.2960,327.4391,-5491.9173,4425.0847,10267.6338,,,
1780344736.561473,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.3604,1.803400,1036.7240,-4875.9110,8977.2320,335.2511,-5488.3093,4427.0207,10268.3981,,,
1780344736.649621,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.4485,1.800900,1037.9270,-4881.3200,8975.2960,336.4541,-5493.7183,4425.0847,10269.3970,,,
1780344736.737793,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.5366,1.801600,1035.5220,-4880.7190,8976.2660,334.0491,-5493.1173,4426.0547,10269.7164,,,
1780344736.826015,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.6246,1.801700,1040.3300,-4883.7270,8970.4530,338.8571,-5496.1253,4420.2417,10266.5526,,,
1780344736.913938,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.7127,1.802200,1031.9160,-4884.3250,8973.3590,330.4431,-5496.7233,4423.1477,10268.5273,,,
1780344737.001240,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.8007,1.801400,1037.9270,-4883.7270,8965.6150,336.4541,-5496.1253,4415.4037,10262.0824,,,
1780344737.089903,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.8886,1.800900,1034.3200,-4877.1140,8978.2020,332.8471,-5489.5123,4427.9907,10269.5750,,,
1780344737.177983,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,7.9767,1.800900,1036.7240,-4879.5190,8974.3300,335.2511,-5491.9173,4424.1187,10267.5752,,,
1780344737.265937,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,8.0650,1.800100,1037.9270,-4882.5220,8976.2660,336.4541,-5494.9203,4426.0547,10270.8162,,,
1780344737.353782,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,8.1531,1.801200,1034.3200,-4880.1170,8977.2320,332.8471,-5492.5153,4427.0207,10270.1536,,,
1780344737.441752,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,8.2408,1.801700,1039.1280,-4880.7190,8976.2660,337.6551,-5493.1173,4426.0547,10270.0806,,,
1780344737.530074,session_20260601_160931,1,1,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-7.8700,8.3292,1.800700,1039.7290,-4883.1250,8968.5220,338.2561,-5495.5233,4418.3107,10264.5182,,,
