session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_370,return_unloading,unloading_dense,3.7000,4.2000,15.0,5.0,114,3.7200,15.658650,11141.9122,-744.0370,2001.3290,10935.4980,-309.5667,51.1248,7566.3388
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,12.721150,10923.3576,-733.2190,1980.8950,10716.7300,-298.7487,30.6908,7347.5708
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,4.2000,15.0,5.0,114,3.4600,10.432250,10657.3376,-720.5980,1947.8400,10452.4690,-286.1277,-2.3642,7083.3098
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_340,return_unloading,unloading_dense,3.4000,4.2000,15.0,5.0,114,3.3900,9.318300,10491.4883,-712.7850,1926.8050,10288.8740,-278.3147,-23.3992,6919.7148
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_340,loading_branch,loading_dense,3.4000,4.2000,15.0,5.0,114,3.3800,13.069600,10396.5537,-699.8640,1881.7300,10200.7830,-268.7276,-71.8115,6803.5549
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_350,loading_branch,loading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,14.733200,10598.6972,-710.3810,1897.9570,10403.0930,-279.2446,-55.5845,7005.8649
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_360,loading_branch,loading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,16.361800,10813.1541,-722.7015,1923.8000,10616.0580,-291.5651,-29.7415,7218.8299
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,4,loading,loading_d_370,loading_branch,loading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,18.140150,11014.8103,-735.6230,1952.6480,10815.4710,-304.4866,-0.8935,7418.2429
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,5,loading,loading_d_380,loading_branch,loading_dense,3.8000,4.2000,15.0,5.0,114,3.7900,20.074750,11202.7649,-746.4410,1986.3040,11000.3520,-315.3046,32.7625,7603.1239
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,6,loading,loading_d_390,loading_branch,loading_dense,3.9000,4.2000,15.0,5.0,114,3.8500,21.489650,11310.8737,-753.0520,2005.5360,11105.8660,-321.9156,51.9945,7708.6379
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,7,loading,loading_d_400,loading_branch,loading_dense,4.0000,4.2000,15.0,5.0,114,3.8500,21.345650,11312.0558,-753.6530,2005.5360,11107.8020,-322.5166,51.9945,7710.5739
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,8,preload,preload_d_420,preload_loading,preload_dense,4.2000,4.2000,30.0,5.0,114,3.8500,21.203100,11313.4435,-753.6530,2004.9350,11108.7670,-322.5166,51.3935,7711.5389
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,9,unloading,unloading_d_400,return_unloading,unloading_dense,4.0000,4.2000,15.0,5.0,114,3.8500,21.139600,11316.7709,-753.3525,2005.8365,11111.6740,-322.2161,52.2950,7714.4459
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,10,unloading,unloading_d_390,return_unloading,unloading_dense,3.9000,4.2000,15.0,5.0,114,3.8500,21.082700,11316.5137,-753.6530,2004.9350,11112.1570,-322.5166,51.3935,7714.9289
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,11,unloading,unloading_d_380,return_unloading,unloading_dense,3.8000,4.2000,15.0,5.0,114,3.7700,18.063750,11243.9096,-747.9435,2009.1420,11038.1060,-316.8071,55.6005,7640.8779
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,12,unloading,unloading_d_370,return_unloading,unloading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,15.803850,11144.6505,-742.2340,2006.1370,10937.4340,-311.0976,52.5955,7540.2059
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,13,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,4.2000,15.0,5.0,114,3.6200,13.935700,11026.6244,-735.6230,1997.7230,10819.3380,-304.4866,44.1815,7422.1099
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,14,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,11.385800,10782.0588,-724.5045,1970.6780,10576.3680,-293.3681,17.1365,7179.1399
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,15,unloading,unloading_d_340,return_unloading,unloading_dense,3.4000,4.2000,15.0,5.0,114,3.4000,10.112800,10619.2442,-716.9920,1949.6430,10413.7440,-285.8556,-3.8985,7016.5159
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,loading,loading_d_340,loading_branch,loading_dense,3.4000,4.2000,15.0,5.0,114,3.3900,12.732900,10342.4745,-694.7550,1871.5130,10147.5460,-264.3365,-81.8156,6745.6031
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,2,loading,loading_d_350,loading_branch,loading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,14.372000,10550.1332,-706.7750,1891.3460,10355.6640,-276.3565,-61.9826,6953.7211
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,3,loading,loading_d_360,loading_branch,loading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,15.971750,10761.7513,-718.1940,1917.1890,10565.7170,-287.7755,-36.1396,7163.7741
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,4,loading,loading_d_370,loading_branch,loading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,17.716500,10970.9923,-730.8150,1944.8350,10772.3890,-300.3965,-8.4936,7370.4461
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,5,loading,loading_d_380,loading_branch,loading_dense,3.8000,4.2000,15.0,5.0,114,3.7900,19.614550,11164.7454,-742.8350,1979.0920,10963.5670,-312.4165,25.7634,7561.6241
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,6,loading,loading_d_390,loading_branch,loading_dense,3.9000,4.2000,15.0,5.0,114,3.8700,21.431000,11311.0881,-752.4510,2004.3340,11106.8320,-322.0325,51.0054,7704.8891
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,7,loading,loading_d_400,loading_branch,loading_dense,4.0000,4.2000,15.0,5.0,114,3.8700,21.276850,11315.1970,-752.4510,2004.9350,11110.7030,-322.0325,51.6064,7708.7601
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,8,preload,preload_d_420,preload_loading,preload_dense,4.2000,4.2000,30.0,5.0,114,3.8700,21.133900,11317.3295,-751.8500,2004.9350,11112.6400,-321.4315,51.6064,7710.6971
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,9,unloading,unloading_d_400,return_unloading,unloading_dense,4.0000,4.2000,15.0,5.0,114,3.8700,21.067950,11318.7599,-752.4510,2004.9350,11114.5760,-322.0325,51.6064,7712.6331
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,10,unloading,unloading_d_390,return_unloading,unloading_dense,3.9000,4.2000,15.0,5.0,114,3.8700,21.013700,11317.2855,-752.4510,2004.3340,11112.6400,-322.0325,51.0054,7710.6971
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,11,unloading,unloading_d_380,return_unloading,unloading_dense,3.8000,4.2000,15.0,5.0,114,3.7900,17.951000,11243.6957,-747.0420,2008.5410,11037.1410,-316.6235,55.2124,7635.1981
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,12,unloading,unloading_d_370,return_unloading,unloading_dense,3.7000,4.2000,15.0,5.0,114,3.7000,15.685500,11141.9801,-741.0320,2004.9350,10935.4980,-310.6135,51.6064,7533.5551
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,13,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,12.747800,10924.9380,-730.2140,1986.3040,10717.6960,-299.7955,32.9754,7315.7531
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,14,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,4.2000,15.0,5.0,114,3.5000,11.297100,10777.5336,-722.4010,1969.4760,10571.5300,-291.9825,16.1474,7169.5871
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,15,unloading,unloading_d_340,return_unloading,unloading_dense,3.4000,4.2000,15.0,5.0,114,3.3700,9.358550,10498.5856,-709.7800,1929.2090,10294.6820,-279.3615,-24.1196,6892.7391
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,1,loading,loading_d_340,loading_branch,loading_dense,3.4000,4.2000,15.0,5.0,114,3.3800,12.968300,10396.1275,-698.3610,1877.5230,10200.7830,-267.8550,-75.8932,6794.8336
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,2,loading,loading_d_350,loading_branch,loading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,14.628950,10599.9119,-709.1790,1895.5530,10405.0290,-278.6730,-57.8632,6999.0796
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,3,loading,loading_d_360,loading_branch,loading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,16.261350,10813.5873,-721.1990,1921.9970,10617.0240,-290.6930,-31.4192,7211.0746
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,4,loading,loading_d_370,loading_branch,loading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,18.046550,11021.2835,-733.8200,1952.6480,10822.2390,-303.3140,-0.7682,7416.2896
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,5,loading,loading_d_380,loading_branch,loading_dense,3.8000,4.2000,15.0,5.0,114,3.7900,19.962500,11209.4687,-746.4410,1986.9050,11007.1300,-315.9350,33.4888,7601.1806
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,6,loading,loading_d_390,loading_branch,loading_dense,3.9000,4.2000,15.0,5.0,114,3.8500,21.451000,11316.2707,-753.0520,2004.3340,11111.6740,-322.5460,50.9178,7705.7246
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,7,loading,loading_d_400,loading_branch,loading_dense,4.0000,4.2000,15.0,5.0,114,3.8500,21.302600,11318.6590,-753.6530,2004.9350,11113.6100,-323.1470,51.5188,7707.6606
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,8,preload,preload_d_420,preload_loading,preload_dense,4.2000,4.2000,30.0,5.0,114,3.8500,21.161850,11318.7201,-752.4510,2004.9350,11114.5760,-321.9450,51.5188,7708.6266
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,9,unloading,unloading_d_400,return_unloading,unloading_dense,4.0000,4.2000,15.0,5.0,114,3.8500,21.097750,11320.7527,-753.0520,2004.3340,11116.5120,-322.5460,50.9178,7710.5626
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,10,unloading,unloading_d_390,return_unloading,unloading_dense,3.9000,4.2000,15.0,5.0,114,3.8500,21.043100,11322.0527,-753.6530,2004.9350,11117.4820,-323.1470,51.5188,7711.5326
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,11,unloading,unloading_d_380,return_unloading,unloading_dense,3.8000,4.2000,15.0,5.0,114,3.7700,17.964300,11248.2431,-747.6430,2008.5410,11041.9780,-317.1370,55.1248,7636.0286
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,12,unloading,unloading_d_370,return_unloading,unloading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,15.691400,11148.1100,-741.6330,2006.1370,10940.3360,-311.1270,52.7208,7534.3866
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,13,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,4.2000,15.0,5.0,114,3.6000,13.843400,11030.1138,-735.0220,1997.7230,10823.2100,-304.5160,44.3068,7417.2606
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,14,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,11.298500,10783.1171,-723.0020,1969.4760,10577.3380,-292.4960,16.0598,7171.3886
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,15,unloading,unloading_d_340,return_unloading,unloading_dense,3.4000,4.2000,15.0,5.0,114,3.4000,10.029900,10620.1089,-716.0905,1949.6430,10415.1970,-285.5845,-3.7732,7009.2476
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,1,loading,loading_d_340,loading_branch,loading_dense,3.4000,4.2000,15.0,5.0,114,3.3900,12.664350,10350.3312,-694.1540,1871.5130,10156.2550,-263.4887,-82.4723,6751.7095
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,2,loading,loading_d_350,loading_branch,loading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,14.286050,10558.3895,-704.9720,1890.7450,10363.8900,-274.3067,-63.2403,6959.3445
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,3,loading,loading_d_360,loading_branch,loading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,15.903000,10774.2437,-718.1940,1916.5880,10578.3040,-287.5287,-37.3973,7173.7585
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,4,loading,loading_d_370,loading_branch,loading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,17.654050,10982.2320,-730.2140,1946.6380,10783.5200,-299.5487,-7.3473,7378.9745
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,5,loading,loading_d_380,loading_branch,loading_dense,3.8000,4.2000,15.0,5.0,114,3.7900,19.563800,11175.3869,-742.2340,1979.6930,10974.2180,-311.5687,25.7077,7569.6725
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,6,loading,loading_d_390,loading_branch,loading_dense,3.9000,4.2000,15.0,5.0,114,3.8700,21.458200,11327.6426,-751.8500,2008.2405,11122.3200,-321.1847,54.2552,7717.7745
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,7,loading,loading_d_400,loading_branch,loading_dense,4.0000,4.2000,15.0,5.0,114,3.8700,21.304050,11331.0361,-752.4510,2008.5410,11126.1920,-321.7857,54.5557,7721.6465
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,8,preload,preload_d_420,preload_loading,preload_dense,4.2000,4.2000,30.0,5.0,114,3.8700,21.161400,11331.9941,-752.4510,2007.9400,11127.1620,-321.7857,53.9547,7722.6165
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,9,unloading,unloading_d_400,return_unloading,unloading_dense,4.0000,4.2000,15.0,5.0,114,3.8700,21.097600,11333.7945,-752.4510,2008.5410,11129.0930,-321.7857,54.5557,7724.5475
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,10,unloading,unloading_d_390,return_unloading,unloading_dense,3.9000,4.2000,15.0,5.0,114,3.8700,21.042350,11334.5826,-752.4510,2008.5410,11129.0930,-321.7857,54.5557,7724.5475
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,11,unloading,unloading_d_380,return_unloading,unloading_dense,3.8000,4.2000,15.0,5.0,114,3.8100,17.981150,11261.8167,-746.4410,2012.7480,11055.5300,-315.7757,58.7627,7650.9845
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,12,unloading,unloading_d_370,return_unloading,unloading_dense,3.7000,4.2000,15.0,5.0,114,3.7200,15.704750,11160.8509,-741.0320,2009.1420,10953.4050,-310.3667,55.1567,7548.8595
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,13,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,12.746200,10943.0200,-730.2140,1990.5110,10736.0900,-299.5487,36.5257,7331.5445
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,14,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,4.2000,15.0,5.0,114,3.5000,11.273800,10791.6615,-723.0020,1974.2840,10585.0770,-292.3367,20.2987,7180.5315
session_20260623_182650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,15,unloading,unloading_d_340,return_unloading,unloading_dense,3.4000,4.2000,15.0,5.0,114,3.3700,9.331150,10511.1887,-710.3810,1933.4160,10307.2640,-279.7157,-20.5693,6902.7185
