time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781379297.631258,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.769900,3.75000,3.769900,+0.019900,nan,2.5600,2.5600,,-4.6500,0.0000,-560.7320,5942.0850,6240.6950,-560.7320,5942.0850,6240.6950,-86.8564,2596.6477,3810.2701,8635.3384,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379297.632276,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.770700,3.75000,3.770700,+0.020700,nan,2.5600,2.5600,,-4.6500,0.0007,-565.5400,5939.0800,6232.9520,-565.5400,5939.0800,6232.9520,-91.6644,2593.6427,3802.5271,8627.9892,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379297.636356,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.768100,3.75000,3.768100,+0.018100,nan,2.5600,2.5600,,-4.6500,0.0011,-570.9490,5945.0900,6231.9840,-570.9490,5945.0900,6231.9840,-97.0734,2599.6527,3801.5591,8631.7844,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379297.724461,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.767300,3.75000,3.767300,+0.017300,nan,2.5600,2.5600,,-4.6500,0.0059,-563.7370,5942.6870,6238.7600,-563.7370,5942.6870,6238.7600,-89.8614,2597.2497,3808.3351,8634.5500,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379297.814090,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766800,3.75000,3.766800,+0.016800,nan,2.5600,2.5600,,-4.6500,0.0943,-562.5350,5942.6870,6233.9200,-562.5350,5942.6870,6233.9200,-88.6594,2597.2497,3803.4951,8630.9752,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379297.903040,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.767300,3.75000,3.767300,+0.017300,nan,2.5600,2.5600,,-4.6500,0.1827,-567.9440,5945.0900,6232.9520,-567.9440,5945.0900,6232.9520,-94.0684,2599.6527,3802.5271,8632.2851,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379297.990668,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766500,3.75000,3.766500,+0.016500,nan,2.5600,2.5600,,-4.6500,0.2720,-563.1360,5937.8770,6237.7910,-563.1360,5937.8770,6237.7910,-89.2604,2592.4397,3807.3661,8630.5007,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379298.079205,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.768000,3.75000,3.768000,+0.018000,nan,2.5600,2.5600,,-4.6500,0.3597,-561.3330,5942.0850,6232.9520,-561.3330,5942.0850,6232.9520,-87.4574,2596.6477,3802.5271,8629.7833,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379298.167078,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.768500,3.75000,3.768500,+0.018500,nan,2.5600,2.5600,,-4.6500,0.4484,-567.9440,5941.4850,6230.0470,-567.9440,5941.4850,6230.0470,-94.0684,2596.0477,3799.6221,8627.7048,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379298.255936,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766800,3.75000,3.766800,+0.016800,nan,2.5600,2.5600,,-4.6500,0.5367,-563.1360,5941.4850,6222.3040,-563.1360,5941.4850,6222.3040,-89.2604,2596.0477,3791.8791,8621.7999,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379298.344400,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765300,3.75000,3.765300,+0.015300,nan,2.5600,2.5600,,-4.6500,0.6252,-566.1410,5937.8770,6241.6640,-566.1410,5937.8770,6241.6640,-92.2654,2592.4397,3811.2391,8633.4969,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379298.433837,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.764300,3.75000,3.764300,+0.014300,nan,2.5600,2.5600,,-4.6500,0.7137,-564.9390,5945.0900,6230.0470,-564.9390,5945.0900,6230.0470,-91.0634,2599.6527,3799.6221,8629.9905,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379298.521846,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765000,3.75000,3.765000,+0.015000,nan,2.5600,2.5600,,-4.6500,0.8033,-561.3330,5940.2800,6229.0800,-561.3330,5940.2800,6229.0800,-87.4574,2594.8427,3798.6551,8625.7440,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781379298.610429,session_20260613_153020,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763300,3.75000,3.763300,+0.013300,nan,2.5600,2.5600,,-4.6500,0.8912,-560.7320,5937.8770,6242.6320,-560.7320,5937.8770,6242.6320,-86.8564,2592.4397,3812.2071,8633.8438,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
