time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781472020.324408,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.761100,3.75000,3.761100,+0.011100,nan,2.3600,2.3600,,-4.1500,0.0000,-569.7480,5561.0530,6319.1040,-569.7480,5561.0530,6319.1040,-100.8138,2353.3860,3860.3073,8436.8832,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.325429,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.762300,3.75000,3.762300,+0.012300,nan,2.3600,2.3600,,-4.1500,0.0013,-564.9390,5553.8390,6336.5280,-564.9390,5553.8390,6336.5280,-96.0048,2346.1720,3877.7313,8444.8725,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.326433,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763700,3.75000,3.763700,+0.013700,nan,2.3600,2.3600,,-4.1500,0.0022,-572.7520,5561.0530,6336.5280,-572.7520,5561.0530,6336.5280,-103.8178,2353.3860,3877.7313,8450.1445,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.415059,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763500,3.75000,3.763500,+0.013500,nan,2.3600,2.3600,,-4.1500,0.0032,-573.3530,5556.8450,6319.1040,-573.3530,5556.8450,6319.1040,-104.4188,2349.1780,3860.3073,8434.3545,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.503244,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.764800,3.75000,3.764800,+0.014800,nan,2.3600,2.3600,,-4.1500,0.0917,-573.3530,5559.2480,6316.2000,-573.3530,5559.2480,6316.2000,-104.4188,2351.5810,3857.4033,8433.7628,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.591743,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763100,3.75000,3.763100,+0.013100,nan,2.3600,2.3600,,-4.1500,0.1801,-570.9490,5561.0530,6331.6870,-570.9490,5561.0530,6331.6870,-102.0148,2353.3860,3872.8903,8446.3929,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.680177,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.762600,3.75000,3.762600,+0.012600,nan,2.3600,2.3600,,-4.1500,0.2684,-572.7520,5558.0470,6328.7830,-572.7520,5558.0470,6328.7830,-103.8178,2350.3800,3869.9863,8442.3590,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.768350,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763400,3.75000,3.763400,+0.013400,nan,2.3600,2.3600,,-4.1500,0.3572,-569.7480,5562.2530,6328.7830,-569.7480,5562.2530,6328.7830,-100.8138,2354.5860,3869.9863,8444.9254,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.857155,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765200,3.75000,3.765200,+0.015200,nan,2.3600,2.3600,,-4.1500,0.4456,-572.1520,5559.2480,6327.8160,-572.1520,5559.2480,6327.8160,-103.2178,2351.5810,3869.0193,8442.3842,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781472020.945820,session_20260614_171435,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765000,3.75000,3.765000,+0.015000,nan,2.3600,2.3600,,-4.1500,0.5340,-570.9490,5556.8450,6315.2340,-570.9490,5556.8450,6315.2340,-102.0148,2349.1780,3856.4373,8431.2923,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
