session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,preload_hold_s,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260614_171435,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,375,3.75000,3.740100,2.7400,0.4000,30.0,3.740100,3.749500,+0.009400,2.3600,2.4800,+0.1200,8437.4443,8787.4461,+350.0019,+6.6120,+213.9580,+279.7510,352.2533,2916.6823,1,1,1,strong
session_20260614_171435,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,375,3.75000,3.764400,2.7200,0.4000,30.0,3.764400,3.730500,-0.033900,2.3400,2.4400,+0.1000,8435.0515,8727.0130,+291.9615,+6.0100,+184.2070,+228.4460,293.5233,2919.6150,1,1,1,strong
session_20260614_171435,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,375,3.75000,3.772600,2.7400,0.4000,30.0,3.772600,3.788200,+0.015600,2.3600,2.4800,+0.1200,8428.6145,8773.8111,+345.1966,+7.2120,+206.4435,+279.7520,347.7529,2876.6380,1,1,1,strong
