time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781107328.532455,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.458800,1.50000,1.458800,-0.041200,nan,1.7000,1.7000,,-3.0900,0.0000,-532.4850,5482.9200,3085.9840,-532.4850,5482.9200,3085.9840,-93.5227,1927.3699,1529.1028,6314.2101,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107328.532455,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.457900,1.50000,1.457900,-0.042100,nan,1.7000,1.7000,,-3.0900,0.0005,-528.8790,5485.9270,3085.0150,-528.8790,5485.9270,3085.0150,-89.9167,1930.3769,1528.1338,6316.0451,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107328.541704,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.457800,1.50000,1.457800,-0.042200,nan,1.7000,1.7000,,-3.0900,0.0008,-530.6820,5482.9200,3078.2400,-530.6820,5482.9200,3078.2400,-91.7197,1927.3699,1521.3588,6310.2771,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107328.630133,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.458300,1.50000,1.458300,-0.041700,nan,1.7000,1.7000,,-3.0900,0.0103,-530.0820,5494.9430,3083.0800,-530.0820,5494.9430,3083.0800,-91.1197,1939.3929,1526.1988,6323.0347,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107328.718604,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.457400,1.50000,1.457400,-0.042600,nan,1.7000,1.7000,,-3.0900,0.0989,-528.8790,5487.7280,3086.9530,-528.8790,5487.7280,3086.9530,-89.9167,1932.1779,1530.0718,6318.5560,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107328.807327,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.457100,1.50000,1.457100,-0.042900,nan,1.7000,1.7000,,-3.0900,0.1872,-534.2890,5491.3350,3083.0800,-534.2890,5491.3350,3083.0800,-95.3267,1935.7849,1526.1988,6320.2537,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107328.896029,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.457300,1.50000,1.457300,-0.042700,nan,1.7000,1.7000,,-3.0900,0.2754,-528.2780,5485.3250,3085.9840,-528.2780,5485.3250,3085.9840,-89.3157,1929.7749,1529.1028,6315.9453,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107328.983708,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.457100,1.50000,1.457100,-0.042900,nan,1.7000,1.7000,,-3.0900,0.3644,-536.6930,5490.1330,3083.0800,-536.6930,5490.1330,3083.0800,-97.7307,1934.5829,1526.1988,6319.4131,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107329.072160,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.457600,1.50000,1.457600,-0.042400,nan,1.7000,1.7000,,-3.0900,0.4523,-531.2830,5487.1270,3091.7920,-531.2830,5487.1270,3091.7920,-92.3207,1931.5769,1534.9108,6320.6014,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781107329.160710,session_20260610_115832,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.456000,1.50000,1.456000,-0.044000,nan,1.7000,1.7000,,-3.0900,0.5404,-534.8890,5490.1330,3084.0480,-534.8890,5490.1330,3084.0480,-95.9267,1934.5829,1527.1668,6319.7325,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
