session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260610_115832,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,150,1.50000,1.432200,1.9800,0.3000,1.432200,1.371300,-0.060900,1.7000,1.8600,+0.1600,6317.8916,6653.5936,+335.7020,+1.2020,+278.8640,+191.6640,338.3809,2098.1374,0,1,1,bad_F_match
session_20260610_115832,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,200,2.00000,1.939600,2.2600,0.3000,1.939600,1.869700,-0.069900,1.9800,2.1400,+0.1600,6854.5554,7228.0621,+373.5068,+2.4050,+306.2105,+217.3160,375.4955,2334.4174,0,1,1,bad_F_match
session_20260610_115832,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,250,2.50000,2.442600,2.4200,0.3000,2.442600,2.385700,-0.056900,2.1400,2.3000,+0.1600,7361.6400,7764.7038,+403.0638,+3.0050,+332.3520,+230.3840,404.4053,2519.1486,0,1,1,bad_F_match
