session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_340,loading_branch,loading_dense,3.4000,4.2000,15.0,5.0,114,3.3900,13.085950,10383.9269,-700.7650,1882.9320,10187.2320,-265.1684,-68.5697,6819.7909
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_350,loading_branch,loading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,14.716500,10584.3807,-712.7850,1898.5580,10388.5760,-277.1884,-52.9437,7021.1349
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_360,loading_branch,loading_dense,3.6000,4.2000,15.0,5.0,114,3.5800,16.317300,10801.4035,-725.4060,1923.1990,10604.4370,-289.8094,-28.3027,7236.9959
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_370,loading_branch,loading_dense,3.7000,4.2000,15.0,5.0,114,3.6800,18.061500,11006.4549,-738.0270,1952.6480,10806.7510,-302.4304,1.1463,7439.3099
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_380,loading_branch,loading_dense,3.8000,4.2000,15.0,5.0,114,3.7800,19.953600,11202.9320,-750.6480,1986.3040,10999.3860,-315.0514,34.8023,7631.9449
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_390,loading_branch,loading_dense,3.9000,4.2000,15.0,5.0,114,3.8700,21.529950,11332.0476,-758.4610,2009.7430,11126.1920,-322.8644,58.2413,7758.7509
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_400,loading_branch,loading_dense,4.0000,4.2000,15.0,5.0,114,3.8700,21.355400,11338.9226,-758.4610,2010.3440,11132.9700,-322.8644,58.8423,7765.5289
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_420,preload_loading,preload_dense,4.2000,4.2000,30.0,5.0,114,3.8700,21.189450,11339.7811,-758.4610,2010.9450,11133.9360,-322.8644,59.4433,7766.4949
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_400,return_unloading,unloading_dense,4.0000,4.2000,15.0,5.0,114,3.8700,21.112500,11339.7543,-758.4610,2010.9450,11134.9060,-322.8644,59.4433,7767.4649
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_390,return_unloading,unloading_dense,3.9000,4.2000,15.0,5.0,114,3.8700,21.047850,11341.5603,-759.6640,2011.5460,11135.8720,-324.0674,60.0443,7768.4309
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_380,return_unloading,unloading_dense,3.8000,4.2000,15.0,5.0,114,3.7800,18.031950,11266.8151,-753.0520,2015.1520,11059.4020,-317.4554,63.6503,7691.9609
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_370,return_unloading,unloading_dense,3.7000,4.2000,15.0,5.0,114,3.7000,15.764400,11164.1901,-747.0420,2010.9450,10956.3115,-311.4454,59.4433,7588.8704
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,4.2000,15.0,5.0,114,3.5600,12.856250,10953.6551,-735.6230,1991.7130,10745.7650,-300.0264,40.2113,7378.3239
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,4.2000,15.0,5.0,114,3.4800,11.366950,10801.3521,-727.8100,1974.2840,10594.7620,-292.2134,22.7823,7227.3209
session_20260623_200232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_340,return_unloading,unloading_dense,3.4000,4.2000,15.0,5.0,114,3.4200,10.128050,10638.9996,-720.5980,1953.2490,10433.5890,-285.0014,1.7473,7066.1479
