time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782221626.058655,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.0000,8.516600,-616.6250,1685.2030,9014.9860,-187.2976,-238.5090,5545.9085,9191.8501,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.147262,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.0534,8.513500,-619.0290,1682.1980,9005.3060,-189.7016,-241.5140,5536.2285,9181.9673,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.235415,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.1417,8.512600,-622.0340,1689.4100,9011.1090,-192.7066,-234.3020,5542.0315,9189.1848,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.323699,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.2303,8.513500,-626.2410,1686.4050,9010.1440,-196.9136,-237.3070,5541.0665,9187.9723,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.412620,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.3192,8.512600,-619.0290,1685.2030,9007.2370,-189.7016,-238.5090,5538.1595,9184.4120,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.500493,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.4073,8.511000,-624.4380,1685.2030,9013.0450,-195.1106,-238.5090,5543.9675,9190.4740,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.589615,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.4958,8.506100,-619.0290,1685.2030,9017.8880,-189.7016,-238.5090,5548.8105,9194.8578,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.677606,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.5843,8.505500,-614.8220,1688.2080,9009.1780,-185.4946,-235.5040,5540.1005,9186.5848,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.766281,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.6728,8.506000,-622.6350,1685.2030,9012.0790,-193.3076,-238.5090,5543.0015,9189.4043,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.854672,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.7614,8.505000,-621.4330,1688.2080,9014.0160,-192.1056,-235.5040,5544.9385,9191.7740,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221626.943434,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.8496,8.502000,-626.2410,1688.8090,9013.0450,-196.9136,-234.9030,5543.9675,9191.2586,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.031904,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,0.9382,8.500200,-617.2260,1686.4050,9013.0450,-187.8986,-237.3070,5543.9675,9190.2073,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.119883,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.0269,8.498600,-618.4280,1684.0010,9008.2080,-189.1006,-239.7110,5539.1305,9185.1034,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.208194,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.1152,8.494000,-621.4330,1682.7990,9008.2080,-192.1056,-240.9130,5539.1305,9185.0859,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.297471,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.2037,8.493800,-618.4280,1682.7990,9013.0450,-189.1006,-240.9130,5543.9675,9189.6271,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.385887,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.2924,8.494600,-620.2310,1686.4050,9018.8580,-190.9036,-237.3070,5549.7805,9196.1105,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.474548,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.3806,8.493000,-621.4330,1687.0060,9013.0450,-192.1056,-236.7060,5543.9675,9190.6011,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.562787,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.4692,8.490800,-623.2360,1689.4100,9014.9860,-193.9086,-234.3020,5545.9085,9193.0681,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.651611,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.5578,8.488000,-619.6300,1685.8040,9008.2080,-190.3026,-237.9080,5539.1305,9185.5151,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.740177,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.6461,8.484700,-619.6300,1688.2080,9008.2080,-190.3026,-235.5040,5539.1305,9185.9566,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.828259,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.7347,8.485700,-621.4330,1687.6070,9015.9520,-192.1056,-236.1050,5546.8745,9193.5622,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221627.916754,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.8230,8.484300,-617.8270,1680.9960,9009.1780,-188.4996,-242.7160,5540.1005,9185.4638,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.005223,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.9116,8.480600,-623.8370,1686.4050,9008.2080,-194.5096,-237.3070,5539.1305,9185.9102,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.094382,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,1.9999,8.482100,-618.4280,1688.8090,9009.1780,-189.1006,-234.9030,5540.1005,9186.9373,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.182395,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.0887,8.481200,-620.2310,1686.4050,9014.9860,-190.9036,-237.3070,5545.9085,9192.3131,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.271220,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.1772,8.477700,-623.8370,1685.8040,9005.3060,-194.5096,-237.9080,5536.2285,9182.9540,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.359131,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.2656,8.478300,-617.8270,1693.0160,9009.1780,-188.4996,-230.6960,5540.1005,9187.6712,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.448257,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.3541,8.479400,-622.6350,1687.0060,9002.4000,-193.3076,-236.7060,5533.3225,9180.2434,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.535780,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.4426,8.476200,-622.0340,1684.0010,9016.9220,-192.7066,-239.7110,5547.8445,9193.8930,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.625567,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.5313,8.474700,-619.0290,1682.1980,9013.0450,-189.7016,-241.5140,5543.9675,9189.5575,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.713939,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.6199,8.473900,-619.0290,1685.2030,9006.2710,-189.7016,-238.5090,5537.1935,9183.4647,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.802333,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.7084,8.473500,-622.6350,1685.8040,9016.9220,-193.3076,-237.9080,5547.8445,9194.2641,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.890799,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.7966,8.472100,-618.4280,1687.6070,9006.2710,-189.1006,-236.1050,5537.1935,9183.8656,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221628.979081,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.8851,8.469800,-625.6400,1686.4050,9010.1440,-196.3126,-237.3070,5541.0665,9187.9313,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.067860,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,2.9736,8.467400,-623.2360,1680.3950,9010.1440,-193.9086,-243.3170,5541.0665,9186.6667,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.156603,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.0624,8.465800,-620.2310,1688.2080,9001.4340,-190.9036,-235.5040,5532.3565,9179.3544,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.244480,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.1509,8.464600,-622.6350,1682.7990,9012.0790,-193.3076,-240.9130,5543.0015,9188.9637,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.333263,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.2394,8.463800,-617.8270,1690.0110,9014.0160,-188.4996,-233.7010,5544.9385,9191.8623,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.421419,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.3276,8.462200,-618.4280,1687.0060,9008.2080,-189.1006,-236.7060,5539.1305,9185.6548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.509939,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.4160,8.461600,-623.2360,1686.4050,9011.1090,-193.9086,-237.3070,5542.0315,9188.7143,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.597649,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.5048,8.461100,-620.2310,1687.6070,9015.9520,-190.9036,-236.1050,5546.8745,9193.4811,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.687125,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.5932,8.460600,-623.2360,1685.8040,9004.3360,-193.9086,-237.9080,5535.2585,9181.9619,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.775702,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.6818,8.458000,-624.4380,1687.0060,9002.4000,-195.1106,-236.7060,5533.3225,9180.3659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.863567,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.7699,8.456600,-620.2310,1685.2030,9012.0790,-190.9036,-238.5090,5543.0015,9189.2417,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221629.951862,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.8588,8.455600,-620.2310,1687.0060,9010.1440,-190.9036,-236.7060,5541.0665,9187.6749,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.041515,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,3.9468,8.453200,-628.0440,1689.4100,9005.3060,-198.7166,-234.3020,5536.2285,9183.9034,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.128789,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,4.0357,8.452300,-623.8370,1686.4050,9015.9520,-194.5096,-237.3070,5546.8745,9193.5045,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.217601,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,4.1238,8.449300,-618.4280,1688.2080,9007.2370,-189.1006,-235.5040,5538.1595,9184.9234,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.306339,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,4.2125,8.449800,-621.4330,1684.6020,9008.2080,-192.1056,-239.1100,5539.1305,9185.4164,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.394732,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,4.3009,8.450600,-620.2310,1682.1980,9010.1440,-190.9036,-241.5140,5541.0665,9186.7933,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.483491,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,4.3900,8.448700,-623.2360,1688.2080,9016.9220,-193.9086,-235.5040,5547.8445,9194.7459,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.571646,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,4.4780,8.449500,-622.0340,1684.6020,9015.9520,-192.7066,-239.1100,5546.8745,9193.0518,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782221630.660426,session_20260623_091618,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,300,3.0000,3.2000,2.9900,2.9900,,-0.0100,-5.0000,4.5665,8.446700,-625.0400,1685.2030,9016.9220,-195.7126,-238.5090,5547.8445,9194.3171,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
