trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.791400,-0.008600,1.3300,-2.0300,0.0000,none,1.3300,0.0000,-1140.0960,9208.5220,5191.3830,-281.2003,2880.8773,1792.0300,10632.3635
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.790200,-0.009800,1.3300,-2.0300,0.0595,none,1.3300,0.0000,-1131.0810,9201.3060,5190.4160,-272.1853,2873.6613,1791.0630,10624.6786
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.789700,-0.010300,1.3300,-2.0300,0.1480,none,1.3300,0.0000,-1138.2930,9205.5140,5197.1920,-279.3973,2877.8693,1797.8390,10632.4035
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.789500,-0.010500,1.3300,-2.0300,0.2373,none,1.3300,0.0000,-1141.2980,9201.3060,5187.5120,-282.4023,2873.6613,1788.1590,10624.3529
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.787900,-0.012100,1.3300,-2.0300,0.3247,none,1.3300,0.0000,-1139.4960,9208.5220,5196.2230,-280.6003,2880.8773,1796.8700,10634.6632
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.790000,-0.010000,1.3300,-2.0300,0.4132,none,1.3300,0.0000,-1140.0960,9205.5140,5198.1600,-281.2003,2877.8693,1798.8070,10633.0698
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.790600,-0.009400,1.3300,-2.0300,0.5015,none,1.3300,0.0000,-1138.2930,9203.7120,5188.4800,-279.3973,2876.0673,1789.1270,10626.5870
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.790100,-0.009900,1.3300,-2.0300,0.5900,none,1.3300,0.0000,-1136.4900,9203.7120,5197.1920,-277.5943,2876.0673,1797.8390,10630.6504
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.790400,-0.009600,1.3300,-2.0300,0.6782,none,1.3300,0.0000,-1137.0910,9201.3060,5188.4800,-278.1953,2873.6613,1789.1270,10624.3745
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.791100,-0.008900,1.3300,-2.0300,0.7666,none,1.3300,0.0000,-1138.2930,9206.1120,5196.2230,-279.3973,2878.4673,1796.8700,10632.4476
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.789500,-0.010500,1.3300,-2.0300,0.8551,none,1.3300,0.0000,-1135.8890,9204.9110,5191.3830,-276.9933,2877.2663,1792.0300,10628.7858
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.788300,-0.011700,1.3300,-2.0300,0.9435,none,1.3300,0.0000,-1136.4900,9200.1110,5195.2560,-277.5943,2872.4663,1795.9030,10626.5863
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.788900,-0.011100,1.3300,-2.0300,1.0319,none,1.3300,0.0000,-1135.8890,9201.9040,5192.3510,-276.9933,2874.2593,1792.9980,10626.6547
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.789800,-0.010200,1.3300,-2.0300,1.1203,none,1.3300,0.0000,-1134.6870,9206.7190,5190.4160,-275.7913,2879.0743,1791.0630,10629.7511
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.789800,-0.010200,1.3300,-2.0300,1.2085,none,1.3300,0.0000,-1135.2890,9199.5040,5197.1920,-276.3933,2871.8593,1797.8390,10626.8791
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.788700,-0.011300,1.3300,-2.0300,1.2971,none,1.3300,0.0000,-1141.8990,9201.9040,5195.2560,-283.0033,2874.2593,1795.9030,10628.7184
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.788600,-0.011400,1.3300,-2.0300,1.3862,none,1.3300,0.0000,-1140.0960,9204.9110,5199.1270,-281.2003,2877.2663,1799.7740,10633.0206
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.787600,-0.012400,1.3300,-2.0300,1.4740,none,1.3300,0.0000,-1135.2890,9200.7030,5190.4160,-276.3933,2873.0583,1791.0630,10624.6052
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.787700,-0.012300,1.3300,-2.0300,1.5623,none,1.3300,0.0000,-1136.4900,9202.5110,5189.4480,-277.5943,2874.8663,1790.0950,10625.8265
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.788500,-0.011500,1.3300,-2.0300,1.6505,none,1.3300,0.0000,-1139.4960,9201.3060,5185.5760,-280.6003,2873.6613,1786.2230,10623.2143
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.788700,-0.011300,1.3300,-2.0300,1.7389,none,1.3300,0.0000,-1138.2930,9202.5110,5192.3510,-279.3973,2874.8663,1792.9980,10627.4375
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.788200,-0.011800,1.3300,-2.0300,1.8273,none,1.3300,0.0000,-1142.5000,9205.5140,5190.4160,-283.6043,2877.8693,1791.0630,10629.5443
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.787300,-0.012700,1.3300,-2.0300,1.9155,none,1.3300,0.0000,-1133.4850,9204.9110,5185.5760,-274.5893,2877.2663,1786.2230,10625.6940
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.786200,-0.013800,1.3300,-2.0300,2.0041,none,1.3300,0.0000,-1134.6870,9204.9110,5197.1920,-275.7913,2877.2663,1797.8390,10631.4959
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.787500,-0.012500,1.3300,-2.0300,2.0927,none,1.3300,0.0000,-1135.2890,9200.7030,5181.7030,-276.3933,2873.0583,1782.3500,10620.3513
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.787700,-0.012300,1.3300,-2.0300,2.1809,none,1.3300,0.0000,-1139.4960,9198.3030,5193.3200,-280.6003,2870.6583,1793.9670,10624.3965
3,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.786900,-0.013100,1.3300,-2.0300,2.2691,none,1.3300,0.0000,-1137.0910,9195.9030,5191.3830,-278.1953,2868.2583,1792.0300,10621.1141
