time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781302952.333324,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.0000,8.245700,-386.4420,7204.7860,8067.3120,20.7227,3860.7365,5685.6310,10823.1142,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302952.425570,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.0585,8.244300,-390.0480,7207.7910,8085.7030,17.1167,3863.7415,5704.0220,10838.9567,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302952.512496,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.1480,8.243500,-389.4470,7214.4000,8071.1840,17.7177,3870.3505,5689.5030,10832.5088,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302952.601572,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.2355,8.239600,-389.4470,7212.5990,8075.0560,17.7177,3868.5495,5693.3750,10834.1951,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302952.690372,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.3241,8.237200,-389.4470,7211.3990,8076.9920,17.7177,3867.3495,5695.3110,10834.8394,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302952.778373,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.4127,8.236400,-390.0480,7207.1910,8080.8640,17.1167,3863.1415,5699.1830,10834.9482,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302952.867306,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.5013,8.234900,-393.0530,7204.7860,8080.8640,14.1117,3860.7365,5699.1830,10833.4572,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302952.955380,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.5898,8.232300,-393.6540,7211.9990,8077.9600,13.5107,3867.9495,5696.2790,10836.1123,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.044094,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.6784,8.231600,-385.8410,7210.7970,8070.2160,21.3237,3866.7475,5688.5350,10829.2591,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.133334,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.7669,8.232000,-387.0430,7213.2000,8076.9920,20.1217,3869.1505,5695.3110,10835.9520,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.221262,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.8555,8.231500,-389.4470,7205.3860,8072.1520,17.7177,3861.3365,5690.4710,10827.2293,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.310546,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.9438,8.229100,-392.4520,7210.7970,8076.0230,14.7127,3866.7475,5694.3420,10833.8248,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.398562,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.0331,8.225100,-392.4520,7218.0080,8079.8980,14.7127,3873.9585,5698.2170,10841.5133,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.486951,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.1215,8.226500,-391.2500,7215.6050,8076.9920,15.9147,3871.5555,5695.3110,10837.7042,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.575737,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.2095,8.225200,-389.4470,7210.7970,8073.1190,17.7177,3866.7475,5691.4380,10831.5517,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.663989,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.2982,8.223700,-391.2500,7213.2000,8081.8320,15.9147,3869.1505,5700.1510,10839.7112,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.752966,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.3865,8.221500,-391.8510,7213.8020,8076.0230,15.3137,3869.7525,5694.3420,10835.8033,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.841124,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.4753,8.219900,-390.0480,7210.7970,8072.1520,17.1167,3866.7475,5690.4710,10830.8526,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302953.929892,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.5636,8.219100,-391.8510,7215.6050,8079.8980,15.3137,3871.5555,5698.2170,10839.8918,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.018423,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.6524,8.218400,-393.6540,7213.8020,8078.9280,13.5107,3869.7525,5697.2470,10838.0340,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.106359,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.7410,8.215800,-394.2550,7205.9860,8077.9600,12.9097,3861.9365,5696.2790,10832.1332,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.195748,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.8295,8.213800,-388.2450,7212.5990,8074.0880,18.9197,3868.5495,5692.4070,10833.4305,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.283563,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,1.9189,8.210100,-388.8460,7212.5990,8076.0230,18.3187,3868.5495,5694.3420,10834.8942,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.372694,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.0064,8.211300,-392.4520,7206.5890,8070.2160,14.7127,3862.5395,5688.5350,10826.6952,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.460720,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.0952,8.212000,-387.0430,7211.3990,8080.8640,20.1217,3867.3495,5699.1830,10837.6400,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.548695,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.1836,8.210000,-390.6490,7207.7910,8082.7990,16.5157,3863.7415,5701.1180,10836.8121,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.638134,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.2723,8.207800,-392.4520,7205.3860,8072.1520,14.7127,3861.3365,5690.4710,10827.3378,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.726890,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.3606,8.206000,-389.4470,7208.9920,8073.1190,17.7177,3864.9425,5691.4380,10830.3502,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.815443,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.4494,8.204300,-393.6540,7210.1940,8085.7030,13.5107,3866.1445,5704.0220,10840.6851,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.904622,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.5380,8.204700,-395.4570,7215.6050,8076.9920,11.7077,3871.5555,5695.3110,10837.8569,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302954.992744,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.6268,8.201600,-391.8510,7215.6050,8080.8640,15.3137,3871.5555,5699.1830,10840.6119,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781302955.080996,session_20260612_180059,1,1,2,same_d_path_hold_time_B,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,2.7150,8.200300,-391.2500,7212.5990,8073.1190,15.9147,3868.5495,5691.4380,10832.8164,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
